OTUID	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
ASV_360	2	3	3	2	0	1	1	0	3	0	0	13	13	8	4	1	12	4	4	0	9	0	13	10	11	3	7	8	1	5	3	3	0	0	0	1	1	2	0	1	0	10	0	5	1
ASV_428	0	3	0	2	0	7	2	0	0	0	0	0	12	0	16	0	11	7	12	0	23	0	0	0	2	0	0	21	0	6	5	1	1	0	1	9	1	2	1	0	5	0	1	1	3
ASV_1540	0	2	4	0	5	4	1	0	5	0	0	2	3	3	1	2	1	0	0	0	2	0	3	3	0	1	3	2	4	5	0	20	0	0	0	4	1	0	3	15	0	9	7	1	15
ASV_404	1	6	6	1	20	1	11	2	2	3	0	1	3	16	10	2	2	1	0	0	11	0	10	12	11	8	2	0	4	7	0	0	0	0	0	1	0	0	2	2	2	0	0	1	1
ASV_365	2	0	0	0	0	0	0	1	2	2	1	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	1	1	0	2	0	10	0	3	1	1	2	2	0	4	0	2	65	41
ASV_1230	1	0	1	11	0	3	1	3	1	0	1	0	0	0	0	0	0	3	1	97	0	15	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
ASV_481	0	16	7	24	33	46	41	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	2	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV_416	5	4	1	0	0	1	2	6	9	11	7	2	5	2	3	7	10	3	0	0	0	0	3	9	6	14	16	3	1	7	5	1	6	2	3	2	3	3	4	2	1	1	0	0	1
ASV_403	2	1	1	2	0	0	0	0	0	0	0	0	12	2	5	0	10	1	5	1	18	0	0	31	2	1	0	28	0	11	0	0	0	1	0	8	0	0	0	1	1	0	1	0	0
ASV_1552	6	2	1	5	11	5	9	2	2	2	0	4	6	12	0	6	3	5	6	3	0	1	2	7	1	1	10	1	8	4	0	3	6	4	5	0	3	2	0	2	2	4	2	0	2
ASV_448	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	7	2	41	25	22	18	14	0	5	1	1	1	5	5	2
ASV_1022	0	0	3	0	6	2	2	0	4	1	1	0	6	11	0	1	5	3	10	0	14	0	20	11	1	0	0	2	0	23	3	4	0	1	0	0	11	0	6	3	3	0	0	0	0
ASV_443	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	8	20	11	7	3	19	6	3	0	16	13	14	9	0
ASV_371	3	0	0	0	0	0	0	1	3	0	0	1	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	2	0	6	3	0	4	0	0	18	5	34	7	11	1	6	4	5
ASV_454	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	3	1	1	58	2	3	30	2	1	0	0	10	0	19	14	4	11
ASV_1486	11	3	9	0	16	13	5	12	1	10	4	7	5	5	11	0	0	3	2	0	2	0	1	7	2	12	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_1424	0	1	1	0	0	0	0	5	5	2	6	0	0	1	0	1	2	0	0	0	0	0	0	2	2	4	0	1	2	0	8	3	6	11	1	27	11	5	7	4	3	3	7	3	3
ASV_382	0	4	1	4	1	1	2	2	1	3	1	1	2	1	4	3	1	7	3	0	5	0	2	10	3	3	4	3	1	4	11	5	2	2	2	11	16	7	10	1	0	0	4	1	2
ASV_1627	1	3	1	1	1	0	0	5	10	14	5	16	1	1	1	6	17	3	3	0	1	0	7	4	3	2	8	11	4	3	6	1	0	0	0	0	0	4	2	1	0	0	0	0	0
ASV_361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	13	26	1	1	33	21	1	44	0
ASV_494	0	11	2	6	2	4	0	1	2	3	1	0	4	0	5	1	4	9	2	0	4	0	3	3	2	2	2	5	0	1	3	2	7	5	6	4	6	4	6	2	12	5	5	4	4
ASV_369	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1	44	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_395	10	0	2	0	1	12	0	5	3	6	5	0	2	2	4	1	4	1	17	0	2	1	5	2	2	0	2	2	0	1	3	6	3	4	2	1	4	1	4	8	4	4	2	1	3
ASV_381	0	0	5	0	13	13	23	0	1	0	1	0	9	7	25	0	6	4	0	1	2	0	0	0	2	0	1	3	0	15	0	0	0	0	0	0	0	1	0	0	3	1	11	1	1
ASV_967	0	1	10	1	17	1	1	0	4	2	0	1	4	11	4	0	0	9	0	0	7	0	1	8	8	0	1	0	1	41	1	1	0	0	0	6	0	0	2	0	0	0	0	0	0
ASV_380	0	10	4	2	2	3	2	2	0	0	0	2	5	2	1	1	3	4	2	1	11	0	5	1	5	3	2	2	3	8	4	1	2	3	1	7	7	1	11	2	1	1	2	0	1
ASV_367	0	1	0	1	0	0	1	0	1	1	0	0	0	1	2	0	0	0	1	1	0	0	2	0	0	0	6	0	2	0	3	5	5	5	2	18	4	23	15	8	9	15	8	6	2
ASV_358	2	1	0	0	0	0	1	3	1	4	1	2	0	0	0	0	1	1	16	40	2	31	2	1	1	4	1	3	0	0	1	1	0	0	0	0	1	0	2	0	2	3	1	6	4
ASV_413	4	3	5	63	7	10	3	0	6	2	0	0	0	1	0	1	0	2	7	0	0	0	27	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_1470	1	0	0	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	2	13	27	15	43	18	0	3	3	2	7	4	2	2
ASV_375	0	7	3	2	9	3	1	0	0	10	1	16	9	11	8	1	3	2	1	0	10	1	3	14	2	7	0	0	1	9	0	0	1	0	0	1	2	1	1	2	2	1	0	0	0
ASV_1240	0	2	1	1	0	16	9	0	1	0	0	0	1	0	7	1	10	2	18	0	18	0	17	9	9	1	0	9	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
ASV_401	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	5	7	7	15	5	5	13	18	2	3	25	6	9	9	4
ASV_1090	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	89	0	32	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
ASV_488	4	3	14	2	13	3	3	0	0	2	1	1	2	4	4	1	2	0	0	0	1	1	1	1	3	1	1	0	0	5	3	1	1	2	3	1	0	2	2	12	5	4	9	2	4
ASV_400	1	3	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	2	0	1	0	2	0	0	7	12	15	0	0	0	0	10	6	17	4	5	4	33	3
ASV_391	0	1	1	0	2	3	4	8	0	4	0	0	1	0	0	0	11	19	22	0	24	0	9	12	6	7	0	3	1	6	1	0	0	1	0	0	1	0	0	3	0	0	1	1	1
ASV_697	0	9	7	2	6	6	4	6	2	1	5	0	10	2	9	0	9	2	1	1	4	0	9	2	4	2	0	4	3	6	1	1	0	1	1	6	0	0	1	0	0	1	0	1	1
ASV_419	5	4	6	2	6	4	5	1	3	2	0	1	1	9	5	5	0	4	6	0	8	0	3	2	0	1	2	3	11	5	0	1	0	0	0	0	0	8	0	8	6	2	1	0	2
ASV_337	0	3	0	17	1	1	2	4	15	0	1	1	0	0	1	3	8	0	2	0	1	0	0	0	0	2	13	18	4	0	1	4	8	6	0	6	8	2	0	3	1	2	0	2	5
ASV_436	6	2	2	0	1	1	1	2	5	3	8	3	2	1	1	3	2	3	1	1	0	1	2	1	1	1	5	2	1	2	4	1	2	1	0	8	4	15	2	0	3	2	1	12	4
ASV_743	9	2	3	3	8	5	4	3	1	3	1	9	2	11	2	2	3	3	3	0	1	0	1	2	0	2	8	0	18	3	0	2	1	0	0	0	2	0	1	1	0	0	0	1	2
ASV_848	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	2	5	0	21	0	1	1	0	1	0	0	0	3	0	7	6	17	27	2	16	0	0	1	1	1	3	3	2
ASV_386	2	6	8	0	1	0	3	2	2	1	4	7	2	0	2	1	3	0	2	0	1	0	7	0	5	2	12	6	1	2	0	2	4	2	0	5	10	5	4	4	4	0	1	0	1
ASV_409	2	6	7	0	17	2	7	0	2	2	0	2	2	16	13	0	0	0	0	0	1	0	7	5	13	2	3	0	2	4	0	0	0	0	0	1	1	0	2	0	1	0	0	1	1
ASV_649	8	2	1	0	1	1	0	4	7	6	1	6	1	1	5	1	11	1	1	0	0	1	2	1	0	1	7	5	2	7	9	3	0	2	1	2	4	5	2	2	2	0	1	2	2
ASV_366	1	0	0	0	0	0	1	0	2	0	2	0	0	0	1	0	0	1	0	0	3	0	3	2	4	0	1	1	0	0	9	2	0	0	0	0	1	26	3	17	45	1	0	1	2
ASV_373	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	9	2	0	0	0	1	1	20	1	5	23	21	2	24	5
ASV_414	0	1	0	0	0	1	0	0	3	0	0	1	2	0	1	0	7	2	0	0	1	0	5	5	0	1	1	10	1	2	19	3	1	3	3	0	11	19	10	5	14	5	6	7	2
ASV_617	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	97	1	28	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_402	8	5	3	0	3	4	4	4	1	3	1	9	8	4	7	9	1	5	2	0	6	0	1	6	7	3	4	3	5	3	4	0	2	2	2	1	1	2	3	2	0	2	1	0	2
ASV_1368	1	2	4	2	6	4	6	0	0	0	0	1	2	8	2	0	4	1	14	0	11	0	0	0	0	0	0	4	6	6	0	7	7	5	2	6	15	0	1	6	1	1	0	0	0
ASV_406	17	2	5	3	4	3	4	11	1	4	2	1	1	0	2	4	4	2	6	1	4	0	1	2	2	5	6	5	29	5	0	2	3	2	1	0	3	0	0	1	0	0	2	0	0
ASV_459	0	0	0	0	0	0	0	0	4	1	1	0	1	3	0	0	17	0	0	0	0	0	40	8	11	0	0	29	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ASV_415	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	24	5	0	0	3	0	0	27	1	2	0	16	22	0	13
ASV_497	0	2	0	5	8	5	2	3	2	0	1	2	3	7	3	1	9	4	3	0	8	0	7	2	7	2	6	9	2	5	0	2	2	2	0	5	2	0	0	0	1	3	0	0	1
ASV_1238	0	0	6	0	12	0	0	0	8	1	2	1	5	8	3	0	0	27	1	0	16	0	1	5	1	0	1	0	0	26	0	0	4	1	0	1	2	0	0	0	0	0	0	0	0
ASV_1242	0	0	0	5	0	1	0	1	0	0	2	0	0	0	1	0	0	1	1	69	0	52	0	0	0	0	1	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0
ASV_393	7	7	4	3	8	6	1	13	2	4	4	0	6	0	2	0	1	0	2	0	6	0	3	6	15	1	0	9	3	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV_498	9	2	1	1	3	2	3	0	6	4	0	0	1	9	6	4	0	0	0	0	0	1	10	10	4	1	0	0	2	5	0	6	1	2	1	1	2	2	8	0	4	5	0	0	6
ASV_467	0	0	22	23	17	26	40	0	2	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_440	3	0	4	9	1	8	3	2	2	9	3	4	0	5	0	7	5	4	0	1	1	0	7	3	2	4	12	7	1	4	0	2	2	4	1	1	3	1	0	1	1	0	0	1	0
ASV_437	19	2	2	5	0	6	8	0	5	0	0	2	5	0	0	3	1	4	1	0	0	0	1	5	0	0	9	1	4	15	0	0	0	0	2	2	0	1	1	3	1	1	0	1	1
ASV_1549	0	3	2	0	1	12	2	4	1	1	2	0	0	16	4	0	1	0	0	0	4	0	1	3	7	1	0	0	0	0	1	7	2	1	2	10	2	0	0	12	0	1	5	1	9
ASV_422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	5	17	10	6	2	18	3	5	3	6	5	10	5	1
ASV_424	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	1	0	2	46	1	0	13	1	1	0	17	2	33
ASV_483	0	8	7	4	7	8	1	0	0	4	0	3	3	3	3	3	4	18	4	1	5	4	0	1	3	1	10	3	2	2	0	1	0	0	2	2	0	0	3	0	1	0	0	1	0
ASV_546	0	0	1	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	8	11	4	22	1	6	2	23	0	4	2	3	6	3	3	7
ASV_1491	4	1	5	0	8	0	0	0	0	1	0	1	17	7	14	5	1	9	0	0	11	0	0	0	0	1	0	0	0	15	0	0	0	0	0	22	0	0	2	0	0	0	0	0	0
ASV_384	3	4	1	2	0	0	1	6	2	5	2	4	0	1	1	8	2	4	2	0	1	0	4	0	8	4	1	2	0	1	6	0	0	1	2	0	3	11	3	4	13	5	2	6	2
ASV_1209	3	1	14	1	18	0	0	1	8	4	1	2	4	20	5	1	0	5	0	1	3	0	0	2	3	0	0	0	1	19	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
ASV_418	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	12	13	1	5	2	22	7	2	10	2	10	18	0	1
ASV_1031	0	6	2	1	0	0	4	0	0	0	0	1	0	0	8	0	2	4	2	0	3	0	0	0	0	0	0	0	3	0	8	5	2	26	3	1	12	3	1	5	5	2	2	3	6
ASV_426	1	0	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0	0	7	1	51	0	22	5	1	13	0	0	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ASV_429	1	0	1	0	2	1	0	1	2	0	1	9	2	1	3	1	6	1	0	0	6	0	2	1	3	3	0	0	3	2	0	3	7	5	5	4	15	1	6	4	2	5	2	4	3
ASV_408	2	2	2	1	9	3	2	0	0	1	10	0	1	1	9	1	3	3	1	0	8	0	10	13	9	5	0	3	0	13	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0
ASV_420	2	5	0	0	0	0	0	6	4	2	3	5	6	4	5	2	4	14	2	0	3	0	0	2	2	2	12	7	4	3	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1
ASV_477	1	0	0	0	0	3	1	1	2	1	0	1	0	0	1	0	0	0	0	0	0	1	0	4	7	0	0	1	2	2	4	9	0	3	2	4	1	0	8	12	0	9	18	0	21
ASV_566	1	1	0	0	0	1	0	8	0	1	2	1	3	0	3	0	0	0	0	0	4	1	0	6	0	8	0	0	0	0	1	8	1	1	0	0	3	31	5	3	0	3	14	1	5
ASV_442	2	2	1	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	7	6	25	2	16	0	0	1	0	1	17	10	0	11
ASV_475	0	14	7	27	11	40	20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
ASV_432	0	8	0	0	4	1	11	0	5	1	0	9	0	14	1	1	6	0	0	0	1	0	0	1	1	0	24	0	2	11	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2
ASV_421	2	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	1	1	0	1	2	0	0	0	0	0	0	1	1	0	6	16	0	9	5	2	4	10	3	5	35	0	3	0	12
ASV_430	7	6	1	0	0	0	6	0	7	9	0	0	18	1	30	0	3	1	4	0	0	0	0	7	7	0	0	9	0	8	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
ASV_469	2	3	1	0	0	1	0	0	1	0	1	6	6	3	4	0	5	4	0	1	1	1	1	0	0	5	2	3	4	3	1	0	0	0	0	0	0	2	2	0	0	5	6	5	11
ASV_446	4	0	1	1	2	0	0	0	2	3	0	0	1	2	3	0	0	0	2	0	1	1	1	0	0	0	2	1	0	0	3	0	1	46	1	0	4	3	1	3	2	0	1	0	27
ASV_456	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	1	0	0	3	2	14	6	6	19	5	4	4	1	2	2	22	10	12
ASV_535	0	1	0	1	1	2	1	2	1	3	0	1	0	2	2	0	0	0	9	1	8	1	4	1	2	0	0	0	0	0	0	3	9	2	3	2	2	1	2	1	6	13	5	1	7
ASV_482	6	11	0	10	7	4	1	2	1	1	5	6	3	1	7	4	1	3	2	0	4	0	5	6	6	4	1	2	9	2	3	1	2	0	0	0	0	0	0	1	0	0	0	0	3
ASV_464	2	7	1	8	1	5	1	6	1	1	2	1	1	0	1	0	3	6	10	0	8	0	7	3	5	3	0	1	0	2	2	2	0	5	7	1	2	2	1	2	3	1	1	0	1
ASV_1071	2	0	0	0	0	0	0	2	3	1	3	1	0	0	0	0	9	1	0	1	0	1	4	3	0	11	0	2	2	0	14	1	1	2	0	3	1	11	23	3	7	1	2	0	2
ASV_542	4	0	1	0	1	5	2	5	1	3	5	1	0	1	1	0	0	1	10	0	10	0	15	3	12	4	9	3	2	2	1	1	2	4	0	2	2	0	0	1	1	0	2	1	1
ASV_781	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	26	4	3	5	1	0	0	1	0	4	7	25	10
ASV_412	9	1	0	7	10	9	0	7	0	7	3	0	1	4	11	0	2	0	0	0	1	0	6	1	6	20	0	7	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_1337	1	0	7	11	15	2	12	0	6	8	1	0	5	2	3	0	3	0	12	0	0	0	1	8	1	0	0	1	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_405	0	3	0	0	0	0	0	3	0	0	3	0	0	0	0	0	3	0	0	0	1	0	2	1	1	0	101	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
ASV_427	0	1	1	5	0	0	4	0	1	2	0	3	6	1	6	1	8	3	0	0	3	0	0	1	3	5	0	5	0	2	5	2	1	0	0	10	0	0	9	3	5	2	0	6	3
ASV_434	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	1	0	1	1	0	51	0	1	0	1	1	38	4	1	0	1	10	5
ASV_1228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_394	1	0	0	0	0	0	0	2	3	5	0	0	1	0	0	0	0	1	8	34	0	29	1	0	2	0	1	1	0	0	0	0	0	0	0	1	0	3	0	0	0	2	2	2	2
ASV_1573	0	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	82	0	35	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1479	1	8	3	0	6	2	0	0	1	4	0	0	9	5	14	4	0	26	0	0	22	0	0	1	2	0	1	0	1	12	0	0	1	0	4	2	0	0	0	0	1	0	0	0	0
ASV_1637	2	0	6	3	4	0	2	0	6	2	0	3	0	0	1	16	0	8	0	0	0	0	1	1	3	0	5	0	34	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
ASV_453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	17	12	14	3	4	3	6	0	18	6	6	10	0
ASV_462	1	1	4	4	5	4	4	0	5	1	2	0	2	4	10	5	0	0	1	1	2	0	20	2	2	1	0	2	0	1	2	1	6	2	3	1	3	0	0	2	5	0	1	0	2
ASV_493	4	4	8	1	0	4	4	4	0	9	7	6	2	3	6	3	3	1	0	0	0	0	8	3	8	3	3	0	2	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1
ASV_895	1	1	3	5	7	3	2	1	0	0	3	1	6	5	7	5	0	6	4	0	3	0	9	1	1	7	0	6	0	0	1	2	6	3	0	0	3	0	0	1	0	0	1	0	1
ASV_652	4	1	2	6	7	0	0	7	5	0	4	8	4	0	1	5	4	0	1	0	0	1	3	1	2	4	1	2	0	3	2	3	3	5	3	3	6	3	5	0	1	3	2	2	6
ASV_684	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	9	1	24	2	0	0	4	4	9	3	15	8	6	8
ASV_526	2	0	2	3	0	1	1	3	4	2	1	3	0	3	0	4	1	1	1	3	1	4	1	2	4	0	3	2	2	0	2	2	3	3	1	2	2	4	3	6	1	2	2	3	1
ASV_524	6	9	8	4	5	5	0	3	2	5	7	4	0	3	1	0	2	3	2	0	7	0	10	10	0	5	0	0	1	1	0	1	1	2	2	1	3	1	1	0	0	0	0	0	0
ASV_452	1	2	2	7	4	4	2	4	5	5	2	2	1	0	1	4	3	3	1	0	2	0	5	5	5	7	3	5	1	2	9	2	2	1	1	3	2	1	4	0	2	2	3	1	1
ASV_476	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	8	0	0	11	4	14	7	2	6	7	4	14	12
ASV_458	1	5	1	0	0	5	8	2	3	1	1	2	1	2	1	1	4	4	1	7	6	6	1	0	0	1	3	7	2	2	1	3	1	1	1	1	2	1	0	1	1	1	2	1	4
ASV_466	0	0	20	0	29	1	0	1	10	0	0	4	0	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_449	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	42	1	10	5	1	10	9	0	0	0	2	2	0
ASV_455	0	0	0	18	0	83	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_471	0	3	3	6	0	2	1	1	1	6	4	0	1	0	2	0	0	3	4	0	0	0	1	0	1	1	0	0	1	0	9	1	2	1	7	4	0	0	2	16	1	2	0	4	2
ASV_504	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	7	6	6	13	6	4	0	1	1	1	3	15	5	16
ASV_555	1	1	0	1	0	0	0	0	5	2	0	3	0	1	0	2	9	1	0	0	0	0	8	2	6	2	0	2	1	2	4	3	3	9	1	1	6	9	2	4	11	9	2	4	4
ASV_473	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	50	22	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV_479	0	16	4	1	0	1	3	0	2	0	0	2	5	0	0	2	18	0	0	0	0	0	1	1	2	0	0	2	1	13	2	1	1	0	2	0	3	2	3	0	0	1	5	9	1
ASV_495	1	3	6	3	3	7	5	0	1	2	6	1	3	1	5	0	1	1	2	0	3	0	1	1	1	3	0	2	6	1	6	4	0	0	0	7	7	1	1	4	4	1	2	2	5
ASV_539	0	1	5	1	1	1	1	5	1	1	3	1	0	1	1	1	1	1	5	0	3	0	1	8	0	10	1	5	0	1	3	2	7	4	13	0	4	1	1	0	1	2	0	1	1
ASV_564	2	3	3	11	0	11	2	2	0	3	0	3	4	1	5	0	5	2	2	0	2	0	1	5	4	2	0	1	2	4	0	7	5	2	0	0	2	1	0	1	0	0	0	0	0
ASV_1204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	1	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_1205	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1554	0	0	3	3	13	6	2	0	1	0	0	0	7	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	6	4	1	12	4	2	14	0	0	1	0
ASV_508	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	2	1	0	0	0	1	1	1	0	0	0	0	0	1	1	8	1	9	3	9	7	3	14	9	0	8	3	5	9	4
ASV_1117	0	0	0	0	0	1	1	1	3	1	0	0	0	0	0	0	1	0	1	59	0	27	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1386	0	0	1	2	0	1	0	4	4	2	1	0	0	0	0	0	2	1	0	0	1	0	0	3	0	8	2	0	2	1	4	2	4	15	0	7	14	5	6	2	10	0	1	1	0
ASV_441	4	3	1	2	0	2	1	1	3	5	1	4	3	0	2	6	0	5	0	0	1	0	7	5	3	1	1	1	0	1	2	2	0	1	4	2	4	3	3	3	2	2	0	2	0
ASV_461	4	3	2	5	1	4	1	3	2	4	1	5	2	1	7	2	1	2	1	0	7	0	6	7	5	5	0	4	3	8	1	0	0	0	0	0	2	1	2	2	0	1	0	0	0
ASV_470	3	1	1	5	0	2	2	3	0	0	1	2	1	4	4	0	0	1	1	0	2	1	2	0	1	2	1	0	1	5	0	0	18	7	9	0	15	0	0	0	0	1	1	0	0
ASV_565	3	4	1	3	1	3	0	2	3	1	0	2	0	3	0	1	4	4	3	3	1	0	1	1	1	2	4	2	3	6	5	1	5	1	0	2	2	3	2	4	3	3	3	1	2
ASV_543	0	2	2	1	0	1	2	1	0	0	0	0	0	1	3	0	2	1	2	0	0	0	5	3	2	1	1	2	2	3	2	6	0	0	1	5	0	5	3	20	9	5	10	3	2
ASV_425	0	6	2	3	2	4	2	1	3	4	0	3	2	2	6	4	5	10	0	0	3	0	3	1	2	2	14	15	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV_439	0	0	2	0	0	1	1	1	0	0	0	0	2	0	0	0	10	1	1	1	2	3	0	1	0	2	0	2	0	1	2	2	2	1	0	0	0	4	16	6	11	3	4	1	12
ASV_485	3	1	0	3	0	1	0	1	1	4	1	1	0	0	3	0	2	21	9	0	2	0	0	0	1	2	14	18	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV_557	1	1	0	4	1	2	0	4	2	5	3	5	5	1	0	6	2	3	2	1	3	0	1	4	1	1	7	4	1	1	2	0	3	1	3	1	7	5	6	0	4	3	0	1	1
ASV_531	0	0	1	1	0	0	0	1	1	5	1	0	7	4	11	0	4	2	0	1	5	1	8	7	5	7	0	8	1	5	0	1	1	0	0	0	4	1	0	2	1	1	2	0	1
ASV_509	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	8	0	7	0	0	2	1	0	0	0	1	0	0	3	22	5	2	0	23	2	0	1	0	8	5	0	2
ASV_496	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	1	0	1	0	0	0	0	0	0	12	0	8	0	0	0	0	0	0	0	0	5	0	0
