OTUID	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
ASV_496	0	2	0	3	1	59	0	3	0	0	0	1	2	2	1	0	4	3	4	1	275	0	1	0	1	3	0	1	0	2	1	69	0	37	1	4	2	3	3	4	3	2	35	1	0
ASV_472	2	10	1	22	9	15	9	36	44	7	28	4	16	2	17	2	5	1	51	0	22	1	19	20	23	14	7	10	4	0	12	4	4	12	10	6	37	6	24	6	4	5	0	0	2
ASV_631	17	13	5	2	2	87	8	5	5	69	6	15	28	4	64	2	4	2	4	3	3	12	6	35	4	4	30	2	5	2	4	5	6	5	19	6	8	2	1	4	2	2	7	2	10
ASV_664	2	1	6	0	23	10	7	1	2	9	1	13	0	13	0	3	7	15	74	1	98	0	0	16	31	0	2	2	8	8	3	1	3	4	2	91	3	1	40	1	1	17	2	1	8
ASV_486	4	17	14	8	19	19	7	11	1	3	15	1	9	16	3	0	8	1	47	1	33	2	8	1	2	3	17	1	6	20	14	9	9	6	3	10	5	1	9	50	2	64	13	11	26
ASV_551	0	52	47	13	51	21	48	0	0	15	0	1	29	12	43	0	1	0	0	0	2	0	58	30	42	38	1	0	2	1	2	0	0	0	0	0	1	6	0	0	8	0	2	2	1
ASV_563	3	6	4	0	19	1	1	0	1	16	0	2	3	19	18	3	0	0	4	0	3	1	6	1	10	1	1	6	1	1	17	153	3	2	3	14	1	18	13	39	46	12	55	2	20
ASV_569	6	4	37	22	5	13	26	3	2	1	2	3	2	3	3	1	21	16	13	1	33	2	2	13	4	2	2	19	48	12	11	2	34	29	37	2	29	8	14	10	13	4	4	3	8
ASV_530	4	17	20	7	20	22	31	4	2	12	9	8	27	42	25	0	8	11	6	0	5	0	16	11	10	18	5	5	12	6	13	7	1	8	16	0	1	14	5	14	10	41	24	2	9
ASV_549	5	1	73	98	30	24	49	0	2	15	0	0	0	4	21	0	1	0	26	2	23	0	16	10	23	0	1	0	0	2	0	0	21	6	6	56	5	1	1	2	0	1	0	0	3
ASV_599	2	1	0	1	1	0	1	0	0	2	0	1	2	0	2	5	15	99	31	3	22	1	2	3	3	4	301	4	5	11	0	0	0	1	0	1	2	0	0	0	0	0	0	1	0
ASV_499	9	11	8	8	4	5	7	20	23	13	8	14	5	13	7	18	9	1	8	5	4	20	11	6	4	6	9	15	9	2	22	7	23	27	26	5	16	13	18	10	14	21	18	13	9
ASV_444	13	0	0	0	0	0	0	12	2	5	9	4	8	0	0	2	0	2	8	1	5	4	3	4	8	14	0	1	0	0	40	9	5	6	5	2	3	98	36	39	82	10	25	35	22
ASV_431	5	8	11	14	1	18	2	4	4	17	3	12	3	3	4	7	16	19	16	3	13	2	5	10	4	5	15	11	8	2	41	16	8	11	11	4	16	27	23	27	36	12	12	21	10
ASV_576	8	4	7	9	8	13	13	1	4	18	0	8	20	18	16	11	23	5	9	3	13	2	13	16	7	1	13	13	39	16	0	4	8	11	67	10	12	5	8	22	5	20	6	3	6
ASV_457	8	3	3	9	1	5	4	6	8	5	8	13	4	2	2	7	13	7	5	11	0	3	6	13	8	11	2	11	1	1	28	6	30	48	23	10	28	24	25	14	15	25	18	17	23
ASV_500	0	0	2	3	33	0	0	0	0	1	1	0	0	7	0	0	0	1	2	0	0	0	0	0	9	0	2	0	0	0	0	0	4	8	1	437	0	0	1	0	0	0	0	1	1
ASV_614	12	10	11	9	16	13	8	21	11	14	14	16	3	16	17	13	3	7	10	2	9	2	50	31	15	19	6	10	19	14	2	2	11	13	8	7	24	4	9	5	3	6	5	0	12
ASV_520	12	26	4	27	6	14	11	5	14	14	18	8	15	8	16	11	11	4	5	1	8	1	10	10	22	12	2	19	4	5	8	8	14	6	20	39	20	4	17	9	19	1	6	6	5
ASV_635	0	62	31	4	21	6	17	4	0	5	0	2	6	44	39	0	9	7	9	3	46	2	14	7	17	4	0	27	0	20	9	20	8	6	3	3	12	4	11	4	3	6	1	3	4
ASV_873	16	12	3	2	3	5	17	3	7	22	0	4	48	6	97	1	15	21	11	0	2	0	0	13	13	1	1	24	3	136	0	0	1	1	1	2	3	0	0	1	1	2	2	1	0
ASV_597	25	4	2	1	7	0	1	0	32	0	2	12	5	42	1	1	3	7	12	0	7	0	70	95	19	1	10	0	1	3	1	49	4	1	3	9	1	23	5	3	1	4	20	2	10
ASV_503	17	14	21	2	46	5	30	0	15	18	0	17	9	70	31	2	2	1	1	0	19	0	41	14	26	13	3	4	4	28	1	5	2	1	1	4	2	0	7	5	10	0	2	0	3
ASV_590	16	24	8	8	13	11	22	15	18	35	6	2	26	13	46	25	5	7	11	0	12	2	14	41	15	15	6	5	28	23	1	9	5	1	0	0	1	0	0	2	0	1	0	0	4
ASV_492	12	23	20	27	30	14	18	12	6	14	9	16	19	17	42	26	3	13	5	0	13	0	10	12	16	11	6	14	34	9	4	1	4	8	4	9	1	3	2	2	0	3	0	0	1
ASV_433	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	1	1	35	24	19	12	17	39	27	2	7	44	1	18	16	191	29
ASV_484	1	8	1	7	0	0	0	2	23	6	1	4	2	4	1	16	6	6	1	0	0	1	8	8	6	1	21	14	5	1	22	12	1	16	1	0	0	25	13	34	54	39	21	79	20
ASV_632	6	4	7	5	4	4	10	1	1	3	3	5	2	5	3	15	2	1	0	4	2	4	3	4	4	10	2	5	6	6	2	37	58	12	57	4	31	2	27	6	42	37	26	13	4
ASV_583	11	10	0	7	13	8	2	0	11	10	21	8	14	1	4	17	9	12	9	1	2	3	4	8	7	0	18	15	1	3	20	3	5	20	16	16	25	26	32	4	11	14	16	32	18
ASV_538	4	0	0	2	3	0	0	0	1	0	0	0	1	2	1	2	0	0	0	1	1	0	1	0	1	0	1	0	0	1	1	17	135	90	122	1	2	3	11	25	8	24	11	6	8
ASV_648	1	0	2	2	2	2	3	9	2	1	1	2	0	7	3	4	1	20	59	4	294	0	2	5	6	6	0	0	1	0	1	3	0	2	1	4	3	1	2	8	3	6	3	0	4
ASV_522	0	0	0	1	1	0	1	3	2	0	1	0	1	3	0	1	0	0	0	0	1	5	2	0	0	3	1	1	0	0	6	155	7	4	39	11	84	10	3	50	52	10	0	0	20
ASV_615	19	2	4	7	14	1	4	6	3	7	0	6	7	4	1	0	14	0	0	14	3	12	5	3	14	5	1	1	8	6	4	30	7	45	32	59	31	4	0	31	15	38	9	1	1
ASV_513	5	3	1	5	0	3	2	0	2	2	0	15	7	2	6	4	4	2	2	3	4	2	1	2	2	18	7	5	6	6	42	26	24	97	12	6	10	20	13	6	10	27	19	22	19
ASV_533	17	18	21	4	10	13	14	8	11	38	6	0	29	9	41	17	2	15	13	1	8	1	17	47	36	13	5	6	15	16	0	6	1	2	0	3	0	0	0	1	2	5	2	0	0
ASV_957	6	0	1	0	1	1	0	16	5	11	9	0	2	1	2	6	21	3	0	0	0	0	8	5	7	55	1	8	7	2	14	3	37	45	23	75	37	12	10	1	7	2	14	6	7
ASV_1528	63	9	2	2	0	6	2	2	1	28	1	3	19	3	29	2	2	8	17	1	5	0	4	80	33	1	1	2	1	33	0	2	0	2	70	15	0	1	1	1	1	5	0	3	8
ASV_1091	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	276	1	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_523	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	1	0	2	0	2	1	1	18	8	4	0	2	0	339	9	1	4	22	43	4
ASV_1518	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	343	0	111	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ASV_1649	0	1	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	1	3	201	1	252	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_834	8	9	9	3	6	4	10	22	6	15	22	4	25	23	12	9	4	4	2	2	5	1	29	35	18	45	7	5	41	12	3	15	1	1	2	1	0	1	3	26	2	1	5	1	4
ASV_521	8	25	18	0	31	4	36	1	10	21	1	11	8	62	30	1	2	4	1	1	11	0	33	24	33	17	6	0	3	20	1	2	2	3	1	2	1	2	5	7	10	1	1	0	1
ASV_525	4	17	21	15	5	13	13	6	2	11	7	23	15	32	28	6	1	3	10	0	4	0	5	6	8	6	1	20	44	16	4	14	12	11	13	7	14	3	4	5	6	6	7	1	8
ASV_1105	5	4	1	0	0	1	0	1	0	4	2	0	1	1	1	4	1	0	0	3	0	4	2	1	2	0	1	0	2	0	28	19	2	26	2	4	57	20	114	39	25	27	15	20	17
ASV_1347	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	195	0	253	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_515	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	10	8	2	1	6	2	2	18	6	26	30	96	20	167	48
ASV_518	11	11	18	20	20	11	36	14	0	7	6	10	7	14	12	21	6	12	8	1	8	0	14	6	16	5	8	8	6	10	6	13	4	4	14	9	18	8	8	12	7	3	5	5	10
ASV_578	1	2	1	3	1	0	2	2	1	5	2	0	1	1	2	1	2	2	2	1	6	1	3	2	5	1	2	2	0	2	9	12	7	14	33	1	22	8	9	228	5	26	8	4	9
ASV_1265	0	0	1	17	0	6	0	4	0	0	3	0	0	1	1	0	0	7	2	205	1	190	0	0	0	0	1	0	1	0	0	0	4	1	3	0	1	0	0	1	0	0	0	0	0
ASV_474	32	25	2	4	1	2	2	34	13	25	10	12	12	5	5	16	14	6	3	1	13	0	14	34	35	47	12	13	1	2	13	0	2	1	1	0	0	16	5	4	2	3	0	3	3
ASV_512	0	3	4	1	1	0	0	0	7	3	2	1	11	3	0	4	38	9	4	0	14	0	1	3	1	8	14	11	8	6	21	2	14	16	11	28	80	26	22	10	25	4	2	25	5
ASV_622	0	0	2	0	0	0	2	0	1	285	2	0	0	0	0	0	0	0	3	0	0	1	0	0	2	0	0	0	0	1	2	0	0	10	121	0	2	1	1	1	0	3	2	0	3
ASV_894	2	39	42	14	55	26	48	0	1	7	0	0	11	8	32	0	1	0	0	2	3	2	44	16	19	55	1	0	0	0	1	2	0	0	1	0	1	2	0	3	4	1	2	0	0
ASV_626	0	0	0	1	0	5	1	0	2	0	0	0	0	3	1	3	21	2	6	0	23	4	3	8	3	2	6	5	7	5	10	18	28	70	32	3	78	6	14	10	28	2	15	3	16
ASV_645	3	4	1	0	0	1	4	3	6	6	1	8	2	4	6	1	8	0	0	3	2	8	76	7	3	5	5	5	5	2	2	5	34	15	1	7	3	0	27	2	2	80	13	4	70
ASV_541	2	6	3	11	8	9	4	2	9	2	8	2	7	3	9	6	21	30	30	0	12	2	24	7	10	7	7	17	3	1	9	4	8	18	10	24	38	12	11	10	9	8	3	13	4
ASV_744	20	9	8	8	4	6	1	6	8	7	18	3	5	8	3	2	1	5	2	1	0	43	5	0	3	18	10	6	5	3	33	4	12	16	14	16	11	21	17	34	18	5	7	9	8
ASV_579	2	0	0	2	1	2	0	0	0	0	0	3	0	0	3	2	0	1	1	2	1	2	1	0	3	0	1	0	0	0	11	7	0	5	39	9	7	44	16	216	54	2	3	1	1
ASV_1454	4	16	11	4	32	26	9	6	6	9	2	4	36	51	36	3	8	13	35	0	10	3	16	7	6	2	1	11	4	28	2	1	3	4	1	5	4	3	2	2	7	2	1	1	3
ASV_616	52	2	11	5	13	8	10	1	47	20	1	12	16	12	9	35	7	10	6	0	5	0	5	9	14	3	6	4	24	13	1	8	7	0	5	0	2	13	7	14	2	3	3	1	13
ASV_506	0	1	23	13	9	20	14	0	0	2	0	26	2	40	26	8	48	36	11	1	18	0	12	2	10	0	0	27	46	13	8	5	4	0	1	1	2	0	2	1	1	0	1	0	4
ASV_1428	1	1	1	20	0	2	0	2	3	1	1	1	0	0	0	4	1	11	4	307	1	55	1	0	1	0	7	0	1	1	1	0	1	0	0	1	0	0	0	0	0	3	1	0	1
ASV_1055	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	248	1	180	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_514	34	5	0	24	8	41	1	3	0	8	7	22	3	1	13	0	20	33	19	4	48	0	1	3	0	19	1	49	35	1	1	0	5	4	10	2	4	0	0	0	0	0	0	2	0
ASV_553	1	1	0	0	0	0	0	0	1	1	2	2	1	0	0	1	1	0	0	1	0	0	1	2	2	0	1	1	0	0	44	9	2	17	12	3	70	16	20	23	19	27	41	91	17
ASV_1499	7	1	1	1	2	0	1	9	4	3	4	2	1	3	3	3	13	1	1	0	0	1	3	8	7	38	3	6	3	2	20	11	14	25	15	13	28	34	14	9	38	7	31	31	7
ASV_540	7	6	7	5	11	11	5	1	5	10	12	10	7	11	10	6	35	12	16	0	9	0	16	15	18	29	5	22	8	35	6	1	33	7	0	4	13	3	7	0	3	2	3	0	2
ASV_489	14	7	1	1	2	5	4	14	5	12	4	4	4	0	4	9	4	1	1	1	0	0	5	5	16	6	6	2	0	0	23	5	1	1	0	3	1	72	10	30	72	22	14	28	7
ASV_944	7	5	2	1	1	2	1	2	5	2	1	2	40	4	10	30	10	0	0	1	4	2	26	28	28	5	11	44	49	10	0	4	2	10	13	2	2	0	6	18	25	5	4	1	1
ASV_570	9	24	14	8	0	20	12	9	8	18	10	29	10	6	4	9	11	29	11	0	13	1	11	16	10	13	2	11	9	8	6	4	7	4	0	5	8	7	6	3	5	11	15	1	6
ASV_491	2	0	0	0	2	1	0	1	4	1	2	2	0	0	2	2	0	1	0	2	0	1	0	1	0	0	1	0	0	0	13	12	76	20	25	22	70	25	16	11	16	39	18	23	11
ASV_670	11	13	5	5	1	8	6	41	2	19	24	7	10	4	21	2	1	6	3	0	3	2	13	6	20	11	3	1	13	3	9	30	0	5	6	22	1	10	3	17	12	10	14	4	13
ASV_1519	3	1	0	32	0	5	3	1	0	2	3	0	1	0	0	1	1	10	10	276	3	46	1	1	0	0	9	1	2	2	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0
ASV_1111	7	16	2	1	2	2	4	14	27	37	7	17	13	5	9	10	18	16	7	2	18	0	17	16	13	10	66	13	10	6	2	2	4	6	0	5	4	1	2	2	0	1	1	3	0
ASV_527	0	1	3	3	3	5	6	0	42	3	0	3	1	96	3	22	1	1	5	0	2	4	8	57	17	1	29	1	0	19	1	24	1	0	0	0	1	0	1	0	0	15	31	1	6
ASV_528	0	8	0	3	4	11	9	34	1	8	88	1	0	0	8	0	1	0	1	0	0	1	9	3	0	39	1	1	0	0	3	16	31	3	6	31	26	7	6	8	18	1	8	1	21
ASV_637	12	8	4	2	10	8	13	5	7	7	7	4	14	15	10	6	11	8	12	1	22	4	9	7	6	11	17	7	12	12	7	6	14	14	27	14	16	0	4	4	2	17	1	7	13
ASV_1613	10	5	45	4	41	0	0	1	15	25	0	7	11	46	15	15	0	45	1	1	38	0	1	13	9	0	2	0	0	52	0	1	2	0	4	2	1	0	2	0	0	2	0	0	0
ASV_505	7	15	1	0	1	1	0	5	36	25	7	6	11	5	2	13	1	0	0	1	2	0	3	5	4	3	13	10	4	0	38	8	1	11	4	0	16	26	63	19	6	18	7	12	3
ASV_519	24	0	16	9	7	0	0	10	0	0	25	12	9	7	0	15	10	11	11	8	4	9	14	13	7	12	17	9	2	4	1	15	11	0	0	16	12	19	11	16	10	0	0	22	15
ASV_1611	20	8	10	2	16	16	16	16	1	10	25	10	11	20	25	8	2	11	4	0	8	1	6	6	5	9	5	7	10	11	2	1	14	11	21	18	14	2	7	4	2	7	0	1	8
ASV_544	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	31	15	20	9	3	17	7	30	63	23	54	17	33	60	17
ASV_690	9	11	11	1	18	3	9	4	1	5	5	9	9	23	14	9	4	6	4	0	1	0	12	5	5	11	37	5	34	29	11	5	6	7	2	48	5	0	6	12	5	3	1	0	4
ASV_988	2	1	3	2	3	3	1	2	1	6	2	2	3	6	0	3	2	0	3	2	3	21	2	0	2	7	2	2	2	1	3	4	214	15	11	4	29	3	6	4	3	6	8	4	5
ASV_556	0	0	42	58	43	4	1	0	1	0	0	0	0	0	0	0	0	4	1	6	2	0	0	0	0	0	0	0	0	0	0	0	39	70	50	39	47	0	0	0	0	0	0	0	0
ASV_532	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	361	28	1	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	0	0	0	0	0	0
ASV_534	0	6	2	27	5	1	2	1	0	0	0	1	12	8	2	0	4	2	2	1	0	1	1	1	11	0	1	0	2	1	41	24	9	24	5	22	46	6	10	10	65	5	7	1	34
ASV_1406	4	0	1	5	0	3	2	2	7	1	0	1	0	12	5	2	0	1	2	0	2	4	3	2	1	1	2	1	1	2	3	52	1	35	8	53	2	5	6	70	5	9	18	1	67
ASV_559	0	6	1	3	0	2	4	0	2	3	0	4	8	1	3	4	5	3	2	1	12	4	6	33	14	4	6	27	2	16	0	2	0	1	7	8	3	0	104	4	1	2	3	52	39
ASV_1286	7	0	4	7	0	1	0	11	8	8	5	1	2	0	2	9	3	4	1	1	0	6	3	4	4	9	5	1	1	1	12	7	42	45	26	40	53	9	12	6	2	6	21	6	6
ASV_611	13	2	6	12	3	11	2	9	7	12	4	9	8	11	13	5	3	4	6	11	11	14	5	15	6	13	6	7	7	15	18	9	9	11	7	2	9	13	14	8	20	7	10	3	11
ASV_1272	17	20	2	2	3	3	1	6	13	11	9	16	10	4	13	8	31	15	1	0	8	0	13	10	9	13	18	11	7	9	25	6	2	0	0	0	1	24	29	5	5	1	7	5	5
ASV_608	12	7	7	18	10	7	8	2	4	9	3	13	10	5	4	2	6	7	13	1	11	2	8	5	5	6	11	7	3	14	7	21	19	15	21	8	25	4	5	7	6	19	11	1	9
ASV_658	6	11	4	5	3	7	2	3	2	6	2	3	2	6	3	18	1	4	0	1	3	0	4	5	6	5	8	2	7	5	7	75	11	27	20	12	19	11	7	18	7	6	15	15	14
ASV_502	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	27	78	2	15	0	0	1	0	0	0	0	1	0	33	4	11	19	4	0	7	5	14	132	1	13	2	6	19
ASV_1063	20	3	6	4	7	2	3	7	13	6	16	11	10	1	4	10	4	3	9	7	7	6	6	4	8	6	4	7	3	2	21	4	4	8	9	11	15	21	17	13	21	10	7	22	13
ASV_1349	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	285	0	104	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_646	8	6	13	6	6	9	6	6	9	11	12	18	9	5	4	19	6	4	6	6	7	9	11	12	7	6	6	4	6	1	15	12	8	4	8	7	7	13	10	8	17	16	9	10	10
ASV_650	9	3	7	7	17	13	4	10	16	11	13	13	3	5	14	13	6	5	6	9	5	14	2	3	9	7	3	7	2	1	7	4	12	14	5	12	15	11	11	9	11	15	6	8	15
ASV_584	10	6	4	44	11	6	5	7	25	6	4	3	8	10	1	15	3	4	2	1	5	2	10	6	21	7	3	2	0	1	9	10	26	16	7	30	9	4	2	4	12	4	17	3	6
ASV_1467	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	261	0	118	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1601	12	5	8	5	11	11	5	6	7	4	7	6	30	30	13	3	5	25	2	1	4	8	1	5	6	1	3	6	5	16	10	4	7	8	13	2	6	5	5	12	9	4	6	5	43
ASV_547	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	17	15	1	4	11	0	10	39	24	27	65	53	44	28	49
ASV_1526	0	0	1	1	0	0	0	2	8	1	4	1	0	3	0	4	1	0	2	1	1	2	1	1	2	0	0	1	0	1	8	2	87	9	25	32	2	4	4	6	4	20	6	90	52
ASV_560	49	3	6	9	6	13	24	26	1	3	31	7	3	12	20	23	4	5	9	0	6	1	2	9	7	12	14	2	7	3	4	14	4	2	3	0	4	5	1	6	5	7	5	3	9
ASV_642	1	4	2	5	2	2	3	2	0	0	2	0	0	0	2	2	2	4	4	0	5	1	0	2	10	1	0	3	2	0	16	22	6	14	28	10	14	20	5	48	28	21	47	14	32
ASV_562	3	1	0	2	0	0	0	1	0	0	1	0	0	0	3	1	6	1	1	0	7	0	0	3	1	2	1	1	1	2	22	0	8	27	21	10	59	11	63	11	13	17	10	74	1
ASV_574	47	14	0	0	0	0	0	0	5	94	0	1	27	0	61	1	0	0	0	0	0	0	12	52	57	0	0	0	0	0	1	1	1	0	0	0	0	1	3	3	0	0	2	0	0
ASV_545	11	9	6	6	9	6	3	6	11	13	10	11	6	11	9	40	14	4	11	0	15	0	9	11	11	1	18	9	17	5	4	7	4	6	22	4	2	10	1	3	12	4	2	4	4
ASV_1267	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	186	0	186	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_587	0	0	1	3	2	0	2	0	1	0	1	0	0	3	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	16	21	24	10	12	52	39	23	7	66	43	22	5	7	14
ASV_582	9	16	12	19	1	20	11	5	6	15	13	19	6	1	5	5	8	17	15	0	11	0	9	7	13	6	2	16	8	7	7	7	3	4	2	2	7	8	8	7	9	4	12	3	12
ASV_510	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	4	0	0	0	24	1	1	328	0	7	1	0
ASV_731	4	5	3	10	4	15	3	6	10	5	30	10	5	17	5	14	3	7	8	5	16	7	3	6	2	2	18	13	3	5	5	1	8	12	3	15	11	14	8	3	11	7	1	22	8
ASV_933	2	14	23	3	36	10	31	2	2	5	0	3	6	53	33	0	6	5	2	0	6	1	10	10	9	1	2	8	37	16	1	5	3	5	2	6	0	0	4	4	0	3	1	1	1
ASV_1005	5	6	0	0	0	0	0	5	28	13	16	19	16	1	5	17	9	3	2	0	1	1	4	15	5	11	15	5	4	8	27	10	2	3	1	12	10	10	11	13	5	12	16	17	7
ASV_742	26	0	0	13	2	2	0	1	0	20	3	2	5	1	1	3	26	1	3	1	38	2	4	3	7	33	0	0	1	8	1	17	4	8	9	84	3	3	5	5	2	1	8	4	10
ASV_672	15	7	14	7	6	9	5	10	6	8	8	9	5	8	7	3	5	3	6	8	7	10	5	3	6	3	6	9	3	4	17	10	11	9	11	4	11	12	16	8	18	7	8	10	11
ASV_558	12	6	2	5	0	0	4	14	5	12	2	9	7	1	1	6	2	5	1	0	3	0	5	8	12	3	11	2	0	1	16	2	2	4	5	1	1	42	8	15	64	16	10	36	6
ASV_644	3	0	1	0	1	0	0	1	3	4	2	1	1	0	0	1	0	1	0	0	0	3	0	1	0	1	0	2	1	1	34	9	42	12	21	10	33	24	42	23	6	10	38	21	12
ASV_601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	58	0	2	2	0	0	0	0	0	0	68	110	0	118
ASV_703	4	6	11	4	7	8	7	6	2	5	2	2	1	20	8	2	0	4	3	3	13	0	5	5	7	4	8	3	6	6	4	30	21	6	14	13	15	9	2	25	3	19	12	16	9
ASV_1370	3	2	19	3	50	1	0	1	4	9	1	3	11	15	15	3	0	9	0	1	66	0	1	11	5	1	0	2	3	48	0	1	0	0	3	66	0	0	0	0	0	0	0	0	1
ASV_665	8	1	12	13	10	7	4	4	2	5	4	2	1	9	4	1	3	1	1	2	7	1	4	1	7	1	6	3	5	9	3	32	15	5	30	13	13	7	1	26	6	20	11	27	11
ASV_885	2	17	2	1	0	3	7	5	11	13	17	53	24	7	12	6	29	5	3	0	6	0	18	7	19	17	7	14	1	10	10	2	0	2	0	0	2	7	9	2	6	0	0	1	1
ASV_687	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	53	100	159	4	4	9	1	1	1	2	0	11	2
ASV_516	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	8	7	14	1	15	72	14	28	47	24	15	65	20
ASV_571	19	9	5	8	7	6	2	3	4	3	0	3	14	7	8	11	0	6	20	15	7	11	19	16	17	6	10	18	7	18	17	3	1	0	3	1	3	9	12	17	2	0	0	1	2
ASV_589	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	16	2	1	4	8	3	1	27	19	5	170	3	2	78
ASV_575	1	0	0	0	0	0	0	0	0	0	1	0	14	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	23	3	11	30	8	20	24	16	44	23	15	32	27	22
ASV_568	12	6	10	9	5	7	1	7	4	10	6	4	7	4	9	11	4	4	3	6	8	12	4	9	6	8	5	9	4	2	13	9	7	4	4	5	16	7	30	12	12	7	3	4	11
ASV_586	1	19	19	31	4	14	13	12	0	0	15	4	6	15	12	4	17	22	6	0	23	0	17	6	8	21	2	18	5	4	3	0	4	0	5	2	1	2	2	0	0	2	0	0	0
ASV_1201	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	135	0	200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_680	3	5	11	9	3	11	2	4	0	1	1	3	0	15	10	2	1	6	0	0	7	0	2	0	1	2	7	3	2	6	7	26	18	6	35	8	21	6	5	16	4	34	6	19	8
ASV_604	1	12	33	14	28	5	36	1	3	5	1	22	7	16	14	6	0	0	0	3	0	1	2	2	9	0	0	2	0	1	5	18	1	21	1	6	1	0	2	12	19	13	4	4	3
ASV_647	5	7	10	6	6	11	3	3	1	2	3	4	2	8	5	2	1	0	7	0	9	0	3	0	2	4	6	1	7	2	5	27	16	3	33	19	14	7	1	24	8	19	8	22	8
ASV_602	7	5	7	5	4	7	7	6	7	6	9	7	3	2	6	8	5	5	5	7	4	3	7	9	3	10	7	14	2	4	11	8	7	15	9	4	14	11	13	13	11	11	8	8	8
ASV_660	0	0	0	2	0	2	1	0	0	0	0	0	0	0	1	0	0	20	11	0	0	1	1	1	1	0	8	0	1	4	0	0	16	38	51	140	5	1	0	0	26	0	0	0	0
ASV_550	162	4	0	2	0	0	1	2	9	3	2	0	0	2	1	8	1	1	0	0	0	0	0	0	1	0	2	1	2	1	17	0	17	1	4	8	4	4	4	5	3	7	3	9	39
ASV_724	10	2	9	9	8	5	3	4	8	7	7	10	8	5	7	7	6	3	2	14	8	8	9	9	6	5	7	3	10	10	6	6	7	9	3	9	12	3	8	15	13	6	5	8	11
ASV_1426	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	224	1	99	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_581	0	36	6	0	5	2	15	45	3	5	2	5	4	0	10	0	2	50	19	1	56	0	7	9	4	28	0	4	0	1	0	0	0	0	0	0	0	1	2	2	0	0	1	1	0
