OTUID	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
ASV_1186	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001861643	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001779328	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001864315	0.000000000	0.000000000	0.000000000	0.000000000	0.014567703	0.000000000	0.001913400	0.010978957	0.000000000	0.013083379	0.000000000	0.010394470	0.001761773	0.003413727	0.008702614	0.000000000	0.017286384	0.001743284	0.013243060
ASV_1327	0.005375092	0.000000000	0.000000000	0.000000000	0.001798788	0.000000000	0.003685957	0.001805641	0.000000000	0.003723285	0.008856141	0.000000000	0.001757871	0.000000000	0.001863586	0.000000000	0.007254657	0.003988195	0.001714854	0.003594859	0.003657243	0.001771071	0.001763824	0.001832207	0.003513642	0.000000000	0.001997004	0.000000000	0.000000000	0.000000000	0.005462889	0.001661102	0.003826799	0.001829826	0.000000000	0.003738108	0.003673972	0.003464823	0.001761773	0.001706863	0.001740523	0.001701983	0.000000000	0.006973136	0.006621530
ASV_1130	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.003611282	0.000000000	0.001861643	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001779328	0.001813664	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001763824	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001797430	0.000000000	0.000000000	0.004983306	0.026787594	0.000000000	0.001735810	0.009345270	0.001836986	0.000000000	0.017617730	0.000000000	0.000000000	0.005105948	0.006914553	0.012202988	0.003310765
ASV_1148	0.000000000	0.000000000	0.000000000	0.001948634	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001763824	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001661102	0.003826799	0.007319305	0.012150668	0.001869054	0.001836986	0.008662058	0.005285319	0.032430403	0.006962091	0.003403966	0.003457277	0.001743284	0.004966147
ASV_1359	0.007166789	0.001846006	0.001737076	0.001948634	0.001798788	0.000000000	0.001842978	0.001805641	0.000000000	0.000000000	0.010627369	0.001822025	0.001757871	0.000000000	0.000000000	0.000000000	0.000000000	0.003988195	0.003429708	0.000000000	0.000000000	0.000000000	0.000000000	0.003664413	0.003513642	0.000000000	0.005991013	0.005300822	0.000000000	0.001783167	0.003641926	0.000000000	0.000000000	0.007319305	0.005207429	0.005607162	0.000000000	0.003464823	0.001761773	0.000000000	0.003481046	0.000000000	0.003457277	0.006973136	0.001655382
ASV_1380	0.000000000	0.000000000	0.000000000	0.000000000	0.001798788	0.007679017	0.000000000	0.001805641	0.000000000	0.001861643	0.001771228	0.000000000	0.000000000	0.001770632	0.005590757	0.008896639	0.001813664	0.000000000	0.005144562	0.001797430	0.001828622	0.005313214	0.000000000	0.000000000	0.001756821	0.001864315	0.000000000	0.007067762	0.001797430	0.000000000	0.000000000	0.001661102	0.005740199	0.003659652	0.001735810	0.003738108	0.005510958	0.001732412	0.008808865	0.001706863	0.000000000	0.000000000	0.003457277	0.000000000	0.004966147
ASV_1410	0.000000000	0.003692012	0.001737076	0.007794536	0.001798788	0.001919754	0.001842978	0.003611282	0.001908178	0.001861643	0.001771228	0.001822025	0.000000000	0.007082529	0.001863586	0.000000000	0.000000000	0.003988195	0.000000000	0.008987148	0.000000000	0.005313214	0.007055296	0.001832207	0.000000000	0.003728630	0.000000000	0.000000000	0.001797430	0.003566334	0.003641926	0.004983306	0.009566998	0.001829826	0.001735810	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.005221569	0.000000000	0.001728638	0.000000000	0.000000000
ASV_1061	0.000000000	0.000000000	0.005211228	0.000000000	0.001798788	0.000000000	0.000000000	0.003611282	0.007632714	0.005584928	0.003542456	0.000000000	0.000000000	0.000000000	0.000000000	0.005337983	0.000000000	0.000000000	0.000000000	0.001797430	0.000000000	0.001771071	0.001763824	0.000000000	0.005270463	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.005462889	0.001661102	0.009566998	0.009149131	0.001735810	0.005607162	0.003673972	0.005197235	0.003523546	0.001706863	0.008702614	0.001701983	0.000000000	0.000000000	0.000000000
ASV_1195	0.000000000	0.000000000	0.001737076	0.003897268	0.000000000	0.000000000	0.000000000	0.000000000	0.001908178	0.003723285	0.003542456	0.000000000	0.001757871	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001763824	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.005349501	0.000000000	0.000000000	0.005740199	0.009149131	0.008679049	0.011214324	0.022043830	0.008662058	0.007047092	0.001706863	0.000000000	0.000000000	0.000000000	0.001743284	0.001655382
ASV_1258	0.003583395	0.000000000	0.000000000	0.001948634	0.005396363	0.003839509	0.000000000	0.003611282	0.003816357	0.003723285	0.005313685	0.001822025	0.000000000	0.001770632	0.001863586	0.001779328	0.003627328	0.001994097	0.001714854	0.001797430	0.003657243	0.003542143	0.001763824	0.001832207	0.001756821	0.003728630	0.000000000	0.000000000	0.000000000	0.000000000	0.003641926	0.001661102	0.001913400	0.001829826	0.003471620	0.000000000	0.003673972	0.001732412	0.005285319	0.000000000	0.003481046	0.006807931	0.000000000	0.001743284	0.001655382
ASV_1305	0.003583395	0.007384025	0.003474152	0.001948634	0.000000000	0.000000000	0.000000000	0.000000000	0.001908178	0.000000000	0.000000000	0.000000000	0.001757871	0.001770632	0.003727171	0.001779328	0.007254657	0.001994097	0.000000000	0.001797430	0.003657243	0.000000000	0.001763824	0.001832207	0.001756821	0.000000000	0.003994009	0.010601643	0.005392289	0.000000000	0.005462889	0.001661102	0.001913400	0.007319305	0.003471620	0.003738108	0.005510958	0.001732412	0.001761773	0.001706863	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
ASV_1394	0.000000000	0.001846006	0.000000000	0.000000000	0.000000000	0.000000000	0.003685957	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.010925778	0.001661102	0.007653598	0.003659652	0.001735810	0.003738108	0.003673972	0.005197235	0.010570638	0.001706863	0.005221569	0.003403966	0.008643192	0.013946272	0.011587677
ASV_1654	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001842978	0.000000000	0.001908178	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.003627328	0.000000000	0.000000000	0.075492046	0.001828622	0.015939642	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
ASV_1277	0.007166789	0.003692012	0.000000000	0.000000000	0.005396363	0.007679017	0.005528935	0.000000000	0.001908178	0.000000000	0.000000000	0.001822025	0.003515742	0.005311897	0.003727171	0.000000000	0.000000000	0.003988195	0.001714854	0.000000000	0.000000000	0.000000000	0.001763824	0.003664413	0.000000000	0.001864315	0.007988018	0.014135524	0.007189719	0.001783167	0.001820963	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001732412	0.000000000	0.000000000	0.001740523	0.001701983	0.000000000	0.003486568	0.000000000
ASV_1101	0.001791697	0.000000000	0.001737076	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.005462889	0.001661102	0.013393797	0.010978957	0.024301337	0.003738108	0.011021915	0.000000000	0.007047092	0.003413727	0.005221569	0.000000000	0.003457277	0.000000000	0.003310765
ASV_1274	0.001791697	0.001846006	0.005211228	0.003897268	0.000000000	0.000000000	0.001842978	0.005416922	0.003816357	0.003723285	0.000000000	0.000000000	0.000000000	0.005311897	0.000000000	0.000000000	0.005440992	0.000000000	0.000000000	0.003594859	0.000000000	0.008855357	0.001763824	0.003664413	0.001756821	0.001864315	0.003994009	0.001766941	0.001797430	0.001783167	0.001820963	0.001661102	0.000000000	0.000000000	0.001735810	0.003738108	0.001836986	0.001732412	0.001761773	0.003413727	0.003481046	0.001701983	0.000000000	0.003486568	0.001655382
ASV_1460	0.001791697	0.000000000	0.000000000	0.001948634	0.005396363	0.000000000	0.000000000	0.005416922	0.000000000	0.003723285	0.008856141	0.000000000	0.003515742	0.000000000	0.001863586	0.005337983	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.010993239	0.005270463	0.001864315	0.000000000	0.001766941	0.000000000	0.001783167	0.010925778	0.001661102	0.000000000	0.005489478	0.001735810	0.001869054	0.001836986	0.003464823	0.000000000	0.000000000	0.000000000	0.005105948	0.003457277	0.000000000	0.001655382
ASV_1032	0.000000000	0.000000000	0.000000000	0.001948634	0.001798788	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001864315	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001661102	0.000000000	0.000000000	0.024301337	0.000000000	0.025717802	0.000000000	0.003523546	0.005120590	0.012183660	0.001701983	0.003457277	0.005229852	0.004966147
ASV_1072	0.000000000	0.001846006	0.003474152	0.003897268	0.001798788	0.003839509	0.003685957	0.005416922	0.000000000	0.000000000	0.001771228	0.003644049	0.000000000	0.000000000	0.005590757	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.005485865	0.000000000	0.001763824	0.003664413	0.000000000	0.007457261	0.000000000	0.000000000	0.000000000	0.000000000	0.005462889	0.000000000	0.000000000	0.009149131	0.003471620	0.000000000	0.000000000	0.001732412	0.005285319	0.013654906	0.003481046	0.000000000	0.000000000	0.000000000	0.000000000
ASV_1300	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001820963	0.000000000	0.000000000	0.000000000	0.000000000	0.005607162	0.005510958	0.060634409	0.003523546	0.000000000	0.006962091	0.000000000	0.005185915	0.001743284	0.001655382
ASV_1503	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001919754	0.001842978	0.003611282	0.001908178	0.009308214	0.005313685	0.001822025	0.001757871	0.000000000	0.000000000	0.001779328	0.000000000	0.000000000	0.000000000	0.000000000	0.001828622	0.000000000	0.000000000	0.007328826	0.001756821	0.001864315	0.001997004	0.000000000	0.000000000	0.000000000	0.005462889	0.004983306	0.000000000	0.001829826	0.001735810	0.000000000	0.005510958	0.001732412	0.005285319	0.003413727	0.008702614	0.005105948	0.003457277	0.000000000	0.003310765
ASV_1644	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06650490	0.00000000	0.02833714	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ASV_1020	0.000000000	0.001846006	0.001737076	0.001948634	0.000000000	0.003839509	0.000000000	0.001805641	0.000000000	0.000000000	0.001771228	0.000000000	0.000000000	0.000000000	0.000000000	0.003558656	0.003627328	0.001994097	0.001714854	0.000000000	0.001828622	0.000000000	0.000000000	0.001832207	0.005270463	0.005592945	0.001997004	0.003533881	0.000000000	0.001783167	0.010925778	0.000000000	0.005740199	0.000000000	0.000000000	0.000000000	0.005510958	0.005197235	0.007047092	0.003413727	0.001740523	0.000000000	0.003457277	0.001743284	0.003310765
ASV_1048	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.015358034	0.005528935	0.000000000	0.000000000	0.000000000	0.000000000	0.001822025	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.017946877	0.008574270	0.023366586	0.021943459	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001735810	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
ASV_1088	0.001791697	0.000000000	0.000000000	0.009743170	0.001798788	0.003839509	0.000000000	0.000000000	0.000000000	0.003723285	0.003542456	0.007288099	0.001757871	0.001770632	0.001863586	0.000000000	0.003627328	0.001994097	0.001714854	0.000000000	0.009143108	0.007084285	0.001763824	0.001832207	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001783167	0.001820963	0.000000000	0.001913400	0.000000000	0.001735810	0.001869054	0.000000000	0.001732412	0.000000000	0.001706863	0.005221569	0.001701983	0.006914553	0.003486568	0.000000000
ASV_1108	0.005375092	0.000000000	0.001737076	0.003897268	0.000000000	0.000000000	0.000000000	0.001805641	0.001908178	0.003723285	0.001771228	0.001822025	0.001757871	0.000000000	0.000000000	0.000000000	0.005440992	0.000000000	0.000000000	0.001797430	0.001828622	0.005313214	0.001763824	0.007328826	0.001756821	0.003728630	0.000000000	0.003533881	0.000000000	0.003566334	0.001820963	0.001661102	0.000000000	0.000000000	0.001735810	0.000000000	0.005510958	0.001732412	0.008808865	0.003413727	0.003481046	0.003403966	0.000000000	0.000000000	0.001655382
ASV_1154	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001771228	0.000000000	0.000000000	0.001770632	0.000000000	0.000000000	0.047155268	0.013958682	0.000000000	0.000000000	0.000000000	0.000000000	0.001763824	0.000000000	0.000000000	0.000000000	0.000000000	0.015902465	0.010784578	0.000000000	0.000000000	0.000000000	0.000000000	0.001829826	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
ASV_1164	0.001791697	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001842978	0.000000000	0.000000000	0.003723285	0.000000000	0.000000000	0.000000000	0.001770632	0.001863586	0.000000000	0.003627328	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.005291472	0.000000000	0.003513642	0.001864315	0.000000000	0.007067762	0.000000000	0.000000000	0.000000000	0.004983306	0.005740199	0.001829826	0.003471620	0.000000000	0.001836986	0.005197235	0.007047092	0.006827453	0.003481046	0.000000000	0.006914553	0.003486568	0.008276912
ASV_1342	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.011518526	0.000000000	0.000000000	0.000000000	0.052125996	0.000000000	0.000000000	0.000000000	0.000000000	0.001863586	0.000000000	0.000000000	0.001994097	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.003513642	0.000000000	0.000000000	0.001766941	0.001797430	0.000000000	0.010925778	0.003322204	0.000000000	0.000000000	0.003471620	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001701983	0.000000000	0.001743284	0.000000000
ASV_1435	0.001791697	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.005528935	0.003611282	0.000000000	0.000000000	0.000000000	0.001822025	0.000000000	0.003541265	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001771071	0.000000000	0.009161033	0.005270463	0.003728630	0.000000000	0.000000000	0.003594859	0.023181170	0.005462889	0.000000000	0.003826799	0.000000000	0.001735810	0.000000000	0.000000000	0.005197235	0.005285319	0.005120590	0.003481046	0.000000000	0.000000000	0.000000000	0.000000000
ASV_1633	0.001791697	0.003692012	0.000000000	0.000000000	0.001798788	0.003839509	0.001842978	0.000000000	0.003816357	0.001861643	0.001771228	0.001822025	0.000000000	0.001770632	0.003727171	0.001779328	0.001813664	0.000000000	0.001714854	0.005392289	0.000000000	0.000000000	0.001763824	0.000000000	0.005270463	0.000000000	0.001997004	0.001766941	0.001797430	0.003566334	0.001820963	0.001661102	0.001913400	0.001829826	0.000000000	0.000000000	0.001836986	0.000000000	0.010570638	0.000000000	0.005221569	0.001701983	0.000000000	0.006973136	0.004966147
ASV_1056	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001908178	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.005462889	0.003322204	0.013393797	0.010978957	0.008679049	0.003738108	0.011021915	0.003464823	0.012332411	0.008534316	0.003481046	0.000000000	0.001728638	0.001743284	0.001655382
ASV_1076	0.000000000	0.000000000	0.003474152	0.003897268	0.003597575	0.000000000	0.000000000	0.001805641	0.000000000	0.000000000	0.005313685	0.001822025	0.000000000	0.000000000	0.000000000	0.001779328	0.000000000	0.000000000	0.001714854	0.000000000	0.001828622	0.000000000	0.003527648	0.001832207	0.000000000	0.003728630	0.000000000	0.003533881	0.001797430	0.001783167	0.007283852	0.003322204	0.001913400	0.000000000	0.005207429	0.000000000	0.001836986	0.000000000	0.005285319	0.001706863	0.000000000	0.006807931	0.006914553	0.000000000	0.008276912
ASV_1124	0.000000000	0.001846006	0.000000000	0.000000000	0.003597575	0.000000000	0.000000000	0.003611282	0.001908178	0.000000000	0.000000000	0.005466074	0.005273613	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001828622	0.003542143	0.000000000	0.003664413	0.000000000	0.001864315	0.005991013	0.000000000	0.000000000	0.001783167	0.001820963	0.004983306	0.000000000	0.005489478	0.003471620	0.003738108	0.003673972	0.003464823	0.000000000	0.001706863	0.005221569	0.003403966	0.005185915	0.005229852	0.003310765
ASV_1140	0.001791697	0.000000000	0.000000000	0.000000000	0.000000000	0.001919754	0.001842978	0.005416922	0.001908178	0.005584928	0.001771228	0.000000000	0.005273613	0.001770632	0.001863586	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001828622	0.000000000	0.001763824	0.000000000	0.001756821	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001820963	0.003322204	0.003826799	0.005489478	0.010414859	0.003738108	0.007347943	0.001732412	0.000000000	0.006827453	0.000000000	0.001701983	0.000000000	0.003486568	0.006621530
ASV_1145	0.001791697	0.001846006	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001861643	0.000000000	0.001822025	0.000000000	0.000000000	0.000000000	0.000000000	0.001813664	0.005982292	0.000000000	0.055720320	0.010971730	0.003542143	0.000000000	0.000000000	0.003513642	0.000000000	0.001997004	0.001766941	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
ASV_1161	0.003583395	0.000000000	0.000000000	0.000000000	0.001798788	0.001919754	0.003685957	0.001805641	0.005724535	0.003723285	0.001771228	0.000000000	0.003515742	0.000000000	0.005590757	0.008896639	0.001813664	0.001994097	0.000000000	0.005392289	0.000000000	0.003542143	0.001763824	0.001832207	0.000000000	0.001864315	0.000000000	0.001766941	0.000000000	0.000000000	0.005462889	0.000000000	0.003826799	0.000000000	0.003471620	0.000000000	0.000000000	0.000000000	0.003523546	0.000000000	0.001740523	0.003403966	0.003457277	0.001743284	0.003310765
ASV_1184	0.000000000	0.000000000	0.000000000	0.000000000	0.001798788	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001771228	0.001822025	0.007031483	0.000000000	0.000000000	0.000000000	0.005440992	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.008784104	0.014914521	0.000000000	0.000000000	0.000000000	0.000000000	0.001820963	0.003322204	0.000000000	0.000000000	0.001735810	0.000000000	0.000000000	0.003464823	0.001761773	0.006827453	0.012183660	0.001701983	0.008643192	0.001743284	0.004966147
ASV_1198	0.000000000	0.000000000	0.000000000	0.009743170	0.000000000	0.001919754	0.000000000	0.000000000	0.011449071	0.009308214	0.001771228	0.016398222	0.007031483	0.001770632	0.000000000	0.000000000	0.000000000	0.005982292	0.000000000	0.001797430	0.000000000	0.000000000	0.001763824	0.000000000	0.000000000	0.000000000	0.003994009	0.000000000	0.001797430	0.000000000	0.000000000	0.000000000	0.001913400	0.000000000	0.000000000	0.001869054	0.001836986	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.008716420	0.004966147
ASV_1355	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001756821	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.003322204	0.022960794	0.007319305	0.000000000	0.013083379	0.018369859	0.005197235	0.000000000	0.000000000	0.001740523	0.001701983	0.005185915	0.008716420	0.003310765
ASV_1115	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001908178	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.003627328	0.001994097	0.000000000	0.000000000	0.003657243	0.000000000	0.008819120	0.001832207	0.003513642	0.001864315	0.001997004	0.001766941	0.001797430	0.000000000	0.009104815	0.003322204	0.003826799	0.009149131	0.001735810	0.001869054	0.005510958	0.003464823	0.007047092	0.005120590	0.001740523	0.003403966	0.000000000	0.000000000	0.001655382
ASV_1137	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001757871	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.003641926	0.018272122	0.005740199	0.000000000	0.000000000	0.000000000	0.001836986	0.000000000	0.000000000	0.001706863	0.022626797	0.006807931	0.001728638	0.008716420	0.013243060
ASV_1247	0.003583395	0.000000000	0.001737076	0.005845902	0.001798788	0.000000000	0.000000000	0.003611282	0.000000000	0.000000000	0.000000000	0.005466074	0.000000000	0.000000000	0.000000000	0.003558656	0.000000000	0.000000000	0.001714854	0.005392289	0.001828622	0.008855357	0.001763824	0.005496620	0.000000000	0.003728630	0.003994009	0.001766941	0.000000000	0.003566334	0.000000000	0.001661102	0.000000000	0.000000000	0.000000000	0.001869054	0.000000000	0.005197235	0.003523546	0.005120590	0.001740523	0.000000000	0.000000000	0.000000000	0.006621530
ASV_1256	0.003583395	0.001846006	0.003474152	0.000000000	0.000000000	0.000000000	0.000000000	0.003611282	0.000000000	0.001861643	0.001771228	0.003644049	0.000000000	0.003541265	0.000000000	0.003558656	0.003627328	0.000000000	0.000000000	0.000000000	0.001828622	0.005313214	0.000000000	0.001832207	0.001756821	0.001864315	0.000000000	0.001766941	0.001797430	0.001783167	0.003641926	0.000000000	0.003826799	0.001829826	0.000000000	0.001869054	0.003673972	0.001732412	0.008808865	0.003413727	0.001740523	0.003403966	0.000000000	0.001743284	0.004966147
ASV_1262	0.001791697	0.001846006	0.000000000	0.001948634	0.000000000	0.001919754	0.000000000	0.000000000	0.001908178	0.003723285	0.001771228	0.003644049	0.005273613	0.000000000	0.001863586	0.000000000	0.003627328	0.000000000	0.000000000	0.001797430	0.000000000	0.001771071	0.000000000	0.001832207	0.003513642	0.001864315	0.000000000	0.000000000	0.001797430	0.000000000	0.010925778	0.000000000	0.005740199	0.005489478	0.005207429	0.000000000	0.003673972	0.001732412	0.001761773	0.000000000	0.005221569	0.005105948	0.001728638	0.000000000	0.001655382
ASV_1281	0.001791697	0.007384025	0.001737076	0.000000000	0.000000000	0.001919754	0.003685957	0.001805641	0.000000000	0.001861643	0.003542456	0.000000000	0.001757871	0.001770632	0.000000000	0.001779328	0.003627328	0.000000000	0.000000000	0.001797430	0.000000000	0.007084285	0.000000000	0.001832207	0.003513642	0.000000000	0.001997004	0.005300822	0.000000000	0.000000000	0.001820963	0.000000000	0.001913400	0.003659652	0.003471620	0.003738108	0.003673972	0.001732412	0.000000000	0.000000000	0.005221569	0.001701983	0.005185915	0.001743284	0.001655382
ASV_1304	0.001791697	0.001846006	0.003474152	0.001948634	0.000000000	0.000000000	0.000000000	0.001805641	0.000000000	0.000000000	0.001771228	0.000000000	0.000000000	0.001770632	0.000000000	0.001779328	0.000000000	0.000000000	0.001714854	0.001797430	0.000000000	0.005313214	0.001763824	0.005496620	0.000000000	0.003728630	0.000000000	0.000000000	0.003594859	0.000000000	0.003641926	0.000000000	0.001913400	0.003659652	0.003471620	0.001869054	0.001836986	0.005197235	0.000000000	0.005120590	0.003481046	0.006807931	0.003457277	0.003486568	0.004966147
ASV_1408	0.001791697	0.001846006	0.001737076	0.007794536	0.000000000	0.003839509	0.001842978	0.001805641	0.001908178	0.000000000	0.001771228	0.000000000	0.000000000	0.000000000	0.000000000	0.007117311	0.000000000	0.000000000	0.003429708	0.001797430	0.000000000	0.000000000	0.000000000	0.003664413	0.003513642	0.001864315	0.000000000	0.001766941	0.000000000	0.000000000	0.005462889	0.001661102	0.003826799	0.001829826	0.000000000	0.001869054	0.003673972	0.005197235	0.000000000	0.008534316	0.001740523	0.005105948	0.000000000	0.001743284	0.001655382
ASV_1639	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001779328	0.001813664	0.000000000	0.073738725	0.001797430	0.001828622	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001766941	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001735810	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001655382
