OTUID	HDA	HDB	HDC	MDA	MDB	MDC	NCA	NCB	NCC
ASV_514	0.0187252737	0.0161170859	0.0283420841	0.0085364863	0.0379087159	0.0386701997	0.0003641926	0.0006973136	0.0090660903
ASV_553	0.0018207950	0.0014495853	0.0000000000	0.0021442413	0.0011155218	0.0003594859	0.0430808414	0.0637115944	0.0379919469
ASV_1499	0.009819041	0.003630116	0.001825253	0.021685766	0.009825783	0.001096005	0.040297543	0.029880654	0.034860740
ASV_540	0.012751916	0.015942838	0.014404311	0.030413633	0.037825248	0.013564886	0.006735399	0.002712350	0.021461600
ASV_489	0.017865650	0.006939193	0.004850794	0.014657825	0.004554113	0.001101276	0.072151413	0.026069940	0.002237475
ASV_944	0.006237714	0.021781460	0.002580812	0.041810720	0.044750960	0.002530812	0.016961450	0.005093508	0.010420533
ASV_570	0.019772664	0.026559941	0.020083793	0.021307125	0.014764573	0.020447075	0.009489300	0.012594275	0.008950852
ASV_491	0.0036851696	0.0014742441	0.0011034659	0.0010781724	0.0003994009	0.0014720056	0.0283590082	0.0351461566	0.0790236665
ASV_670	0.035087398	0.020109757	0.009328648	0.018625098	0.007657541	0.005227431	0.017780211	0.023909386	0.012504033
ASV_1519	0.0032435405	0.0007207754	0.0154967989	0.0010750717	0.0057429677	0.1240270503	0.0006878550	0.0010377102	0.0000000000
ASV_1111	0.034124210	0.021797654	0.004046357	0.023715082	0.043218355	0.016083917	0.002462322	0.002396535	0.007065154
ASV_527	0.0171456846	0.0369282815	0.0074220268	0.0378843689	0.0190747812	0.0042619793	0.0007165472	0.0261319115	0.0007500771
ASV_528	0.0468122374	0.0062997517	0.0101490308	0.0188158652	0.0011155218	0.0006971851	0.0146289453	0.0157230074	0.0361844063
ASV_637	0.013863183	0.018372336	0.013630040	0.014084844	0.021847025	0.017128484	0.006020466	0.014870384	0.030966111
ASV_1613	0.0189772716	0.0301447303	0.0319426510	0.0136167626	0.0193437376	0.0325468580	0.0007047092	0.0010130135	0.0032690264
ASV_505	0.029840835	0.014107830	0.001091124	0.010040799	0.010526769	0.001090935	0.053620907	0.016382106	0.011675300
ASV_519	0.02106757	0.01001591	0.01158449	0.02197433	0.01574314	0.01568641	0.01976627	0.01761990	0.01459922
ASV_1611	0.025905902	0.026865432	0.022050470	0.012274749	0.012714013	0.009038906	0.005949532	0.005712265	0.028545692
ASV_544	0.0000000000	0.0007185314	0.0014896885	0.0010845941	0.0000000000	0.0003542143	0.0705319987	0.0487267690	0.0209153352
ASV_690	0.008684074	0.023867974	0.015156143	0.015126488	0.040560595	0.004130525	0.011957241	0.004352325	0.025332065
ASV_988	0.004763033	0.004277492	0.004421420	0.005085896	0.003306649	0.010283557	0.006655957	0.009187092	0.103351521
ASV_556	0.0003816357	0.0000000000	0.0545695668	0.0000000000	0.0000000000	0.0048266130	0.0000000000	0.0000000000	0.0897464692
ASV_532	0.0000000000	0.0000000000	0.0003839509	0.0000000000	0.0000000000	0.1572280250	0.0006929647	0.0000000000	0.0011238879
ASV_534	0.0003611282	0.0103769483	0.0141373839	0.0045842120	0.0029259375	0.0021972808	0.0465748598	0.0237006236	0.0390872025
ASV_1406	0.005199393	0.006477508	0.004185093	0.003227135	0.002224943	0.003233067	0.030575726	0.049092910	0.036515526
ASV_559	0.001880257	0.007957698	0.003758880	0.022043165	0.020176654	0.008047435	0.038358475	0.033424554	0.006888777
ASV_1286	0.014283728	0.001812987	0.004501699	0.010488074	0.004154710	0.004423020	0.014461352	0.015706603	0.075991685
ASV_611	0.01646494	0.01557135	0.01280114	0.01599518	0.01382422	0.01658942	0.02568577	0.01351785	0.01395407
ASV_1272	0.020503628	0.022992073	0.004074005	0.019106777	0.028047305	0.009251058	0.031086061	0.008152479	0.001132757
ASV_608	0.010962566	0.014098915	0.018680985	0.009360055	0.015114849	0.012341239	0.010175287	0.020575513	0.032226214
ASV_658	0.006939155	0.009100487	0.007842415	0.013621346	0.008564285	0.003051937	0.017408576	0.042009747	0.032500055
ASV_502	0.0000000000	0.0003644049	0.0003474152	0.0003664413	0.0003594859	0.0437246864	0.0640930272	0.0148278864	0.0151232464
ASV_1063	0.022557852	0.010476795	0.008035390	0.012189101	0.007313976	0.011484953	0.032662242	0.019127385	0.017205776
ASV_1349	0.0000000000	0.0003541265	0.0000000000	0.0003527648	0.0000000000	0.1399777166	0.0003481046	0.0000000000	0.0000000000
ASV_646	0.016814767	0.015200164	0.014680436	0.019735881	0.008499904	0.011558017	0.022139464	0.019341872	0.012491052
ASV_650	0.021643315	0.013888262	0.017741616	0.012203424	0.006923922	0.014074917	0.017138059	0.016264598	0.021448169
ASV_584	0.019303138	0.010034997	0.026641656	0.021052968	0.003349811	0.005177756	0.010911117	0.013593590	0.032756154
ASV_1467	0.0000000000	0.0000000000	0.0003897268	0.0007256278	0.0011982027	0.1374496637	0.0000000000	0.0000000000	0.0000000000
ASV_1601	0.013107326	0.030048777	0.014751726	0.005733616	0.012635759	0.015312526	0.014365524	0.020744407	0.013071591
ASV_547	0.0000000000	0.0000000000	0.0003897268	0.0003527648	0.0000000000	0.0003657243	0.0600044547	0.0642214799	0.0093392940
ASV_1526	0.005564653	0.001426784	0.000737142	0.002845397	0.001072754	0.002119580	0.009149543	0.058141828	0.057962628
ASV_560	0.039428202	0.016417020	0.021588234	0.019122315	0.011335622	0.007629395	0.007330295	0.012788159	0.004773725
ASV_642	0.001789087	0.002222239	0.005236668	0.005331118	0.002504602	0.005149997	0.040651317	0.046182020	0.026021796
ASV_562	0.0017903922	0.0014873526	0.0007794536	0.0025522797	0.0040019387	0.0033018605	0.0423023417	0.0353756979	0.0456474430
ASV_574	0.0537490159	0.0377614684	0.0000000000	0.0436717487	0.0000000000	0.0000000000	0.0027918567	0.0010236757	0.0003826799
ASV_545	0.018689223	0.016690555	0.011070162	0.025678229	0.023342397	0.010853822	0.010475321	0.007097518	0.013594112
ASV_1267	0.0000000000	0.0000000000	0.0003897268	0.0003728630	0.0000000000	0.1334900274	0.0000000000	0.0003322204	0.0003826799
ASV_587	0.0007358813	0.0010623794	0.0029733020	0.0010599945	0.0000000000	0.0003429708	0.0537617495	0.0232696595	0.0507765657
ASV_582	0.017510631	0.017158070	0.023667119	0.014324212	0.014727195	0.015947461	0.013662593	0.012854749	0.006625626
ASV_510	0.0000000000	0.0003644049	0.0000000000	0.0000000000	0.0003566334	0.0000000000	0.1239159877	0.0037654117	0.0014638609
ASV_731	0.019905495	0.015131662	0.013243594	0.009687514	0.015733085	0.015664022	0.014343821	0.013379786	0.018143039
ASV_933	0.004063849	0.039439844	0.037376975	0.010727202	0.024809417	0.005228599	0.003139102	0.003707753	0.005915055
ASV_1005	0.024791339	0.016981800	0.000000000	0.018815707	0.015313560	0.002602339	0.023352291	0.021183306	0.010370119
ASV_742	0.018187262	0.003213524	0.006553865	0.018342009	0.012643607	0.016393170	0.005568485	0.013459357	0.040085199
ASV_672	0.017088781	0.013063955	0.015048982	0.007157519	0.009895554	0.012232384	0.024983599	0.015599211	0.016858560
ASV_558	0.016440480	0.008682715	0.004117847	0.012165507	0.006182285	0.003434241	0.050597459	0.024106166	0.004706238
ASV_644	0.0047788590	0.0007159791	0.0007071728	0.0010951699	0.0014228955	0.0014614623	0.0454372162	0.0308263114	0.0436167548
ASV_601	0.0000000000	0.0003727171	0.0000000000	0.0003558656	0.0000000000	0.0000000000	0.0003641926	0.1195128193	0.0014262544
ASV_703	0.006933532	0.013359857	0.013550554	0.008258763	0.008552087	0.008457064	0.014858451	0.029141076	0.025462835
ASV_1370	0.0066678918	0.0166015866	0.0261418968	0.0075808997	0.0189036363	0.0280866663	0.0000000000	0.0006632969	0.0257129996
ASV_665	0.008353125	0.006127592	0.016995045	0.004965778	0.009551898	0.004375047	0.014834625	0.034297563	0.027620587
ASV_885	0.017582759	0.040979153	0.004816579	0.024064639	0.022188312	0.005217356	0.012009866	0.001344174	0.001466725
ASV_687	0.0003611282	0.0000000000	0.0014143455	0.0000000000	0.0000000000	0.0003542143	0.0048885581	0.0058426117	0.1150421406
ASV_516	0.0007166789	0.0007288099	0.0000000000	0.0000000000	0.0003627328	0.0000000000	0.0579841977	0.0466262992	0.0163682316
ASV_571	0.010535363	0.014798686	0.010414090	0.024690482	0.019290797	0.021101049	0.020037415	0.002007471	0.002900168
ASV_589	0.0007358813	0.0010803840	0.0000000000	0.0007117311	0.0007067762	0.0003429708	0.0180866602	0.0907414051	0.0066126509
ASV_575	0.0007125851	0.0075310582	0.0000000000	0.0003558656	0.0000000000	0.0000000000	0.0446280963	0.0405077195	0.0259269458
ASV_568	0.014203273	0.010904806	0.011836733	0.013714641	0.008779639	0.011957472	0.026004245	0.011446411	0.013278677
ASV_586	0.0100055619	0.0203663903	0.0302885057	0.0202601485	0.0165502090	0.0192435130	0.0024902517	0.0006807931	0.0043815482
ASV_1201	0.0000000000	0.0007057006	0.0000000000	0.0000000000	0.0000000000	0.1193734541	0.0000000000	0.0000000000	0.0003826799
ASV_680	0.003246105	0.011978289	0.013369032	0.002514351	0.007077476	0.004952987	0.013244396	0.031558671	0.031940525
ASV_604	0.004080263	0.025792405	0.042183286	0.006735883	0.001063410	0.001432672	0.013236131	0.014175890	0.011025374
ASV_647	0.005064111	0.009441774	0.013300305	0.003964206	0.006342195	0.005692315	0.015576474	0.028522368	0.030923085
ASV_602	0.012768777	0.008396119	0.011087396	0.013396973	0.011702409	0.008750893	0.020665029	0.014605813	0.017931499
ASV_660	0.0000000000	0.0003727171	0.0019159510	0.0010705703	0.0049812266	0.0121032831	0.0093972012	0.0000000000	0.0919053168
ASV_550	0.0640334461	0.0025577750	0.0011480493	0.0031982886	0.0025905280	0.0003988195	0.0117377987	0.0194698535	0.0127202467
ASV_724	0.01316701	0.01157470	0.01253788	0.01293641	0.01319356	0.01267471	0.01568939	0.01219544	0.01478700
ASV_1426	0.0000000000	0.0000000000	0.0003685957	0.0003527648	0.0003994009	0.1159577859	0.0000000000	0.0000000000	0.0000000000
ASV_581	0.0199658085	0.0202467368	0.0101801155	0.0176129468	0.0024956515	0.0472974679	0.0017339369	0.0006943845	0.0000000000
ASV_598	0.0074696402	0.0283781084	0.0032845300	0.0528466227	0.0234801230	0.0015952780	0.0003413727	0.0000000000	0.0000000000
ASV_1041	0.003347702	0.007501534	0.012659927	0.008943709	0.019809174	0.007262437	0.019688274	0.010805635	0.026390412
ASV_595	0.0000000000	0.0000000000	0.0000000000	0.0003728630	0.0007132668	0.0000000000	0.0824196719	0.0283475418	0.0007319305
ASV_714	0.012297648	0.005379922	0.004333784	0.006105646	0.005104079	0.003018842	0.025880132	0.025630740	0.026901497
ASV_588	0.001898871	0.008613339	0.009531886	0.008558697	0.023514755	0.002489675	0.032271981	0.009443432	0.018422968
ASV_634	0.0000000000	0.0000000000	0.0003897268	0.0059443096	0.0641473644	0.0464469883	0.0000000000	0.0000000000	0.0000000000
ASV_561	0.009573134	0.001843445	0.004538284	0.003235430	0.004692878	0.063602284	0.006289469	0.017653342	0.002575726
ASV_585	0.0000000000	0.0000000000	0.0003897268	0.0000000000	0.0000000000	0.0000000000	0.0659317734	0.0440818747	0.0003471620
ASV_609	0.0000000000	0.0003692012	0.0007679017	0.0000000000	0.0753113149	0.0433886707	0.0003481046	0.0003310765	0.0000000000
ASV_612	0.0003723285	0.0062445873	0.0021633878	0.0000000000	0.0000000000	0.0580591154	0.0091579939	0.0171354440	0.0213687062
ASV_653	0.0003583395	0.0000000000	0.0015589072	0.0003728630	0.0003627328	0.0003429708	0.0603905640	0.0350845215	0.0132245973
ASV_627	0.013139576	0.006460953	0.010691496	0.017697118	0.011011072	0.009281867	0.019608828	0.009457664	0.017311909
ASV_662	0.0007399751	0.0007288099	0.0003685957	0.0000000000	0.0000000000	0.0007530338	0.0212022568	0.0847514610	0.0000000000
ASV_1618	0.004063485	0.015334949	0.027098131	0.009712834	0.025035374	0.006711278	0.004927892	0.006788741	0.014028800
ASV_596	0.0010750184	0.0000000000	0.0031178144	0.0007256278	0.0000000000	0.0003988195	0.0837837165	0.0105196336	0.0103135905
ASV_636	0.010478022	0.022850115	0.020312849	0.014434161	0.011878151	0.009934536	0.005956264	0.005047968	0.012903328
ASV_1407	0.0032759199	0.0007384025	0.0007160109	0.0035464249	0.0007560343	0.0014108853	0.0052608245	0.0515851518	0.0444572489
ASV_591	0.0007446571	0.0010925289	0.0003597575	0.0000000000	0.0000000000	0.0000000000	0.0493397970	0.0179135273	0.0411603557
ASV_685	0.0800418609	0.0000000000	0.0000000000	0.0003558656	0.0000000000	0.0000000000	0.0010925778	0.0013722485	0.0314514117
ASV_762	0.015503903	0.010258094	0.019192452	0.005383006	0.004286982	0.007851495	0.003493938	0.005743214	0.041796724
ASV_793	0.017927026	0.010210973	0.014952231	0.012551702	0.009185454	0.016333752	0.010143353	0.013588780	0.008127283
ASV_1003	0.0247951229	0.0056920319	0.0411831121	0.0246755460	0.0151234207	0.0017831146	0.0003413727	0.0000000000	0.0000000000
ASV_593	0.032158720	0.016775613	0.009188332	0.012132077	0.010055058	0.008130739	0.012485599	0.007813088	0.003302308
ASV_600	0.011162394	0.013876681	0.007981201	0.014191062	0.010654857	0.003124366	0.010963489	0.021369847	0.018332933
ASV_603	0.006553240	0.008780633	0.001127659	0.012730665	0.008210905	0.001163363	0.006251088	0.039005828	0.025237289
ASV_1510	0.001083384	0.000000000	0.001931306	0.000372863	0.000712874	0.104754359	0.000000000	0.000000000	0.001108605
ASV_623	0.018542556	0.011685242	0.028445923	0.015526357	0.016217968	0.003444583	0.009446957	0.002018049	0.005931113
ASV_1018	0.007900960	0.014329516	0.056923401	0.009293655	0.004680288	0.004272588	0.004540969	0.005692228	0.002530315
ASV_605	0.0003723285	0.0000000000	0.0010968996	0.0028357949	0.0095457066	0.0077463640	0.0059138159	0.0172937409	0.0642036072
ASV_769	0.006702920	0.018589071	0.024846031	0.004642902	0.028908670	0.009287499	0.004524122	0.003424931	0.008516217
ASV_666	0.009561095	0.023265383	0.002991719	0.013448078	0.023984628	0.005440826	0.005592927	0.016971598	0.006999466
ASV_706	0.003685943	0.015676314	0.027413608	0.003572205	0.037909718	0.004593071	0.007939714	0.004450308	0.004144052
ASV_710	0.006994645	0.002554906	0.007871393	0.007097995	0.003218260	0.001460762	0.035545143	0.009815228	0.031244425
ASV_625	0.0000000000	0.0000000000	0.0296783608	0.0003558656	0.0003594859	0.0786849267	0.0003413727	0.0000000000	0.0003673972
ASV_729	0.016068498	0.006126112	0.007857520	0.007830926	0.009363878	0.009328697	0.022091686	0.012704748	0.015726761
ASV_1469	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.1058469	0.0000000	0.0000000	0.0000000
ASV_776	0.009178954	0.013792448	0.008277466	0.011223710	0.013409313	0.012247730	0.018507179	0.009867939	0.009953518
ASV_923	0.022166638	0.023444203	0.024397428	0.018063017	0.010717093	0.001483581	0.001388311	0.002360733	0.002602008
ASV_1293	0.0000000000	0.0000000000	0.0003839509	0.0000000000	0.0000000000	0.1029334501	0.0003413727	0.0000000000	0.0000000000
ASV_1581	0.0076895114	0.0010726578	0.0022361107	0.0054880322	0.0003533881	0.0032486152	0.0197525251	0.0129801294	0.0518748726
ASV_577	0.005883871	0.001075865	0.001151853	0.005441634	0.001766941	0.074267380	0.002452966	0.008523621	0.002592045
ASV_607	0.017234186	0.005395027	0.005606304	0.026824588	0.010124274	0.002503053	0.006338111	0.011736743	0.018874230
ASV_702	0.003652930	0.007286449	0.011621470	0.003973161	0.007799693	0.004093261	0.014559328	0.025460827	0.024886614
ASV_771	0.016743541	0.013356939	0.019396029	0.003188560	0.004310980	0.006163071	0.004905158	0.019708877	0.016779423
ASV_640	0.0160802278	0.0139377573	0.0282737204	0.0154970533	0.0007161209	0.0000000000	0.0059236616	0.0101544809	0.0119735112
ASV_630	0.0003542456	0.0017886369	0.0003597575	0.0000000000	0.0000000000	0.0007976390	0.0541832402	0.0241601253	0.0183324150
ASV_842	0.0102538414	0.0265905975	0.0076969113	0.0226824522	0.0135780484	0.0039629785	0.0010570638	0.0162903647	0.0003738108
ASV_606	0.001496728	0.001814576	0.001432022	0.002888267	0.001834494	0.003249315	0.044491910	0.030662332	0.011085589
ASV_675	0.018276286	0.007262854	0.002577799	0.013478594	0.023906552	0.004374210	0.012839378	0.006387452	0.012782035
ASV_754	0.002158627	0.001070106	0.000737142	0.001424736	0.005006427	0.003227730	0.024518801	0.031307196	0.031008361
ASV_1647	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0003594859	0.1007311897	0.0000000000	0.0000000000	0.0000000000
ASV_677	0.0108823548	0.0209146153	0.0209877064	0.0119522838	0.0107764102	0.0007252103	0.0072792729	0.0131601289	0.0040005900
ASV_824	0.009888892	0.006504311	0.006591866	0.011123693	0.001834494	0.001539429	0.014985360	0.025495983	0.022779184
ASV_610	0.006529132	0.006076616	0.002179234	0.014448684	0.021366477	0.012810684	0.005227965	0.005418026	0.027604687
ASV_699	0.006632454	0.005059144	0.006448018	0.040105448	0.004391601	0.018839038	0.003504247	0.006490094	0.008899424
ASV_726	0.009529964	0.017541066	0.020977348	0.007460864	0.012766515	0.012232271	0.006286703	0.010359277	0.004066982
ASV_759	0.0018317713	0.0029266593	0.0029552330	0.0032378382	0.0007621337	0.0018161448	0.0062376206	0.0122221674	0.0684366620
ASV_877	0.004845959	0.008732588	0.006418539	0.009314603	0.010901070	0.009564644	0.020669847	0.013899957	0.016174916
ASV_651	0.006896778	0.003622776	0.004433021	0.006478337	0.016517789	0.004091191	0.020181637	0.020125612	0.017352182
ASV_1353	0.0000000000	0.0003541265	0.0000000000	0.0000000000	0.0000000000	0.0984691529	0.0000000000	0.0000000000	0.0000000000
ASV_730	0.0092660761	0.0203190535	0.0355617188	0.0007027283	0.0189896838	0.0093888543	0.0007055652	0.0006807931	0.0051052370
ASV_693	0.007811027	0.005832176	0.005620918	0.004379499	0.001459565	0.004638414	0.015808313	0.030168651	0.021874887
ASV_705	0.009528575	0.006505900	0.007766331	0.011103106	0.009554355	0.009831284	0.023424567	0.008844737	0.012189300
ASV_667	0.009117022	0.001423924	0.002169115	0.018924128	0.025517948	0.011554638	0.007338702	0.004045777	0.019134789
ASV_763	0.002200006	0.033523394	0.013826803	0.012304480	0.018464053	0.002091822	0.002071919	0.011821560	0.002975777
ASV_847	0.0117494330	0.0098449008	0.0208659106	0.0424420229	0.0007527890	0.0003594859	0.0031907108	0.0056987031	0.0041143744
ASV_621	0.00000000	0.00000000	0.02938169	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.07042467
ASV_718	0.0000000000	0.0000000000	0.0003597575	0.0003664413	0.0000000000	0.0961169907	0.0006878550	0.0000000000	0.0000000000
ASV_618	0.014282469	0.002567737	0.002982189	0.006948463	0.005837219	0.018505470	0.036687596	0.003432490	0.007040333
ASV_643	0.003974163	0.008626795	0.004713981	0.010030361	0.009106809	0.005494136	0.026989025	0.018254409	0.008920315
ASV_674	0.0316171900	0.0212306689	0.0282619860	0.0128785083	0.0010699001	0.0007583054	0.0017795767	0.0003457277	0.0007653598
ASV_711	0.0010668307	0.0003692012	0.0011268688	0.0000000000	0.0003533881	0.0003988195	0.0429752404	0.0190296079	0.0309129538
ASV_624	0.007251078	0.037247616	0.000000000	0.002509330	0.005400047	0.001494824	0.034500507	0.003414467	0.005112556
ASV_657	0.005576152	0.013409153	0.009080073	0.006088002	0.011542435	0.020271729	0.007402972	0.006451831	0.017658616
ASV_713	0.009069625	0.015205338	0.003764607	0.010749474	0.007937734	0.006578631	0.014940292	0.014106995	0.013671391
ASV_760	0.009532893	0.011890857	0.018215716	0.013256082	0.020747108	0.008211374	0.002103239	0.005728005	0.008157671
