OTUID	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	L36	L37	L38	L39	L70	L73	L76	L77	L91	L92	L93	M30	M31	M32	M33	M34	M35	M54	M55	M56	M57	M58	M59	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
ASV_837	1	0	0	0	0	11	0	1	0	1	0	0	2	5	0	0	2	2	0	0	0	10	1	0	0	0	4	0	0	3	4	13	1	1	0	0	0	7	0	0	0	1	0	0	2	3	9
ASV_838	0	1	0	0	0	1	7	4	3	2	2	1	1	0	1	1	0	4	3	2	0	0	3	0	10	1	1	2	0	2	1	1	1	2	4	0	0	0	0	2	8	3	1	2	4	2	1
ASV_529	1	2	2	6	3	9	5	0	0	5	3	0	0	1	1	1	0	8	0	6	0	2	2	0	1	4	0	1	4	2	3	1	1	0	0	4	2	2	0	1	3	1	2	3	2	3	7
ASV_398	0	0	13	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	13	0	0	0	0
ASV_768	1	0	6	0	4	2	1	0	1	0	1	3	5	3	0	1	2	1	3	1	3	1	0	0	4	0	3	1	5	1	1	0	0	1	1	2	1	1	1	2	4	1	2	0	2	2	1
ASV_476	0	3	1	1	0	2	0	1	2	0	4	3	0	4	4	6	1	1	2	1	1	1	1	5	2	2	0	1	0	0	0	0	2	1	1	0	1	2	5	3	3	6	1	1	5	1	1
ASV_534	2	0	2	1	4	2	3	1	3	1	6	0	5	3	0	5	1	1	1	7	0	1	0	3	0	0	2	1	1	0	1	0	1	2	0	2	1	0	0	3	2	3	2	2	0	0	3
ASV_469	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	10	80	0	1	2	1	2
ASV_461	1	0	1	0	2	0	0	6	0	0	0	0	1	1	4	9	1	0	1	1	0	1	1	0	0	2	0	7	4	1	1	1	0	0	0	1	1	6	5	3	1	2	8	1	1	3	4
ASV_522	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	13	10	9	2	12	14	8	4
ASV_662	2	0	2	1	1	2	1	0	1	0	4	0	0	0	2	0	2	2	2	2	0	1	6	0	3	1	4	0	0	2	1	0	3	1	4	2	0	2	2	0	1	1	9	0	0	0	5
ASV_566	0	0	0	1	0	0	4	1	0	0	0	1	0	0	0	4	0	0	6	1	0	0	3	0	0	0	1	0	0	1	2	13	0	1	0	1	1	1	2	2	7	5	5	1	7	1	3
ASV_576	0	0	3	0	0	4	4	5	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	11	0	4	10	0	0	3	1	1	4	5	0	1	0	1	3	2	3	3	7	1	1	0	0
ASV_1011	0	0	0	0	2	1	3	0	0	0	0	0	1	0	1	0	2	0	1	1	1	2	0	11	19	4	1	2	0	7	2	2	3	0	0	0	2	1	0	1	3	1	0	0	1	1	2
ASV_539	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	25	5	0	12	8	6	1	3	4
ASV_473	1	4	0	1	0	0	1	0	2	1	4	1	0	0	1	2	0	0	0	1	0	1	0	0	9	2	0	0	1	0	0	2	3	0	7	1	1	3	6	2	0	3	1	6	11	4	4
ASV_555	1	1	2	6	4	1	2	5	0	0	4	0	1	0	0	0	1	0	0	1	1	4	0	1	3	4	0	1	0	7	7	3	5	8	0	0	0	4	1	0	0	0	0	1	1	0	0
ASV_713	2	2	0	1	1	3	4	0	1	2	1	1	2	0	0	1	0	0	0	4	1	2	1	0	3	2	1	1	2	0	3	0	1	1	0	2	4	1	4	7	2	4	1	2	1	3	4
ASV_548	0	0	0	0	0	0	0	0	0	0	0	1	1	65	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ASV_481	0	1	0	1	0	0	1	0	0	0	17	14	1	1	0	11	0	4	3	2	0	2	4	2	0	1	0	5	2	1	0	1	2	2	2	0	0	0	0	0	1	0	0	0	0	0	0
ASV_493	0	0	0	3	0	1	0	6	1	3	1	1	6	2	1	0	1	3	0	2	5	1	0	1	0	11	1	2	1	5	1	3	3	0	0	0	0	0	0	1	1	0	0	0	0	1	0
ASV_520	1	0	1	1	1	4	3	1	0	1	1	3	3	5	5	2	4	2	2	6	2	1	0	2	0	2	2	1	5	0	2	0	0	4	0	0	0	0	0	2	2	0	1	2	1	1	3
ASV_689	0	1	1	1	0	0	0	0	0	1	2	0	2	0	5	9	8	14	5	7	6	7	0	0	0	0	1	0	0	0	0	1	1	1	1	0	2	0	0	0	1	0	0	0	0	0	0
ASV_499	2	0	0	0	2	0	1	0	0	1	0	0	0	0	0	29	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	9	3	1	1	0	1	1	2	0	1	3
ASV_501	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	43	10	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_562	0	0	0	0	0	1	5	8	0	0	0	0	0	1	1	0	0	0	1	13	0	5	2	4	0	0	0	0	2	5	0	3	0	6	0	0	2	0	0	0	0	0	0	0	1	1	0
ASV_543	2	0	2	1	7	0	0	1	1	0	1	1	3	5	4	0	8	0	0	0	5	0	0	1	0	7	1	0	2	3	0	0	1	5	0	2	1	1	0	0	2	3	1	1	1	3	2
ASV_641	0	0	12	0	1	3	0	0	0	0	7	1	0	5	0	0	0	0	4	0	1	0	0	0	1	1	7	0	1	1	0	0	0	0	6	0	0	3	2	0	0	1	4	0	1	8	0
ASV_498	2	3	0	2	1	1	0	0	6	4	3	2	1	2	2	0	0	3	1	2	4	0	0	1	6	0	1	2	1	3	3	0	2	0	5	0	0	0	1	0	0	0	0	1	0	2	0
ASV_533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	0	11	13	9	2	8	9	2	5	0	0	0	0	0	1	0	0	0	0	3	1	0	3	0	0	1	0
ASV_515	5	3	0	4	6	3	5	1	1	0	2	0	2	3	2	1	6	0	0	0	2	1	0	1	2	4	3	0	0	0	0	2	2	2	4	0	0	0	0	3	1	0	0	0	1	0	0
ASV_524	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	36	0	0	0	15	0	0	21
ASV_615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	62	0	0	0	0	0	1	2	0	0	1
ASV_630	0	0	0	0	0	0	1	0	0	0	0	3	0	1	1	1	0	1	0	0	0	1	2	0	10	2	1	0	0	0	1	1	4	0	7	2	3	4	5	0	1	0	0	4	2	4	10
ASV_496	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	3	22	2	0	4	5	4	2	5	4
ASV_571	0	0	6	4	0	1	2	0	0	0	4	7	1	2	2	0	1	0	7	4	0	0	6	0	0	1	4	5	0	1	1	0	1	0	3	2	1	0	4	0	1	0	5	0	0	0	1
ASV_527	0	0	0	0	0	0	2	1	2	0	0	5	0	0	2	1	0	0	0	0	0	1	0	0	0	1	0	1	6	0	1	1	1	0	0	0	2	16	3	3	4	1	21	2	4	2	4
ASV_992	1	2	0	0	0	2	3	0	1	0	1	1	1	0	2	2	2	0	0	4	0	2	2	0	1	2	0	0	1	1	4	1	1	1	1	0	0	1	1	2	2	0	0	4	6	0	3
ASV_514	18	11	0	14	2	0	0	0	0	15	3	5	0	0	0	0	0	0	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_620	0	0	1	0	7	0	1	4	0	1	0	0	9	0	3	1	0	0	0	0	5	0	0	2	0	0	0	0	11	0	1	3	2	0	1	1	10	0	0	1	0	0	4	1	4	0	1
ASV_497	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	13	4	0	0	3	34	0	4
ASV_606	0	0	0	0	0	10	12	6	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	27	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ASV_696	2	1	0	2	2	0	2	1	4	2	0	2	2	2	2	0	2	4	2	3	2	0	4	1	0	2	0	1	5	0	1	2	1	0	1	1	4	2	0	0	3	2	1	2	3	0	2
ASV_764	0	4	6	2	1	0	1	2	0	0	1	1	4	2	1	1	2	1	3	7	2	0	0	0	0	9	3	1	0	0	3	0	3	2	2	1	0	1	0	0	1	0	0	0	0	0	0
ASV_865	2	5	6	3	5	3	4	2	2	2	3	1	1	0	2	1	0	2	4	1	1	0	2	1	0	5	3	2	2	2	1	0	0	0	3	0	0	0	1	1	0	1	3	0	0	0	3
ASV_545	12	0	1	6	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	18	0	3	1	0	0	0	0	1	0	1	0	1	0	0	4	0	0	0	0	1	0	0	0	5	0	0
ASV_579	2	1	0	5	0	2	2	3	0	0	1	0	0	1	0	2	1	1	4	0	0	2	3	2	0	0	0	0	1	3	3	3	3	2	0	2	1	1	1	3	1	2	2	1	3	2	5
ASV_717	0	3	1	2	3	2	1	0	0	3	0	1	1	2	3	0	2	3	1	1	1	1	1	0	1	1	0	1	2	1	1	1	0	5	1	0	1	3	5	0	2	3	2	1	2	0	3
ASV_581	0	0	0	0	0	1	2	5	0	0	0	0	2	9	6	2	0	0	0	1	0	1	1	0	0	0	0	0	0	2	0	0	0	1	1	0	1	7	5	2	7	6	0	0	9	1	7
ASV_525	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	3	19	2	29	3	4	5	1	3	6	1
ASV_558	5	14	0	6	1	5	14	0	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_966	3	4	2	4	2	0	1	1	1	0	4	5	0	1	1	4	1	1	3	3	0	0	1	1	2	0	0	2	2	2	1	0	4	4	1	3	1	1	0	2	1	2	1	1	1	2	0
ASV_559	0	2	4	4	0	0	2	2	5	0	3	1	3	3	2	2	1	1	0	3	0	0	1	1	1	1	3	2	1	0	5	2	0	0	0	1	5	2	2	0	1	2	1	2	0	0	4
ASV_574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	0	1	0	0	0	0	12	6	16	13
ASV_618	0	0	3	0	0	0	0	6	0	0	4	0	0	0	0	8	0	0	3	0	1	0	0	12	0	0	3	0	0	0	0	3	0	0	4	0	0	0	0	15	0	0	10	1	0	0	1
ASV_572	1	7	0	1	0	1	0	0	1	4	0	3	0	0	2	1	2	8	0	1	0	1	2	1	3	7	0	2	2	0	1	0	3	3	0	3	0	0	0	1	0	3	1	1	1	0	2
ASV_600	1	2	0	2	1	1	0	1	2	1	0	0	1	2	0	0	0	0	0	21	1	0	1	11	0	0	0	0	0	0	0	0	0	0	0	2	1	0	8	1	4	0	4	0	3	0	0
ASV_893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	3	5	24	3	0	3	8	1	0	1	5
ASV_532	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	11	5	5	0	16	2	3	1	6	3	1	1
ASV_639	2	6	0	3	0	2	2	2	0	0	1	1	0	1	0	0	0	0	1	3	1	2	2	1	1	0	1	0	0	0	0	3	1	0	5	0	0	1	0	1	2	2	0	1	0	3	0
ASV_629	0	4	0	1	2	4	4	0	0	1	0	0	0	1	1	0	1	0	0	0	2	1	0	0	3	2	2	0	0	6	3	0	1	2	3	0	0	0	0	0	3	1	0	0	1	0	0
ASV_721	4	0	1	0	1	1	1	0	5	0	1	0	1	2	0	1	5	0	1	0	1	0	1	0	2	0	1	1	2	0	1	2	3	0	0	0	1	0	1	2	4	0	0	1	2	0	7
ASV_526	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	5	0	0	23	0	0	4	2	0	4	4
ASV_653	0	1	2	0	1	0	1	1	1	0	2	0	1	1	2	0	1	0	0	1	0	4	1	0	2	0	1	0	0	1	0	1	0	0	1	0	1	0	2	8	3	6	2	1	1	2	7
ASV_750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	11	12	9	5	0	0	1	0	0	3	11
ASV_568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	2	2	1	4	0	1	5	19	3	5
ASV_554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	4	16	4	1	1	3	6	5	2	0	16
ASV_997	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1	3	3	2	2	1	2	0	0	2	0	0	0	0	0	0	2	2	0	1	7	0	1	4	5	0	8	9
ASV_504	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	5	15	8	6	1	0	6	5	1	4	4
ASV_547	3	1	2	1	1	2	1	2	2	0	3	5	3	0	0	5	1	0	1	1	0	0	0	2	0	2	2	0	0	1	1	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_564	0	0	3	0	2	1	2	5	1	1	2	2	0	3	2	2	0	0	1	0	3	0	0	3	0	0	2	0	0	1	2	2	2	1	0	0	1	0	1	2	4	1	0	2	6	2	0
ASV_648	0	1	0	0	0	2	0	5	1	0	0	1	0	0	0	0	0	9	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	1	1	0	0	0	0	0
ASV_536	0	1	1	0	0	0	0	1	0	1	0	0	0	1	1	4	0	0	1	0	0	1	4	0	0	1	2	0	0	0	0	0	0	1	0	1	1	14	0	1	4	5	7	2	1	1	1
ASV_584	1	0	3	5	0	0	1	0	0	0	3	1	5	0	1	2	0	4	0	4	0	4	0	0	0	1	1	1	1	0	3	0	1	2	1	3	1	2	0	0	2	0	1	3	1	4	4
ASV_608	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	1	0	2	1	34	0	0	0	0	0	3	0	1	5
ASV_971	1	1	4	1	4	4	4	0	1	1	2	0	2	2	2	0	1	4	1	2	0	3	2	1	1	1	1	0	1	3	2	1	1	1	0	0	1	4	1	2	1	2	1	0	0	2	2
ASV_549	1	3	0	3	0	0	0	0	0	1	0	1	0	1	2	1	0	0	2	0	1	0	1	1	0	0	0	1	1	1	1	2	2	4	1	0	6	7	5	0	0	5	6	0	0	0	2
ASV_633	0	1	0	0	0	1	0	0	1	1	2	4	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	2	2	1	5	3	6	2	1	1	2	11	7	1
ASV_638	4	2	0	3	5	0	0	5	3	4	0	0	0	0	0	1	5	1	0	0	4	0	3	0	0	1	3	3	0	0	0	1	1	6	1	0	0	1	3	0	1	1	1	0	1	0	0
ASV_1448	1	0	1	3	0	0	3	1	1	1	2	2	0	0	1	0	0	1	1	3	0	1	2	3	0	0	2	1	1	4	4	0	1	0	2	2	0	0	0	0	2	2	0	3	4	1	1
ASV_659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	5	6	7	15	8	6	0	1	0	1	4	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_661	0	0	0	0	0	3	6	0	1	1	0	0	0	1	6	0	0	0	0	0	0	5	7	0	0	0	0	0	0	2	5	0	0	1	0	0	0	5	6	1	0	0	0	0	0	2	3
ASV_551	2	0	0	1	0	5	1	6	0	0	1	0	2	0	0	0	0	1	0	2	2	1	4	2	0	0	0	0	3	2	0	4	0	12	0	0	0	0	0	0	0	0	0	1	5	3	0
ASV_1251	0	1	2	0	0	3	2	0	2	2	3	1	0	2	2	0	2	1	3	1	1	1	3	0	0	1	1	1	0	0	0	2	0	2	1	0	0	0	0	0	3	1	4	1	2	1	11
ASV_563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	3	12	8	0	6	22	0	0	4	4
ASV_627	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	25	0	0	1	24	0	0	0	12
ASV_550	2	4	0	1	7	2	4	1	4	2	1	1	1	0	0	3	1	0	1	0	0	2	1	0	0	0	0	0	0	1	1	0	1	0	6	0	0	0	0	0	0	0	1	0	0	2	3
ASV_560	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	17	3	2	23	3	0
ASV_591	2	2	0	3	1	1	2	0	1	0	0	0	1	3	0	1	2	0	1	1	3	1	0	1	2	2	0	2	0	2	2	2	10	0	2	0	0	0	0	2	0	0	0	0	0	0	2
ASV_565	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	3	0	0	0	0	0	0	0	1	2	0	0	0	1	4	3	9	0	0	4	6	2	1	0	8
ASV_588	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	1	0	0	0	1	0	7	11	0	0	0	9	0	7	0	0	0	0	1	0	0	1	2	4	8	1	0	3	3	1	0	0
ASV_603	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	10	15	7	0	19	0	0	4	0
ASV_605	0	1	1	2	4	2	0	0	0	0	3	0	3	1	1	0	0	1	4	1	2	3	0	0	1	1	4	0	2	3	0	0	0	0	2	0	1	1	1	0	0	0	2	3	3	2	1
ASV_492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	34	5	4	9	13	2	1	3	1
ASV_500	1	0	3	4	0	1	0	0	0	0	0	1	0	1	0	2	0	1	1	9	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0	2	7	0	3	0	0	1	2	3	0	1	2
ASV_578	1	0	0	0	2	2	6	4	1	2	1	3	2	0	3	2	0	0	1	2	1	3	2	0	6	1	0	3	3	1	0	0	0	0	6	0	1	0	0	1	3	0	0	0	0	0	2
ASV_695	1	0	0	6	3	1	1	1	0	0	1	1	0	1	1	0	2	0	0	0	0	0	2	1	0	3	0	1	1	1	1	1	2	2	0	0	0	0	0	5	14	0	0	0	1	2	0
ASV_596	11	0	0	0	0	4	1	0	8	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	4	0	7	0
ASV_642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	4	0	5	11	3	1	2	22	7	1	1	6
ASV_788	1	0	3	1	2	0	0	0	1	0	1	0	2	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	2	1	0	1	0	1	0	0	4	2	0	0	1	2	0	8
ASV_1496	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	2	0	23	0	1	0	15	0	0	10
ASV_744	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	6	0	0	7	0	1	0	0	0	1	0	0	0	12	1	0	0	1	1	0	0	0	0	0	14	3
ASV_553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	36	4	0	0	1	0	0	2	2	5	1
ASV_687	2	0	1	1	0	0	1	1	2	0	1	1	1	0	1	3	0	3	0	0	0	2	3	0	0	1	1	0	1	0	3	0	1	2	0	0	0	0	1	2	1	3	5	3	1	1	0
ASV_660	0	0	8	0	0	0	0	0	1	2	9	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	7	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	5	0	0	0	0
ASV_580	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	2	0	3	4	1	0	1	0	1	0	8	0	1	14
ASV_900	2	3	1	0	3	1	7	0	0	5	0	0	0	0	3	0	1	3	0	0	3	0	3	0	0	3	1	0	0	0	1	0	2	2	1	0	3	1	2	0	1	1	0	0	2	0	1
ASV_1476	0	0	0	0	0	0	5	0	0	0	3	4	0	0	0	0	0	2	0	0	0	0	3	3	0	2	3	0	2	3	7	10	3	3	0	0	0	0	0	1	5	0	0	0	0	0	0
ASV_611	1	2	1	2	1	0	0	0	1	1	1	0	1	0	0	1	0	6	1	3	0	1	0	1	5	11	2	0	2	0	1	1	4	1	2	0	0	0	0	0	0	1	0	0	0	0	0
ASV_621	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	21	0	2	0	0	4	1	1	0	6
ASV_646	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	8	0	16	0	0	1	0	0	0	0	0	0	0	0	0
ASV_657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	6	9	9	5	1	6	0
ASV_609	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	1	5	6	9	0	8	1	0	0	0	1	2	2	0	1	3	2	0
ASV_680	0	0	0	0	0	25	1	2	0	0	0	0	0	0	0	0	0	14	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
ASV_602	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0	5	3	14	8
ASV_597	0	0	1	0	10	2	1	9	0	0	0	0	7	0	0	0	1	1	2	0	3	0	4	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	2	3	0	1	0	6	1	0
ASV_599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	12	15	2	1	3	9	5	3	0	7
ASV_594	0	0	4	2	1	2	0	1	2	0	0	0	0	1	4	4	1	0	1	2	2	0	2	0	0	0	2	0	3	1	0	1	0	0	2	1	0	5	5	2	1	1	3	0	0	0	0
ASV_674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	7	4	7	5	2	1	5	2	2	0	1	3	3	0	3	1
ASV_636	1	1	1	2	2	1	0	0	0	0	1	0	1	0	1	0	1	3	0	1	2	2	5	2	1	2	1	0	3	1	1	0	0	0	1	0	0	1	1	2	3	0	1	1	0	2	0
ASV_625	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	27	0	0	1	25	0	1	12	0
ASV_1146	0	4	0	2	0	4	1	1	2	1	2	4	0	2	0	0	1	0	1	3	2	0	0	1	1	2	0	1	3	1	1	0	5	1	0	0	0	1	0	3	2	2	0	1	2	1	3
ASV_540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	21	5	1	6	7	0	0	6	2
ASV_649	2	0	0	2	3	7	3	4	0	0	2	0	2	3	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	4	1	3	2	0	0	0	0	0	1	5	2	0	0	0	0	0	0
ASV_844	5	5	5	5	7	9	0	1	0	0	0	0	0	1	0	0	0	1	0	3	0	3	0	2	1	0	0	0	0	3	0	0	0	1	1	1	0	3	0	1	0	0	0	0	0	2	0
ASV_847	2	2	0	1	1	0	2	3	1	3	2	0	0	7	0	0	3	1	2	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	2	2	1	0	1	0	1	0	0
ASV_1285	0	3	1	12	2	5	2	0	2	3	1	0	5	1	0	0	2	3	1	3	1	0	0	1	1	1	1	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_672	0	0	2	0	0	0	2	2	0	0	0	0	0	2	0	1	0	0	0	0	3	1	1	0	0	6	1	0	0	1	0	1	3	1	15	1	0	3	1	0	2	2	1	0	2	2	0
ASV_678	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	2	4	9	9	0	0	9	0
ASV_704	1	3	2	1	6	3	2	0	0	0	0	0	5	1	0	0	0	0	0	0	3	0	1	0	0	2	0	0	7	1	1	0	0	0	0	0	3	0	1	1	0	0	0	0	4	0	2
ASV_610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	12	1	3	3	1	27	0	3	0	4
ASV_759	1	3	1	1	0	2	0	2	2	1	2	5	0	3	0	0	1	0	0	0	0	0	2	0	1	4	1	0	0	0	1	1	1	3	2	0	0	0	2	0	0	2	3	0	1	2	2
ASV_797	0	0	0	1	0	1	2	0	0	0	0	2	0	0	3	0	1	0	1	3	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	3	0	0	0	0	1	0	0	9
ASV_692	2	1	0	1	1	0	3	1	0	0	0	1	1	0	2	2	1	0	0	3	0	0	4	1	0	0	1	0	3	0	0	0	1	0	1	1	3	0	5	5	1	0	0	4	0	0	5
ASV_1142	1	0	0	1	0	0	3	0	1	8	0	0	2	0	0	0	0	1	0	0	1	0	2	3	2	0	1	1	0	10	1	3	0	0	8	0	1	0	0	0	0	0	0	0	0	1	0
ASV_995	0	0	0	1	3	0	6	0	0	0	0	2	1	1	1	0	1	0	0	0	0	0	4	0	1	0	1	1	4	0	4	1	1	0	2	1	1	0	1	0	1	1	1	1	5	0	1
ASV_669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	32	1	1	1	0	0	1	1	0	6	0
ASV_688	1	0	1	2	0	3	1	2	0	0	1	3	3	0	1	2	0	0	0	0	0	0	0	3	0	0	0	1	0	2	1	0	2	3	0	0	1	1	0	1	1	0	0	1	1	0	3
