#OTUID	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	L36	L37	L38	L39	L70	L73	L76	L77	L91	L92	L93	M30	M31	M32	M33	M34	M35	M54	M55	M56	M57	M58	M59	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
ASV_472	15	2	2	5	19	316	14	50	33	47	35	17	14	5	5	14	14	26	33	57	7	23	26	2	53	5	15	6	5	40	3	28	31	12	40	1	2	5	2	7	1	2	1	2	0	74	7
ASV_233	113	0	2	2	0	75	63	42	10	93	1	3	1	1	4	4	0	36	24	7	1	7	18	12	0	3	2	3	6	186	162	75	13	29	1	3	1	3	3	5	8	1	1	0	15	67	2
ASV_338	1	4	5	19	4	3	45	3	2	32	7	11	0	9	0	2	3	5	7	1	4	1	2	12	22	68	9	16	25	59	35	18	4	23	49	6	1	13	29	15	126	290	21	17	18	51	11
ASV_383	11	39	18	13	2	20	78	3	23	37	17	8	8	12	90	7	19	40	10	11	5	12	94	5	21	41	14	13	6	14	63	0	19	28	8	11	11	18	69	2	16	37	11	13	8	13	88
ASV_257	9	1	4	14	63	1	77	120	58	3	32	26	34	4	49	48	67	15	1	2	5	41	1	0	0	1	0	27	3	2	20	11	3	0	0	17	7	53	11	52	61	13	16	5	46	41	36
ASV_221	0	0	0	0	4	3	0	0	1	0	0	0	4	1	0	0	0	0	0	0	2	2	0	0	1	0	0	0	2	0	1	0	3	0	0	14	143	104	17	13	162	31	1	78	424	52	29
ASV_228	24	32	1	24	3	5	114	76	20	112	9	5	64	11	40	7	11	61	34	12	4	21	11	25	27	1	22	31	4	38	22	68	31	62	2	2	1	2	7	3	10	1	7	2	11	6	0
ASV_315	11	10	19	11	1	0	0	1	1	1	1	0	0	31	0	3	41	163	18	10	204	3	0	0	1	1	0	0	2	1	1	0	16	0	0	3	3	44	30	19	116	221	26	15	45	5	5
ASV_289	5	91	1	4	4	3	37	8	17	287	2	1	29	13	9	3	8	13	0	1	5	3	16	8	62	33	10	3	10	66	13	10	7	19	20	1	1	5	4	18	117	27	1	9	25	21	20
ASV_323	4	9	27	5	17	5	15	5	5	4	3	5	8	26	8	3	10	11	19	11	17	17	21	15	11	552	6	24	18	16	7	11	8	10	8	9	3	10	4	5	10	18	2	21	10	18	19
ASV_278	2	13	8	3	17	36	58	31	2	1	28	36	11	81	46	26	34	9	53	37	15	16	18	50	16	2	13	7	20	67	49	36	47	14	6	7	6	7	11	10	33	15	28	2	10	16	11
ASV_261	22	59	24	47	26	22	42	23	23	22	44	37	16	11	13	11	10	29	21	42	12	21	39	17	29	44	38	19	69	42	56	24	19	58	23	0	2	1	1	0	0	0	0	1	0	0	1
ASV_292	0	4	0	0	0	0	6	5	5	997	7	5	5	5	0	0	0	5	1	0	1	0	0	0	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	1	1	0	0
ASV_277	5	8	19	13	6	0	5	9	10	19	3	17	24	29	21	10	10	7	21	24	26	22	15	32	23	43	30	39	29	9	13	5	6	10	4	47	34	21	30	51	18	22	55	61	30	39	73
ASV_471	56	122	2	45	16	45	51	46	69	1	2	2	3	3	5	2	4	41	37	56	2	57	32	1	2	8	7	25	53	70	76	4	48	41	2	0	0	0	0	1	1	3	0	1	0	0	1
ASV_250	0	2	31	0	349	84	2	13	1	3	0	1	243	71	93	1	35	0	0	1	94	0	0	0	1	0	0	0	3	0	0	0	0	8	0	0	3	0	1	0	0	0	0	0	1	0	1
ASV_994	0	3	0	104	0	30	110	317	5	24	0	29	3	2	0	1	0	0	8	6	0	51	107	3	0	0	1	2	45	66	11	29	0	59	0	2	0	2	2	4	4	1	0	2	7	1	1
ASV_243	4	8	126	57	53	0	25	14	0	0	51	25	29	8	1	4	8	28	3	48	1	26	33	33	6	115	38	0	66	55	41	6	59	2	12	1	2	34	0	1	1	0	1	6	1	0	0
ASV_272	7	35	18	2	18	8	27	25	7	22	34	66	19	23	53	17	10	40	51	61	22	18	115	68	31	27	15	16	40	20	14	6	4	23	11	1	4	2	5	5	2	4	4	2	1	20	4
ASV_301	42	6	20	40	77	27	70	39	7	12	26	7	43	51	15	4	25	18	29	28	26	18	47	56	9	35	21	24	11	35	23	47	21	36	5	2	1	2	0	4	5	0	0	2	3	2	0
ASV_290	3	6	18	10	3	24	24	8	0	0	5	17	8	14	3	1	15	31	27	81	10	109	46	4	3	19	22	11	11	30	22	6	14	13	7	43	38	44	32	67	12	18	41	20	6	44	17
ASV_259	33	21	24	46	54	58	21	33	37	52	24	30	27	20	39	51	35	14	17	6	37	25	18	11	7	2	14	2	9	21	15	22	21	48	36	11	1	1	1	9	5	2	0	0	9	18	9
ASV_254	10	8	19	17	17	3	38	2	60	11	16	13	15	109	36	102	39	1	5	6	27	1	2	5	33	29	17	2	29	30	40	39	12	100	7	3	1	7	5	11	17	9	13	1	8	10	5
ASV_310	5	12	0	9	1	12	43	5	3	15	4	36	21	6	2	7	5	33	10	5	6	7	29	4	8	30	27	12	0	40	19	25	21	13	4	12	45	21	11	10	38	47	6	103	114	59	42
ASV_313	200	103	2	217	3	3	3	2	2	139	30	60	1	1	0	0	1	0	0	1	0	0	2	14	171	4	2	0	1	3	0	0	2	1	0	2	1	0	0	0	2	0	0	1	6	0	1
ASV_265	4	1	22	31	15	4	3	1	0	0	1	0	0	2	0	0	2	1	0	9	1	2	4	8	1	285	3	14	10	1	2	0	2	2	4	170	28	25	6	99	19	18	15	47	51	4	60
ASV_326	50	13	2	28	9	23	37	78	115	116	18	19	1	14	16	10	0	12	28	14	9	25	6	23	1	0	12	6	4	22	62	22	19	50	2	2	0	7	1	22	35	3	1	14	10	3	5
ASV_307	2	7	0	1	0	6	18	10	13	15	6	9	0	58	8	1	16	2	12	5	1	14	28	48	53	345	22	39	18	8	5	9	8	7	8	8	1	5	2	20	35	7	11	18	41	12	3
ASV_283	9	6	17	12	4	28	41	51	1	7	7	6	3	16	56	23	16	3	32	25	106	1	5	1	0	7	0	26	15	69	153	59	22	3	2	5	1	10	6	13	7	2	2	30	47	3	3
ASV_287	37	23	8	10	9	7	23	56	37	20	8	30	12	62	28	21	18	11	18	19	34	20	27	17	79	22	12	10	13	25	23	14	35	31	27	2	2	8	12	18	15	36	10	2	6	2	0
ASV_269	16	0	12	9	44	40	38	43	9	15	4	5	28	39	59	3	30	19	49	22	41	29	10	35	0	54	11	17	7	28	21	34	13	25	1	9	3	3	2	4	15	4	1	7	59	31	4
ASV_335	0	0	0	0	0	0	1	0	1	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	62	12	8	7	25	65	5	21	67	430	114	126
ASV_295	4	27	30	1	12	13	25	21	4	21	44	43	9	13	26	12	2	33	59	47	27	27	87	60	37	23	19	25	46	24	10	9	8	24	5	1	6	2	4	5	0	3	6	9	2	28	5
ASV_260	9	1	41	7	9	44	90	97	0	4	58	108	6	12	5	45	10	56	42	58	1	24	117	4	0	19	7	3	23	9	20	0	0	2	7	2	0	0	2	0	0	1	0	2	0	0	2
ASV_354	22	1	7	17	2	19	4	7	6	8	4	1	27	4	33	3	4	5	15	15	5	21	20	0	1	5	7	2	8	26	1	7	15	13	0	173	7	13	32	13	11	4	2	57	29	205	57
ASV_248	0	3	44	43	27	7	34	55	4	4	9	2	28	48	26	8	93	7	6	6	70	0	3	41	45	11	24	13	69	24	13	23	61	4	31	8	1	0	0	15	13	1	0	1	5	0	5
ASV_318	3	8	17	3	7	6	7	11	24	35	22	10	24	59	42	35	8	1	4	24	3	4	76	62	21	12	10	14	138	4	2	9	2	2	59	1	7	28	39	10	34	3	9	7	10	12	7
ASV_271	30	0	1	80	3	1	83	37	1	22	69	30	12	3	10	0	4	0	12	86	0	117	52	26	2	4	38	4	8	93	17	5	49	1	21	2	0	0	0	1	1	0	0	4	3	0	1
ASV_339	0	0	1	0	0	1	1	0	0	0	1	1	1	0	3	0	1	0	0	0	1	4	2	0	1	0	0	0	2	0	3	0	0	0	0	4	0	1	10	16	135	11	2	67	359	287	17
ASV_253	24	13	11	8	28	10	40	47	15	13	12	7	13	40	16	5	23	5	22	14	24	21	17	12	3	33	19	5	12	19	29	29	32	12	18	13	6	25	8	36	38	23	12	23	34	41	21
ASV_242	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	2	3	2	767	2	0	0	0	1	0	122	2	0	18
ASV_288	3	25	14	7	15	27	9	6	17	16	40	12	12	7	7	8	10	21	17	41	13	21	23	9	3	21	17	14	13	5	6	4	12	12	6	64	28	30	51	30	23	35	40	39	15	19	53
ASV_300	0	6	20	0	5	2	22	3	2	4	27	2	0	15	12	12	8	3	2	6	4	10	9	121	262	23	28	16	12	34	19	62	20	9	5	3	26	0	0	6	60	5	0	0	7	0	24
ASV_336	104	4	5	389	4	102	6	2	2	5	2	6	2	8	1	0	0	0	1	6	1	8	4	0	1	0	26	45	84	10	2	1	2	2	1	3	9	13	4	2	2	2	1	13	7	9	14
ASV_351	57	7	14	29	14	16	46	19	15	13	19	21	3	26	17	3	19	8	13	26	37	13	24	30	7	20	21	7	18	18	51	39	29	167	16	1	2	1	2	4	7	0	0	0	11	3	2
ASV_258	67	37	2	14	0	111	33	38	3	14	15	37	13	26	21	70	34	32	86	35	7	13	19	41	42	2	33	19	27	1	0	0	1	0	1	1	0	0	2	3	6	1	0	0	0	0	4
ASV_249	7	21	16	9	11	36	27	7	23	24	11	12	66	12	6	10	4	47	16	18	16	11	12	5	13	10	13	8	19	8	11	6	10	6	19	99	47	32	6	37	16	25	12	9	11	25	33
ASV_366	10	30	21	8	25	25	42	1	18	24	12	10	26	14	44	4	16	19	4	12	22	12	45	4	8	30	13	18	20	6	38	3	15	24	7	13	38	24	59	3	14	20	9	10	15	20	42
ASV_317	4	6	1	6	56	64	44	17	23	25	26	19	23	0	6	1	3	42	31	75	4	32	55	15	4	5	5	0	14	54	29	19	21	52	41	14	12	7	0	5	7	0	0	7	1	3	18
ASV_435	12	22	41	13	35	8	26	9	15	15	27	12	28	4	40	14	14	13	29	21	30	3	27	4	16	18	28	20	31	1	26	8	18	20	34	21	32	3	16	4	16	16	30	16	18	5	29
ASV_402	1	5	1	14	2	1	33	6	6	39	5	14	2	2	3	2	1	7	8	9	1	0	4	4	17	22	7	10	6	39	40	14	5	22	34	8	8	13	32	23	84	81	29	63	48	52	59
ASV_1454	6	0	45	32	0	0	3	10	3	0	24	32	27	48	67	63	128	15	41	68	26	23	73	0	11	1	4	61	0	4	10	4	14	9	12	0	1	3	2	1	1	0	0	4	0	1	4
ASV_302	1	6	0	3	0	0	32	14	11	2	4	10	5	6	19	16	3	40	18	16	4	82	80	54	25	45	35	3	39	0	0	1	1	0	0	20	21	19	20	43	41	15	15	25	12	21	44
ASV_305	10	41	54	55	29	59	6	21	69	8	9	6	92	9	7	3	16	31	15	43	17	11	8	10	6	74	18	11	13	12	8	2	3	9	18	3	9	10	1	4	7	1	0	5	0	3	21
ASV_270	22	7	19	41	74	47	49	85	27	62	40	2	39	10	7	3	27	7	4	6	7	16	13	30	7	67	17	4	6	11	12	22	25	7	19	0	0	0	0	11	4	0	1	1	1	2	1
ASV_314	8	21	0	16	2	22	11	13	21	12	29	20	2	0	1	25	1	1	0	11	3	5	7	5	36	12	2	19	6	6	13	8	37	5	70	2	12	25	27	18	16	79	8	50	111	27	35
ASV_341	1	0	5	1	15	17	33	20	26	0	0	3	1	8	25	4	3	1	0	1	0	5	3	1	0	3	12	3	0	4	11	8	0	6	3	29	9	48	25	63	134	114	35	50	53	58	19
ASV_1128	3	1	0	6	2	1	49	2	2	2	23	9	1	3	4	2	2	48	6	0	0	2	14	47	2	54	38	4	45	25	68	225	36	63	5	3	4	6	1	9	29	3	2	2	2	1	3
ASV_252	1	11	24	16	12	40	15	12	7	14	40	17	32	29	22	23	33	33	25	40	9	40	27	15	11	18	19	16	34	5	7	7	21	29	12	12	7	17	7	8	1	8	26	10	18	17	12
ASV_332	14	4	0	0	0	1	6	44	19	2	4	19	0	3	0	3	1	2	0	0	0	11	1	3	4	0	1	0	5	9	25	17	0	3	2	20	5	85	36	108	17	17	17	33	192	102	14
ASV_874	34	9	6	18	5	10	22	47	8	7	7	10	1	16	7	10	6	5	8	10	29	16	8	8	20	12	3	5	9	17	28	19	30	23	13	4	1	23	8	13	38	44	6	34	123	52	17
ASV_267	1	0	23	0	3	126	2	31	5	0	0	0	111	6	51	0	255	2	1	7	69	1	2	1	1	0	0	0	0	0	2	2	0	1	0	10	1	1	2	26	57	2	1	12	3	14	16
ASV_281	28	2	0	67	5	39	33	92	31	68	21	9	33	61	7	5	15	7	12	21	12	4	5	17	1	0	16	11	21	51	27	11	29	30	3	2	1	0	1	8	21	3	1	2	9	5	0
ASV_465	13	16	15	23	24	7	26	1	17	17	11	27	28	12	35	4	6	11	8	25	19	5	24	2	12	26	11	47	20	4	24	7	14	19	19	51	26	11	48	9	14	18	12	15	21	8	30
ASV_407	3	2	10	1	0	1	0	1	3	1	15	1	0	0	0	3	1	2	13	1	0	0	0	2	3	3	22	2	1	0	0	2	2	2	24	1	1	0	117	95	97	88	79	88	53	97	3
ASV_280	3	1	18	15	14	1	40	7	4	6	3	5	3	27	4	9	3	21	20	408	14	40	4	4	1	0	4	9	35	2	13	41	4	9	1	5	0	0	0	3	1	0	0	4	16	2	1
ASV_299	8	2	35	11	91	6	17	19	41	10	4	2	8	84	19	13	39	2	59	1	69	23	1	34	4	8	6	3	25	3	18	19	8	46	3	1	1	4	0	10	22	0	1	4	15	11	11
ASV_330	16	8	14	6	32	21	36	56	10	17	6	28	16	49	39	37	26	7	13	5	25	12	18	26	12	8	14	8	2	16	13	47	32	21	3	1	4	14	5	7	28	9	3	10	22	8	7
ASV_282	3	1	0	0	0	0	67	2	1	0	0	0	0	2	104	594	4	2	1	2	3	6	1	2	0	1	0	0	1	0	1	1	0	0	1	0	0	2	1	1	3	5	0	0	0	0	2
ASV_303	26	30	24	53	36	53	15	14	26	19	27	59	24	12	11	96	11	6	12	19	12	6	10	26	7	27	11	6	5	13	11	20	29	14	29	4	0	1	0	1	1	1	0	1	1	3	0
ASV_294	148	0	0	1	1	46	0	14	105	0	13	26	0	1	0	0	1	0	0	3	0	21	0	1	0	0	12	148	0	1	1	0	1	0	1	11	16	2	5	35	7	2	14	44	8	119	3
ASV_246	0	0	1	0	0	4	17	23	0	0	0	1	1	1	2	1	0	0	0	1	0	0	0	4	0	2	61	1	2	1	0	10	1	59	0	49	48	59	120	27	74	80	52	22	20	18	47
ASV_286	34	61	34	77	40	11	41	10	22	7	46	2	54	9	11	8	23	23	14	17	16	8	10	3	6	34	6	0	5	1	22	4	6	8	18	10	19	18	1	3	4	5	6	16	2	5	25
ASV_322	14	20	18	15	41	95	26	23	15	25	32	13	46	5	7	6	19	76	38	32	16	39	25	9	7	13	7	7	15	7	6	3	2	21	12	0	0	5	8	8	7	5	5	2	2	3	0
ASV_365	208	0	2	0	1	19	56	2	2	18	0	1	0	0	1	1	0	3	0	24	1	27	45	0	2	0	0	1	0	1	130	88	1	51	2	5	0	17	3	11	19	7	3	3	36	3	2
ASV_325	1	0	0	0	0	67	1	144	1	0	1	0	1	1	0	0	0	0	0	18	3	8	3	1	1	0	0	0	73	0	0	0	0	0	0	43	17	1	2	1	12	14	2	125	158	75	8
ASV_1400	37	49	20	31	20	22	21	10	20	14	42	10	20	31	9	20	18	5	11	14	8	8	11	34	15	13	24	11	14	38	7	17	26	15	40	4	6	5	5	3	7	16	6	1	4	5	8
ASV_396	7	9	0	8	0	0	13	287	1	19	1	3	0	1	1	2	0	0	0	0	0	0	1	2	9	0	4	0	46	18	2	3	1	10	3	3	2	1	5	59	98	4	2	1	75	57	11
ASV_337	0	0	0	0	0	1	0	1	0	0	1	0	3	3	0	1	0	0	1	1	0	0	1	224	0	2	4	1	2	1	2	0	0	0	2	5	5	73	44	4	14	18	177	23	92	39	22
ASV_316	0	1	0	0	5	19	76	11	0	3	8	22	2	3	29	2	1	2	2	0	2	0	0	3	0	20	1	6	0	24	70	244	0	123	0	3	3	8	2	30	4	1	4	0	1	16	0
ASV_378	0	2	13	0	75	4	31	14	80	2	0	0	0	45	54	2	4	0	5	0	4	27	7	0	0	1	9	0	2	2	3	2	1	20	1	8	3	37	12	28	105	46	13	16	23	33	7
ASV_331	29	6	38	4	43	12	32	55	6	40	22	6	21	9	6	3	11	11	8	9	10	19	8	49	2	48	3	16	1	31	25	23	52	21	31	2	0	1	0	7	5	1	0	3	3	4	2
ASV_296	25	2	3	24	6	142	1	0	0	0	2	0	0	1	0	0	99	30	0	160	1	2	0	0	1	0	0	2	0	1	4	0	13	0	0	1	2	37	60	18	0	15	19	25	10	0	28
ASV_350	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	3	0	2	1	0	1	1	0	2	6	1	98	66	17	20	27	230	15	155	53	23
ASV_387	22	32	1	13	1	24	30	16	64	81	18	0	1	4	0	1	0	15	0	0	1	0	8	22	32	4	3	34	8	100	19	11	4	11	125	1	1	1	0	7	0	1	0	1	0	0	1
ASV_312	36	28	7	44	46	10	17	20	39	4	10	15	67	63	17	11	36	1	5	0	27	1	2	22	31	22	14	1	1	0	13	34	12	22	10	4	2	3	0	7	3	0	0	0	5	4	1
ASV_380	0	0	1	0	11	0	0	0	0	0	0	0	4	0	1	0	1	0	0	2	8	0	0	0	0	0	0	0	8	0	1	1	3	0	1	56	86	0	2	2	2	1	0	194	69	2	254
ASV_420	20	14	23	5	9	34	11	10	25	9	13	5	10	36	17	10	20	17	14	12	5	17	15	15	33	10	13	14	10	17	18	10	27	8	15	8	2	23	19	13	34	12	15	10	0	15	15
ASV_311	1	83	44	3	2	2	0	0	7	0	2	1	59	241	12	6	107	5	11	2	19	1	0	0	1	0	0	1	0	1	0	0	0	0	3	3	7	13	17	14	0	4	7	2	9	1	15
ASV_327	5	2	94	5	20	11	1	9	1	0	14	3	5	10	2	2	62	0	4	77	29	0	1	1	3	3	0	0	3	0	3	4	11	17	263	2	1	0	2	2	7	1	3	2	16	1	4
ASV_308	1	0	2	0	5	0	0	1	1	0	0	0	2	0	2	0	1	0	1	0	1	2	0	0	2	0	0	0	6	1	3	2	1	1	3	2	12	321	86	7	9	22	30	26	90	17	44
ASV_544	14	4	26	4	12	2	50	4	12	6	18	9	10	5	43	4	13	5	23	7	10	6	46	3	12	5	23	6	6	4	32	5	12	3	26	8	16	6	39	7	21	6	24	8	47	3	49
ASV_1477	5	1	0	20	0	0	54	4	2	8	16	42	8	2	4	2	0	13	18	0	1	12	26	35	0	9	31	3	35	27	35	90	33	53	1	5	3	11	1	12	65	0	4	3	1	1	5
ASV_321	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	38	106	105	32	7	22	264	32	32	0	2	43
ASV_340	10	24	1	21	0	9	41	54	15	63	6	4	38	13	37	6	6	29	19	8	1	7	11	19	21	1	16	23	2	34	15	43	18	40	2	2	2	2	0	4	3	0	3	1	10	2	0
ASV_357	0	1	1	0	0	0	0	3	0	2	1	0	0	1	0	2	1	1	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	4	1	3	0	50	15	267	3	317	1	0	0	6	0
ASV_367	11	13	20	15	12	9	15	5	11	10	10	17	17	33	29	13	12	13	11	31	19	28	30	13	3	46	10	24	26	5	14	7	11	13	9	11	7	13	15	18	8	3	19	1	7	9	9
ASV_370	9	22	25	0	28	1	1	1	19	44	9	16	4	99	39	6	24	1	2	0	58	0	1	2	17	5	5	2	0	2	0	0	5	0	29	10	9	28	3	7	7	21	4	36	41	17	24
ASV_421	16	5	6	16	0	3	9	14	7	4	4	11	4	17	26	5	7	4	14	8	18	4	10	14	20	73	10	15	30	24	28	8	14	6	3	8	10	17	6	11	22	22	9	32	51	17	16
ASV_530	22	8	15	21	35	26	23	25	15	10	12	6	22	36	22	6	16	2	11	5	33	17	17	21	33	28	9	10	5	15	26	31	15	19	22	1	0	5	3	6	2	3	5	2	4	3	2
ASV_329	8	43	9	27	54	37	15	25	58	25	22	6	33	8	12	1	10	6	14	12	17	8	6	35	33	0	21	1	5	13	7	5	13	5	71	1	1	0	0	1	1	0	0	0	2	2	0
ASV_431	3	1	10	2	17	4	9	0	2	2	15	1	14	4	11	1	3	3	74	7	11	0	4	0	4	1	10	6	19	0	2	0	4	3	7	4	19	5	18	11	83	89	150	3	18	1	17
ASV_510	4	13	19	19	14	14	14	7	10	14	15	39	11	16	13	1	5	17	10	19	9	3	27	4	4	24	9	33	21	6	20	7	5	22	13	32	21	13	18	2	2	26	13	22	14	10	18
ASV_324	16	0	9	15	9	12	16	12	6	6	14	26	4	33	16	5	6	6	14	6	16	7	13	25	19	19	5	11	10	21	9	13	16	5	1	3	5	51	22	7	25	9	23	26	61	6	9
ASV_375	8	12	34	10	35	18	23	13	9	15	12	13	40	29	15	8	16	14	15	29	34	28	24	14	8	22	15	11	18	18	5	2	2	2	4	8	9	4	6	12	4	3	10	15	4	2	11
ASV_334	33	13	15	16	16	7	34	68	13	11	9	18	6	44	20	19	11	3	33	2	28	5	2	29	10	10	5	14	8	19	13	27	31	32	4	0	0	2	0	6	11	0	0	1	7	0	3
ASV_345	44	5	1	20	0	24	13	37	20	5	23	6	7	5	4	6	8	5	12	7	18	33	5	11	2	7	2	3	16	80	53	15	58	4	32	2	3	4	2	5	12	4	1	1	0	29	4
ASV_360	0	0	0	1	0	3	2	3	0	6	1	1	0	10	3	18	21	1	32	166	2	109	33	7	0	0	7	2	1	67	27	48	23	2	2	2	1	2	3	2	13	2	1	0	11	14	1
ASV_1399	6	43	7	110	13	47	4	7	2	24	22	1	53	1	4	1	10	37	5	59	18	3	1	3	10	23	3	6	10	11	30	8	12	9	41	1	0	2	0	0	0	0	0	0	0	0	0
ASV_319	6	11	7	9	5	26	24	3	19	20	9	8	43	8	3	14	6	28	12	9	11	7	4	13	8	9	11	4	18	2	4	9	3	7	13	75	24	16	1	23	10	14	8	20	5	22	36
ASV_363	0	5	0	1	6	0	31	18	13	3	1	15	4	5	21	13	1	32	15	7	4	45	35	29	4	26	22	4	30	0	0	0	1	1	0	16	29	17	23	44	25	14	14	16	6	12	38
ASV_333	48	12	9	11	30	73	41	15	45	13	25	3	71	7	22	6	17	0	0	0	19	28	0	1	1	12	0	1	12	36	36	21	3	8	0	3	0	2	0	5	0	1	0	1	0	1	2
ASV_359	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	68	68	90	98	10	15	39	158	8	7	17	46
ASV_410	1	3	4	10	18	21	3	2	2	0	1	15	24	14	33	41	31	47	31	59	59	56	2	0	0	0	3	13	17	9	4	3	4	5	6	22	33	11	0	0	1	2	0	6	9	10	1
ASV_348	108	72	1	143	9	1	2	4	0	89	19	41	4	2	0	0	3	2	0	1	4	0	1	11	99	1	2	1	0	0	0	0	0	0	0	3	0	0	0	2	3	0	0	0	7	0	0
ASV_347	17	3	4	4	8	6	28	13	10	5	33	51	5	19	17	23	9	6	15	10	10	13	23	48	13	23	12	44	31	13	15	10	14	40	0	2	0	2	1	0	4	2	1	3	15	5	1
ASV_352	20	1	13	18	19	3	21	10	14	8	50	9	16	15	2	5	22	6	1	13	6	6	7	16	21	27	11	8	23	45	40	58	34	16	31	2	0	0	0	4	4	0	1	0	1	3	1
ASV_404	10	4	4	6	11	8	18	17	11	4	31	40	7	18	18	29	14	6	11	8	14	10	22	34	10	22	7	26	23	14	15	23	15	62	1	1	1	5	1	3	5	9	2	3	18	3	3
ASV_1215	19	5	12	21	9	12	14	11	16	33	7	5	11	16	3	9	7	6	123	22	23	78	13	3	6	1	4	0	7	8	11	9	22	7	9	4	5	9	1	4	5	1	4	5	10	9	7
ASV_349	9	16	16	15	19	24	19	21	24	23	12	12	18	17	32	7	15	18	18	12	9	17	27	29	13	18	17	10	9	19	6	13	9	27	22	4	2	1	2	3	4	3	2	0	2	4	1
ASV_379	5	24	12	6	20	12	11	15	21	16	49	32	11	8	6	8	8	17	13	28	7	9	13	20	11	15	17	12	21	4	3	0	16	2	10	22	21	3	12	14	5	5	14	7	4	13	18
ASV_466	2	1	0	3	1	3	6	0	4	0	1	2	5	0	1	1	2	2	3	5	3	1	5	3	6	1	1	4	3	3	6	0	4	6	6	7	4	20	11	22	55	83	15	56	187	42	23
ASV_482	11	39	1	2	15	28	13	5	20	24	2	1	14	31	13	2	22	26	4	3	7	27	14	2	15	20	2	8	9	22	9	3	11	20	4	13	13	32	18	7	18	16	7	2	7	25	12
ASV_393	0	3	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	2	0	0	2	2	1	0	0	0	0	1	0	0	2	0	0	0	1	34	83	79	132	8	24	99	23	7	7	48	46
ASV_320	1	3	10	0	40	8	1	21	8	1	55	5	23	38	48	182	2	1	1	1	20	0	2	0	2	0	0	1	1	1	4	4	1	1	7	1	1	19	46	9	0	9	18	1	2	10	0
ASV_343	15	19	8	20	14	11	24	11	23	17	23	3	8	15	4	2	13	4	6	8	13	18	9	16	19	56	12	6	3	16	29	8	42	16	51	3	1	0	0	15	8	1	1	4	8	3	0
ASV_344	52	7	12	29	11	19	27	21	3	10	14	6	3	36	18	2	13	6	19	14	23	11	14	14	10	23	18	6	9	23	35	2	29	18	16	2	0	0	3	4	5	1	1	5	1	8	3
ASV_518	4	7	0	27	0	6	0	2	3	1	2	24	2	4	0	2	9	9	0	44	3	6	12	5	12	11	6	42	8	12	12	13	25	42	27	68	18	26	13	12	12	11	8	20	10	19	2
ASV_355	3	1	0	534	3	1	7	0	3	2	3	2	1	1	0	1	1	0	0	3	1	0	0	3	1	0	0	4	0	0	3	2	4	2	8	0	0	1	1	0	2	0	0	2	0	0	0
ASV_400	18	1	1	27	1	0	0	0	0	1	4	1	71	17	2	0	34	25	54	109	1	0	56	8	0	66	48	1	1	1	0	0	0	45	1	0	0	0	0	0	0	1	1	1	0	0	1
ASV_361	10	16	22	13	8	3	14	5	6	5	8	9	15	22	27	15	17	12	15	28	8	16	28	16	4	44	8	18	23	10	15	7	8	8	7	14	8	2	8	19	2	5	17	2	6	16	6
ASV_372	34	10	10	13	11	25	2	19	32	11	4	13	13	10	6	28	38	7	3	17	8	8	3	28	25	5	5	22	9	7	3	12	20	6	10	11	15	4	1	24	27	4	5	5	7	9	3
ASV_384	10	5	20	13	21	17	11	2	7	3	14	10	28	10	14	2	9	3	14	12	17	9	19	3	9	9	21	11	32	16	21	2	4	6	8	15	30	19	23	5	11	10	10	11	20	17	9
ASV_356	3	12	12	13	5	22	10	11	4	1	11	13	5	37	40	39	14	19	4	38	9	36	44	12	1	6	14	8	27	11	11	4	12	4	8	6	4	5	3	4	3	6	4	8	0	0	26
ASV_342	12	1	2	3	0	10	11	17	5	5	2	6	2	1	6	35	0	10	13	4	2	9	16	6	4	0	5	2	3	3	3	3	10	21	0	14	13	3	14	11	9	23	8	41	82	6	131
ASV_369	22	2	23	17	12	21	12	13	3	2	14	59	6	36	16	50	18	8	6	5	16	14	8	7	1	8	4	18	11	19	11	17	8	21	3	10	6	5	1	12	0	1	2	13	2	4	20
ASV_423	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	2	2	0	0	0	0	0	1	3	0	8	3	4	5	3	33	479	1	3	9	21	3
ASV_406	10	13	13	23	5	8	9	14	14	10	8	27	4	4	8	16	20	15	4	22	3	10	18	11	17	13	16	27	4	5	9	12	14	9	13	25	5	6	15	16	16	12	12	25	10	4	10
