OTU	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	L36	L37	L38	L39	L70	L73	L76	L77	L91	L92	L93
ASV_35	0.221881269916204	0.188092491347745	0.688375726211981	0.979539641943734	0.0897196261682243	0.214649141403434	0.52371183781827	0.147200772200772	0.283860502838605	0.234018967853184	0.415136039184063	0.666455810590999	0.421785205883904	0.308071472581639	0.248098682990169	0.117128935532234	0.746550033934092	0.644369438478061	0.214442329470159	1.65230082890425	0.356357746152956	0.866632198340596	0.670185344298515
ASV_33	0.28325268499941	0.333550684656668	0.248986964800078	0.342710997442455	0.695327102803738	1.82584269662921	0.30409074453964	0.371621621621622	1.05940794809408	0.583815740854785	0.570438730101843	0.246249774082776	0.790847261032319	0.312635494397663	0.658504915600074	0.826930284857571	0.165900007540909	2.59421462244414	0.660193239042961	0.572797620686806	0.2290871225269	1.1719230863924	1.55149134650792
ASV_52	0.592470199457099	0.356121783618398	0.183078650588293	0.557544757033248	0.725233644859813	0.347148611405554	0.878484373114517	1.26930501930502	0.276257096512571	0.31777312476906	0.325538332885345	0.677751671787457	0.166077924816787	0.328609570753748	0.0741977369690224	0.168665667166417	0.226227283010331	0.14784233869843	0.163843577572706	0.357998512929254	0.284623394654634	0.0910948617573922	0.405057076224377
ASV_56	0.0236043904166175	0.0100315995385464	0.017087340721574	0.184143222506394	0.0124610591900312	0.0980496078015688	0.00724025582237239	0.417471042471042	0.0101378751013788	0.00492671511269861	0.0238927216796583	0.0180733779143322	0.110718616544525	0.0296661418041578	0.39185679836765	0.0515367316341829	0.45999547545434	0.599737789059667	0.472255017709563	0.539751604108721	0.0185120907092445	0.194499839968486	0.245489137105683
ASV_47	0.922931665289744	0.278376887194663	0.178196553239272	0.80306905370844	0.909657320872274	0.196099215603138	0.405454326052854	0.610521235521235	0.674168694241687	0.541938662396847	0.200101544067139	0.280137357672149	0.26361575367744	0.397069897994112	0.255054720831015	0.557533733133433	0.329286378603926	0.164579207230327	0.428884658940318	0.0853688761600529	0.465116279069767	0.0738606987222099	0.164477721860808
ASV_120	0.443762539832409	0.837638561468626	0.327100522384416	0.800511508951407	0.448598130841121	0.111299554801781	0.610594907686738	0.694980694980695	0.461273317112733	0.798127848257175	2.11450586864976	0.386318452918851	0.334792007170349	0.762191643276055	0.264329437952142	0.0679347826086956	0.266445466656612	0.172947641496276	0.27226947449582	1.30531765483436	0.400323961587412	0.184651746805525	0.191481526942433
ASV_60	0.545261418623864	0.509103676581231	0.0878777522823805	0.209718670076726	0.371339563862928	0.13249947000212	0.36201279111862	0.0530888030888031	0.364963503649635	0.941002586525434	0.600304632201416	0.752304355684077	0.0711762534929087	0.143766687204765	0.0533296234464849	0.0913605697151424	0.311690923258678	0.159000251053028	0.0289135725128304	0.162476248175584	0.078676385514289	0.0713986754314696	0.878851110838345
ASV_54	0.125103269208073	0.0275868987310027	0.0195283893960846	0.0460358056265985	0.147040498442368	0.100699597201611	0.318571256184385	0.173745173745174	0.390308191403082	0.238945682965883	0.122450198608249	0.0135550334357491	2.16164918015501	0.100408479952534	0.136802077536635	0.386525487256372	0.0854636402483473	2.5412145387598	1.06739271859866	1.20342577038526	0.379497859539512	1.35657483319792	1.89763102982693
ASV_50	0.0330461465832645	0.0275868987310027	1.15217497436899	0.0127877237851662	4.44361370716511	0.0291498834004664	0.0482683721491493	0.0217181467181467	0.0177412814274128	0.399063924128587	0.0477854433593167	0.0158142056750407	4.84789371012812	1.30302822847493	0.496197365980338	0.0257683658170915	0.839554583616117	0.036263215152445	0.0024094643760692	0.0275383471484042	3.02209880828416	0.029544279488884	0.00245489137105683
ASV_68	0.120382391124749	0.012539499423183	0.00244104867451057	0.143222506393862	0.0174454828660436	1.43629425482298	0.0337878605044045	2.70028957528958	0.0202757502027575	0.0270969331198423	0.0238927216796583	0.0316284113500813	0.0210892602941952	0.0136920654480728	0.00695603784084585	0.0304535232383808	0.0075409094336777	0.00557895617729923	0.024094643760692	0.495690248671275	0.0138840680319334	0.233892212620331	0.0466429360500798
ASV_44	0.236043904166175	0.739830465967799	1.17902650978861	0.457800511508951	0.590654205607477	0.821496714013144	0.270302884035236	0.267857142857143	0.261050283860503	0.374430348565094	0.704835289549921	0.397614314115308	0.854115041914905	0.184842883548983	0.199406418104248	0.0960457271364318	0.170927280496695	0.836843426594884	0.214442329470159	0.658166496846859	0.259169269929423	0.364379447029569	0.382963053884866
ASV_218	0.269090050749439	0.606911772082058	0.0219694380705951	0.171355498721228	1.09657320872274	0.0556497774008904	0.340292023651502	0.277509652509653	0.263584752635848	0.74393398201749	0.137383149658035	0.0700343394180372	0.535139979965203	0.148330709020789	0.375626043405676	0.173350824587706	0.36196365281653	0.225947725180619	0.284316796376166	0.0908765455897337	0.0231401133865556	0.243740305783293	0.108015220326501
ASV_41	0.151068098666352	0.0702211967698249	0.187960747937314	0.143222506393862	0.428660436137072	1.03349586601654	0.176179558344395	0.197876447876448	0.392842660178427	0.330089912550807	0.265806528686199	0.0858485450930779	0.956925185849106	0.44727413797038	0.966889259877574	1.03541979010495	0.218686373576653	4.41016485815504	0.718020384068622	0.649904992702338	0.349415712136989	0.706600684442475	1.78716091812937
ASV_43	0.155788976749675	0.0626974971159151	0.224576478054972	0.158567774936061	0.161993769470405	0.423998304006784	0.499577651743695	0.42953667953668	0.1191200324412	0.0468037935706368	0.68392915808022	0.65290077715525	0.292613486581958	0.374249788913991	0.575032461509924	1.37743628185907	0.286554558479753	0.64994839465536	1.03847914608583	0.671935670421061	0.201318986463034	0.679518428244331	0.972136982938505
ASV_1390	0.578307565207129	0.489040477504138	0.146462920470634	0.450127877237852	0.578193146417445	0.278248887004452	0.429588512127428	0.388513513513514	0.276257096512571	0.768567557580983	0.128423379028164	0.293692391107898	0.226709548162598	0.171150818100911	0.389538119087368	0.2202023988006	0.286554558479753	0.278947808864961	0.204804471965882	0.151460909316223	0.317019553395812	0.270822561981436	0.284767399042592
ASV_65	0.172312050041308	0.0250789988463661	0	0.051150895140665	0.00249221183800623	0.039749841000636	0.0120670930372873	0.111003861003861	1.10502838605028	0.49513486882621	0.0119463608398292	0.0700343394180372	0.424421363420678	0.241893156249287	1.01558152476349	0.0538793103448276	0.515295477967976	1.0516332394209	0.0072283931282076	0.0688458678710104	0.0115700566932778	1.63724548834232	1.05314839818338
ASV_77	0.672725126873599	0.514119476350504	0.488209734902114	0.874680306905371	0.707788161993769	0.394848420606318	0.711958489199952	1.11969111969112	0.316808596918086	0.650326394876216	0.465908072753338	0.408910175311766	0.519323034744556	0.0524862508842792	0.0139120756816917	0.0117128935532234	0.648518211296282	0.248263549889816	0.219261258222297	0.316690992206648	0.379497859539512	0.408695866262895	0.591628820424696
ASV_62	0.387112002832527	1.06084165120128	0.051262022164722	0.135549872122762	0.0274143302180685	0.416048335806657	0.306504163147098	0.793918918918919	0.914943227899432	0.751324054686538	1.01842726159544	1.8389662027833	0.168714082353561	0.0616142945163278	0.354757929883139	0.538793103448276	0.057813638991529	0.404474322854194	0.163843577572706	0.0605843637264891	0.0532222607890779	0.413619912844375	0.191481526942433
ASV_55	0.448483417915732	0.491548377388775	0.217253332031441	0.335038363171355	0.321495327102804	0.222599109603562	0.543019186677929	0.535714285714286	0.44860097323601	0.256189185860328	0.579398500731715	1.03470088559552	0.115990931618074	0.629835010611351	0.319977740678909	0.602042728635682	0.279013649046075	0.111579123545985	0.265041081367612	0.245091289620797	0.168922827721856	0.305290888051801	0.365778814287468
ASV_51	0.129824147291396	0.243266288809751	0.331982619733437	0.337595907928389	0.261682242990654	0.381598473606106	0.627488837938941	0.236486486486487	0.0937753446877534	0.152728168493657	0.734701191649494	0.564793059822881	0.260979596140665	0.282969352593505	0.289834910035244	0.751967766116941	0.103059095593595	0.401684844765544	0.443341445196733	1.15110291080329	0.254541247252112	0.942954920353547	0.59653860316681
ASV_49	0.00708131712498525	0	0.0122052433725528	0.00255754475703325	0.00249221183800623	0.0344498622005512	1.2139495595511	0.0217181467181467	0.0278791565287916	0.024633575563493	1.3499387749007	1.23576721489246	0.0237254178309696	0.0136920654480728	0.00695603784084585	0.0163980509745127	0.0075409094336777	0.694580044073754	0.113244825675252	0.0110153388593617	0.00462802267731112	0.130487234409238	0.694734258009083
ASV_61	0.5122152720406	0.295932186387119	0.661524190792364	0.329923273657289	0.186915887850467	0.278248887004452	0.335465186436587	0.27027027027027	0.136861313868613	0.197068604507944	0.2867126601559	0.201066329296946	0.553593082722624	0.292097396225554	0.259692079391579	0.163980509745127	0.191036372319835	0.306842589751458	0.318049297641134	0.682951009280423	0.208261020479	0.499790728020287	0.498342948324537
ASV_85	0.0259648294582792	0.00250789988463661	0.00976419469804228	0.010230179028133	0.00996884735202492	0.204049183803265	0.0555086279715217	0.0144787644787645	0.0253446877534469	0.00739007266904791	0.0119463608398292	0.0112958611964576	2.18537459798598	0.0958444581365099	0.0231867928028195	0.0468515742128936	1.20905914586632	0.0725264303048899	1.69144399200058	0.437859719659626	0.0231401133865556	0.834625895560972	0.25530870258991
ASV_965	1.90959518470436	0.228218889501931	0.0488209734902114	2.76214833759591	0.0523364485981308	0.339198643205427	0.294437070109811	0.20511583011583	0.261050283860503	0.879418647616702	0.0746647552489323	0.377281763961684	0.0659039384193599	0.0228201090801214	0.0927471712112781	0.667634932533733	0.0326772742126034	0.108789645457335	0.30118304700865	0.388290694792499	0.0138840680319334	0.211734003003668	0.30195163863999
ASV_53	0.790747078956686	0.235742589155841	0.08543670360787	0.508951406649616	0.989408099688474	0.824146703413186	0.929166163871123	0.777027027027027	0.471411192214112	0.147801453380958	0.525639876952483	0.28239652991144	0.321611219486477	0.308071472581639	0.331571137080319	0.10541604197901	0.339340924515497	0.223158247091969	0.48189287521384	0.0853688761600529	0.59932893671179	0.366841470320309	0.353504357432184
ASV_67	0.443762539832409	0.13291869388574	0.251428013474589	0.526854219948849	0.0996884735202492	0.164299342802629	0.340292023651502	0.255791505791506	0.413118410381184	0.120704520261116	0.0895977062987188	0.0813302006144948	0.100173986397427	0.19168891627302	0.0857911333704322	0.100730884557721	0.125681823894628	0.0585790398616419	0.168662506324844	0.228568281331754	0.108758532916811	0.169879607061083	0.368233705658525
ASV_64	0.330461465832645	0.534182675427597	0.187960747937314	0.30690537084399	0.274143302180685	0.222599109603562	0.697477977555207	0.598455598455598	0.377635847526358	0.179825101613499	0.597318041991458	1.11377191397072	0.134444034375494	0.568220716095023	0.336208495640883	0.69106071964018	0.223713646532438	0.119947557811933	0.293954653880442	0.231322116046595	0.192062941108411	0.187113770096265	0.34859457469007
ASV_71	0.141626342499705	0.0376184982695491	0.175755504564761	0.156010230179028	0.186915887850467	0.0344498622005512	0.687824303125377	0.564671814671815	0.116585563665856	0.273432688754773	0.0806379356688469	0.332098319175854	0.255707281067117	1.31215627210698	1.52569096642552	1.09866941529235	1.34228187919463	0.161789729141678	0.556586270871985	0.0688458678710104	0.615527016082379	0.292980771598099	0.508162513808764
ASV_63	0.405995515165821	1.55239002859006	0.0756725089098277	0.0383631713554987	0.446105919003115	0.211999152003392	0.0337878605044045	0.386100386100386	1.0492700729927	0.820298066264318	0.283726069945943	0.153623712271824	0.202984130331629	0.600168868807193	0.159988870339455	0.0983883058470765	0.0226227283010331	0.139473904432481	0.0144567862564152	0.652658827417178	0.314705542057156	0.0443164192333259	0.20130109242666
