X1	X2	elements	Kingdom	Phylum	Class	Order	Family	Genus	Species	mean
ASV_422	-8.00338335316066	-0.0515696036169558	ASV_422	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Amedibacillus	Unassigned	9.57446808510638
ASV_423	-12.6532616744486	-1.16276800789126	ASV_423	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	12.468085106383
ASV_424	-2.14584741431544	0.408671455500916	ASV_424	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Bacilliculturomica	Unassigned	10.468085106383
ASV_425	-20.8913270607526	-5.55615345675895	ASV_425	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Unassigned	10.8510638297872
ASV_426	9.17750894252045	-14.1066335336262	ASV_426	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Hungatella	Unassigned	30.063829787234
ASV_427	-5.28476592381144	-26.4440005957613	ASV_427	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Unassigned	Unassigned	Unassigned	9.29787234042553
ASV_428	-2.25413605744783	7.55971850976193	ASV_428	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	25.4893617021277
ASV_43	-6.90540434955447	-25.4371206190055	ASV_43	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Colidextribacter	Unassigned	142.106382978723
ASV_430	-3.84681638542315	6.91095798862006	ASV_430	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	9.82978723404255
ASV_431	-9.18187096043834	-5.17723677616093	ASV_431	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	14.2978723404255
ASV_434	-17.3782875976621	-19.336221068213	ASV_434	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	8.97872340425532
ASV_437	17.036286319223	-3.55673897032782	ASV_437	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Melissococcus	Unassigned	11.1063829787234
ASV_438	-1.98628189205288	-22.4481813059289	ASV_438	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Unassigned	9.76595744680851
ASV_439	-1.64889189299494	7.00018668288507	ASV_439	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Unassigned	9.29787234042553
ASV_44	13.8356321806535	-19.735659418433	ASV_44	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	145.702127659574
ASV_442	-18.8594330135756	-15.9811132544737	ASV_442	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Unassigned	11.468085106383
ASV_443	-9.64972269470936	10.8249507805655	ASV_443	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	Unassigned	9.93617021276596
ASV_445	-15.9867502040361	7.08525163569223	ASV_445	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	12.2765957446809
ASV_446	-5.09568067550237	-25.4585790097436	ASV_446	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	Unassigned	8.72340425531915
ASV_448	16.9876370132285	-9.91699694652072	ASV_448	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	10.0851063829787
ASV_449	-7.2766499178516	-21.5793919349004	ASV_449	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotaenia	Unassigned	9
ASV_45	-10.4625701645604	10.3748938073252	ASV_45	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	176.808510638298
ASV_450	12.6814199991984	-18.8509914279695	ASV_450	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Unassigned	7.38297872340426
ASV_451	-14.3713781537207	-16.7472733729219	ASV_451	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Unassigned	9.1063829787234
ASV_452	20.9873878248315	-0.671623529582145	ASV_452	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	8.48936170212766
ASV_453	9.6931309370025	15.9022525655999	ASV_453	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	47.936170212766
ASV_454	-5.90975730695877	1.62394346797364	ASV_454	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Unassigned	8.12765957446809
ASV_457	-13.3970742843758	-21.8398581770039	ASV_457	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Unassigned	11.2340425531915
ASV_459	20.1371044910262	1.68845260838933	ASV_459	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Unassigned	Unassigned	7.59574468085106
ASV_462	3.28561663012336	-18.0938149919795	ASV_462	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger	Unassigned	8.74468085106383
ASV_463	8.0954863674323	-1.23761543668814	ASV_463	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	Unassigned	7.72340425531915
ASV_466	-15.5824119239282	6.24860481760284	ASV_466	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	13.1702127659574
ASV_467	-0.0739981696399531	-17.5667242501605	ASV_467	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger	Unassigned	10.1276595744681
ASV_468	14.2502818271222	-11.2136028024887	ASV_468	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Unassigned	10.8510638297872
ASV_469	-12.3325662102918	-0.870175618382423	ASV_469	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Unassigned	Unassigned	6.8936170212766
ASV_47	15.4028640683536	-10.9944131538891	ASV_47	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Unassigned	158.68085106383
ASV_470	-6.42410082821049	9.78967458644142	ASV_470	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Unassigned	7.14893617021277
ASV_471	7.35886290107078	-5.94416576620456	ASV_471	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	22.1914893617021
ASV_472	11.3194711389703	-2.55049545866745	ASV_472	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	23.8936170212766
ASV_473	-21.0765898883844	3.77245425288337	ASV_473	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	6.63829787234043
ASV_475	9.03942433020678	-19.1814760136235	ASV_475	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	9.59574468085106
ASV_477	-22.6711047584408	-5.73516353426746	ASV_477	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	10.6382978723404
ASV_479	4.47064310729713	15.0829483560656	ASV_479	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	9
ASV_48	3.06109894485595	13.7899670373588	ASV_48	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	178.872340425532
ASV_480	8.04148372479274	-19.555011149589	ASV_480	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	Unassigned	8.38297872340426
ASV_481	-8.86016558080937	-25.103143054731	ASV_481	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Unassigned	6.5531914893617
ASV_482	12.1189821865873	-6.96038266522534	ASV_482	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Unassigned	13.1702127659574
ASV_485	13.0150212541302	9.07850175138516	ASV_485	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Unassigned	7.82978723404255
ASV_486	8.39294262407739	-18.990989449862	ASV_486	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	Unassigned	8.02127659574468
ASV_487	-11.7493093851653	-20.8215191887833	ASV_487	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Unassigned	7.97872340425532
ASV_488	18.011073458422	-3.97650914958634	ASV_488	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	11.5531914893617
ASV_489	-16.7705809700686	7.92518495511213	ASV_489	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Unassigned	9.36170212765957
ASV_49	13.8731409697938	-15.3074144506739	ASV_49	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	132.446808510638
ASV_490	9.87199866388029	10.962338742378	ASV_490	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Unassigned	7.5531914893617
ASV_491	-3.48929818234885	0.641568615383968	ASV_491	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Unassigned	Unassigned	7.51063829787234
ASV_492	-6.1725624082825	0.834858385278032	ASV_492	Bacteria	Candidatus_Saccharibacteria	Unassigned	Unassigned	Unassigned	Saccharibacteria_genera_incertae_sedis	Unassigned	4.95744680851064
ASV_493	21.7448658506031	-0.460969490599826	ASV_493	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	6.53191489361702
ASV_495	11.7842762436867	10.0109809336545	ASV_495	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	9.06382978723404
ASV_496	-5.42105988934891	1.475401699499	ASV_496	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Unassigned	6.14893617021277
ASV_497	-16.1833727249347	7.72435307132499	ASV_497	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	6.02127659574468
ASV_499	-6.71531748365772	-22.0753763420334	ASV_499	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	6.38297872340426
ASV_50	9.63955310199825	-14.0576889066916	ASV_50	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	146.936170212766
ASV_501	-7.26525476674712	-22.6417996483985	ASV_501	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Amedibacillus	Unassigned	6.36170212765957
ASV_502	-12.702280407321	0.300589600064398	ASV_502	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Unassigned	8.04255319148936
ASV_504	-2.18648186982187	-0.29208310636569	ASV_504	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Unassigned	5.29787234042553
ASV_506	9.08430141756885	-20.0224544838172	ASV_506	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Unassigned	7.61702127659574
ASV_507	9.63804266860018	-8.70479139782384	ASV_507	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	11.7659574468085
ASV_508	8.47249067118468	-20.2396712786629	ASV_508	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	Unassigned	7.59574468085106
ASV_509	0.0682448008072263	-0.108165581945995	ASV_509	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	7.46808510638298
ASV_51	-5.23213755062334	-14.6707131989643	ASV_51	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	133.574468085106
ASV_511	11.3913604997667	16.0265833489869	ASV_511	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Unassigned	7.38297872340426
ASV_512	16.4011030762556	2.37024770225288	ASV_512	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Unassigned	8.93617021276596
ASV_513	-2.52588115152721	-23.7775678341219	ASV_513	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Unassigned	10.2765957446809
ASV_514	2.10234467458169	-25.228841685114	ASV_514	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Syntrophococcus	Unassigned	6.1063829787234
ASV_515	6.80518155789501	7.18956855520059	ASV_515	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	6.23404255319149
ASV_517	-3.41707332026194	-24.2827226649654	ASV_517	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Unassigned	Unassigned	8.12765957446809
ASV_519	-19.8226742126275	-7.37782950226068	ASV_519	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerosporobacter	Unassigned	7.38297872340426
ASV_522	-14.5299779373734	3.99801434872186	ASV_522	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	6.85106382978723
ASV_524	-3.75642722955907	12.8347882526418	ASV_524	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Unassigned	6.19148936170213
ASV_525	-7.08418670842015	6.5868168944314	ASV_525	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Lawsonibacter	Unassigned	5.85106382978723
ASV_526	19.906799876142	3.66976715786122	ASV_526	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Breznakia	Unassigned	5.46808510638298
ASV_527	-1.90804012154401	-1.767795311006	ASV_527	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Unassigned	6.12765957446809
ASV_529	17.4572245997113	-16.7362400990516	ASV_529	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	7
ASV_53	-22.6855087404181	-9.92740330653436	ASV_53	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Unassigned	124.106382978723
ASV_530	2.65997323741809	16.9505101645597	ASV_530	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Unassigned	14.3617021276596
ASV_531	-16.8871200746205	2.64943305285237	ASV_531	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	9
ASV_532	20.888840893854	2.22188957239434	ASV_532	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Unassigned	5.57446808510638
ASV_533	3.6216670349512	-12.7662700105675	ASV_533	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	6.27659574468085
ASV_535	-1.78754037219311	-3.78745992637526	ASV_535	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	7.31914893617021
ASV_536	-1.65405676667404	-1.15867891566192	ASV_536	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Unassigned	5.27659574468085
ASV_537	-15.716700525962	-21.0970393012401	ASV_537	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	7.12765957446809
ASV_538	4.08590771050704	15.9059527439395	ASV_538	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	7.42553191489362
ASV_539	-5.90571933308636	0.504584512395103	ASV_539	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Unassigned	Unassigned	6.65957446808511
ASV_54	17.9483781097023	-14.0796930356818	ASV_54	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto	Unassigned	149.617021276596
ASV_540	-5.62990731313229	0.665431753787601	ASV_540	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Vampirovibrio	Unassigned	4.36170212765957
ASV_541	-9.70371614660487	10.4611921396144	ASV_541	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	Unassigned	8.70212765957447
ASV_542	0.382601551722397	-22.4745960244585	ASV_542	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotaenia	Unassigned	7.87234042553191
ASV_544	1.03862997445065	-18.9278391035639	ASV_544	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Unassigned	14.9787234042553
ASV_545	-9.71991471920197	-12.90220362575	ASV_545	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Lawsonibacter	Unassigned	5.91489361702128
ASV_547	18.7040067430334	5.93459731968311	ASV_547	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Unassigned	5.29787234042553
ASV_548	9.99139217060586	-22.8207264174569	ASV_548	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	6.61702127659574
ASV_549	-3.38759025853191	0.0183768756295809	ASV_549	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Unassigned	5.21276595744681
ASV_55	15.853778645713	6.87628025412463	ASV_55	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	135.978723404255
ASV_551	11.7053425269227	-18.7045487513914	ASV_551	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Unassigned	5.17021276595745
ASV_552	-12.4134051358806	-1.79325895628027	ASV_552	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	Unassigned	74.1063829787234
ASV_553	-0.93487522925476	9.56458472677885	ASV_553	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	4.72340425531915
ASV_554	-3.03737313726684	3.63069181906989	ASV_554	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	5.36170212765957
ASV_556	-7.7558327199814	11.3723652807137	ASV_556	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	8.38297872340426
ASV_56	-13.6700960644001	3.73171121109577	ASV_56	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Unassigned	160.63829787234
ASV_560	-15.6896922767023	4.38717308513071	ASV_560	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVb	Unassigned	5.04255319148936
ASV_563	-6.21135450814618	-1.2658873765116	ASV_563	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	5.1063829787234
ASV_564	-17.9318026849598	8.79518495684626	ASV_564	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Unassigned	5.29787234042553
ASV_565	-3.45725061912239	1.86622235300868	ASV_565	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Monoglobus	Unassigned	5
ASV_566	19.7200431798392	-13.0496380320889	ASV_566	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	6.78723404255319
ASV_567	-11.3614117137194	-23.9618322536112	ASV_567	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Trabulsiella	Unassigned	7.53191489361702
ASV_568	-15.0852578893494	7.74502735720965	ASV_568	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerocolumna	Unassigned	5.40425531914894
ASV_57	-12.7552522618934	8.82571228633178	ASV_57	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	180.765957446808
ASV_570	-8.07126484769239	-15.1433502301914	ASV_570	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	53.8936170212766
ASV_574	-8.17100778537906	10.3069246599827	ASV_574	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	Unassigned	5.78723404255319
ASV_575	-10.7985290563981	-22.9088545632516	ASV_575	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Unassigned	7.31914893617021
ASV_577	-0.403821388388456	11.1774984877637	ASV_577	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Unassigned	8.57446808510638
ASV_580	-6.75869025620332	10.1735991473408	ASV_580	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Unassigned	4.59574468085106
ASV_583	2.90707219557753	17.8187514059321	ASV_583	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	Unassigned	31.1914893617021
ASV_584	16.6778257460551	-18.3521428546659	ASV_584	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	5.27659574468085
ASV_585	-17.3439263275813	-9.80228902405714	ASV_585	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Tatumella	Unassigned	2.97872340425532
ASV_587	-15.7850174459251	2.77441880340208	ASV_587	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	7.36170212765957
ASV_588	0.920199679516472	17.0857242272732	ASV_588	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Unassigned	5
ASV_589	1.81402627637784	-17.4887400309412	ASV_589	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Unassigned	8.42553191489362
ASV_592	0.216502483144478	-16.4993934692421	ASV_592	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	8.1063829787234
ASV_595	-17.7676391655839	-10.3447983428176	ASV_595	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Melissococcus	Unassigned	4.08510638297872
ASV_596	-15.0287023871225	-21.5621587162084	ASV_596	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	4.82978723404255
ASV_597	6.65520894300736	-13.1674519193245	ASV_597	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	4.46808510638298
ASV_598	11.9650883516728	15.4127593656178	ASV_598	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Unassigned	4.06382978723404
ASV_599	-3.2078282593151	0.553318694044191	ASV_599	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum	Unassigned	4.46808510638298
ASV_6	-2.84429958884239	7.35860410061002	ASV_6	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2	Alkaliphilus	Unassigned	597.63829787234
ASV_60	-5.73821804373975	18.8065887977927	ASV_60	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	150.595744680851
ASV_600	5.28766444877404	-17.1207055177882	ASV_600	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Unassigned	5.65957446808511
ASV_602	-9.42101349660201	10.50953869719	ASV_602	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	Unassigned	4.48936170212766
ASV_603	-6.32223780754093	-3.9207261207064	ASV_603	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	4.97872340425532
ASV_604	-19.7371199867335	-15.0809677401307	ASV_604	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Siccibacter	Unassigned	32.5531914893617
ASV_605	-15.5130610531057	-14.5792341648619	ASV_605	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned	4.97872340425532
ASV_607	20.6011981418174	0.137044019959439	ASV_607	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	4.08510638297872
ASV_608	-0.503342545389699	-0.092656887421019	ASV_608	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiracea_incertae_sedis	Unassigned	5.25531914893617
ASV_610	-2.0637302345973	-1.28324835915263	ASV_610	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetivibrio	Unassigned	4.31914893617021
ASV_611	14.864452712378	-18.0691431913378	ASV_611	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Unassigned	4.57446808510638
ASV_615	-1.71298066630225	9.77901491121811	ASV_615	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	6.17021276595745
ASV_616	14.8491381517013	0.16481101571569	ASV_616	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Unassigned	3.74468085106383
ASV_617	12.693283464919	-6.25621727475449	ASV_617	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Unassigned	8.68085106382979
ASV_618	-13.1379413737219	-14.8294463944366	ASV_618	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4	Unassigned	Unassigned	5.78723404255319
ASV_619	-1.95447702734781	0.0338775411350034	ASV_619	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Unassigned	3.74468085106383
ASV_62	4.69425892958015	-7.50040367850322	ASV_62	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	137.127659574468
ASV_620	-3.4060595391725	18.9008339764674	ASV_620	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	6.06382978723404
ASV_621	-0.60872454719746	-0.491851301826873	ASV_621	Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Vallitalea	Unassigned	4.57446808510638
ASV_622	7.14074561022498	6.32673254776613	ASV_622	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Unassigned	3.87234042553191
ASV_624	-6.78107283173045	-23.9429221266616	ASV_624	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaeromassilibacillus	Unassigned	3.82978723404255
ASV_625	-6.39031174329517	-1.57877844113349	ASV_625	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2	Alkaliphilus	Unassigned	4.38297872340426
ASV_627	-5.66673920441928	-0.0500285189535283	ASV_627	Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Vallitalea	Unassigned	5.06382978723404
ASV_628	17.2262057081926	3.94695512937076	ASV_628	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Unassigned	7.93617021276596
