feature	method	group1	group2	p_values	adj_method	p_adjust
ko00902	edgeR	LMAT	NC	0.504900844099405	none	0.504900844099405
ko04910	edgeR	LMAT	NC	0.822832341363671	none	0.822832341363671
ko00531	edgeR	LMAT	NC	0.185509385975447	none	0.185509385975447
ko04916	edgeR	LMAT	NC	0.504900844099405	none	0.504900844099405
ko00360	edgeR	LMAT	NC	0.951280525772189	none	0.951280525772189
ko00633	edgeR	LMAT	NC	0.374624294569799	none	0.374624294569799
ko00630	edgeR	LMAT	NC	0.947179055879528	none	0.947179055879528
ko00363	edgeR	LMAT	NC	0.890680280640911	none	0.890680280640911
ko00364	edgeR	LMAT	NC	0.00927393306680101	none	0.00927393306680101
ko05130	edgeR	LMAT	NC	0.00352174881776805	none	0.00352174881776805
ko04115	edgeR	LMAT	NC	0.326686274338623	none	0.326686274338623
ko00121	edgeR	LMAT	NC	0.0053497555280004	none	0.0053497555280004
