Species	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	L36	L37	L38	L39	L70	L73	L76	L77	L91	L92	L93	M30	M31	M32	M33	M34	M35	M54	M55	M56	M57	M58	M59	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Schaedlerella|Unassigned	0.627876785082025	0.416311380849677	0.590733779231558	0.823529411764706	1.29595015576324	0.479648081407674	1.25015083866297	1.71814671814672	0.435928629359286	0.391673851459539	0.522653286742526	1.03696005783481	0.585226973163916	1.28933616302686	0.271285475792988	0.351386806596702	0.447427293064877	0.284526765042261	0.515625376478809	0.872965604604412	0.851556172625246	0.228968166038851	0.780655455996072	0.322651609591552	0.250156347717323	0.471279115673115	0.214923931417532	0.877654103718602	0.640810252964047	0.634478854635941	0.839316902775082	0.418288643342441	0.292021960051396	0.315584841828877	0.487147595356551	0.497661451973366	0.584117674880575	0.959371878556993	2.15623018170789	0.713077509867003	1.32441471571906	1.96061955577963	1.78513337670787	1.08335841107433	0.935068331916563	0.463057080255698	0.939891800254294
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Sellimonas|Unassigned	0.639678980290334	0.012539499423183	0.00976419469804228	2.32736572890026	0.00996884735202492	0.0185499258002968	0.480270302884035	0.00482625482625483	0.220498783454988	0.199531962064294	0.00298659020995729	0.0248508946322068	0.00790847261032319	0.613860934255266	0.048692264885921	0.135869565217391	0.0301636377347108	0.267789896510363	0.012047321880346	0.415829041940903	0.00694203401596668	0.356993377157348	0.0122744568552842	0	0.0115813123943205	0.019739439399921	0.00241487563390485	0.00914223024706877	0.312004992079873	0.922235063801684	0.591888220454104	0.159578326361856	0.151851419226726	0.325683556767401	0.00259121061359867	0.011519941017902	0.0094593955446247	0.00929173732258589	0.00827198279427579	0.00994991874233027	0.00445930880713489	0.00560177015937036	0	0.0100310963988364	0.0108982323067198	0.020329335230738	0.0124654084914363
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Stomatobaculum|Unassigned	0.342263661040954	0.386216582234037	4.0423766049895	0.227621483375959	0.139563862928349	0.312698749205003	0.552672861107759	0.663610038610039	0.0709651257096513	0.0739007266904791	0.268793118896156	0.31176576902223	0.100173986397427	0.474658268866525	0.231867928028195	0.203804347826087	0.216172737098761	0.114368601634634	0.277088403247958	0.225814446616914	0.1666088163832	0.184651746805525	0.184116852829262	0.241988707193664	0.159822111041623	0.264015001973944	0.0917652740883844	0.102850090279524	1.95603129650074	0.481166120244357	0.587036677663497	0.476317125655843	0.303702838453452	0.39637456133707	0.119195688225539	0.0760316107181531	0.0567563732677482	0.160282468814607	0.162682328287424	0.278597724785248	0.318840579710145	0.364115060359073	0.239915419648666	0.290901795566255	0.706205453475446	0.307198843486707	0.177008800578395
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Syntrophococcus|Unassigned	0.146347220583028	0.145458193308923	0	0.166240409207161	0.00498442367601246	0.0026499894000424	0.0168939302522022	0.00482625482625483	0.0380170316301703	0.130557950486513	0.0388256727294448	0.153623712271824	0.0026361575367744	0.015974076356085	0.09506585049156	0.00468515742128936	0	0	0.0048189287521384	0.00550766942968083	0	0.0123101164537017	0.014729348226341	0.0122216518784679	0.132026961295254	0.00246742992499013	0.0120743781695243	0.00228555756176719	0.00240003840061441	0.00235865745217822	0.00727731418591112	0.00483570685945018	0.014017054082467	0	0.189158374792703	0.0023039882035804	0.0638509199262167	0.102209110548445	0.0358452587751951	0.0165831979038838	0.0178372352285396	0.0252079657171666	0.0365972674040338	0.193098605677601	0.111161969528542	0.0835761559485894	0.0249308169828725
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Unassigned|Unassigned	31.025610763602	17.8286602798816	9.20275350290485	26.0230179028133	7.56386292834891	15.3990884036464	12.5328828285266	14.0178571428571	25.4967558799676	24.2985589358295	9.50930322850402	20.5697632387493	5.07723941582749	7.68124871636886	4.82517158226674	11.6285607196402	6.72146394188472	13.7353901085107	22.8995494301617	14.5485087985019	3.40622469050098	11.586281606224	8.09377685037437	15.4848329300188	12.1395316517268	8.13264903276747	14.6244868389278	6.78124928576326	19.1499063985024	21.4213269806826	22.4286823209781	21.161053216954	11.1786006307674	14.1836451311571	6.97813018242123	6.52028661613253	5.19557300288512	21.0248786266812	8.34367331182618	18.7721800271964	13.7926421404682	13.4246421869311	17.9245283018868	13.8629752231919	13.515987706794	16.0195161618215	6.12051556929521
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae_1|Desulfitobacterium|Unassigned	0.0613714150832055	0.0777448964237348	0.0976419469804228	0.00255754475703325	0.00249221183800623	0	0.00724025582237239	0.00241312741312741	0.0633617193836172	0.00492671511269861	0.20906131469701	0.17847460690403	0.052723150735488	0.212227014445129	0.0881098126507142	0.0281109445277361	0.10808636854938	0.00278947808864961	0.0024094643760692	0.00550766942968083	0.499826449149601	0	0.00245489137105683	0.0244433037569358	0.00926504991545642	0.0468811685748125	0.082105771552765	0.164560144447238	0.00240003840061441	0	0.00242577139530371	0.00241785342972509	0.467235136082233	0	0.222844112769486	0.046079764071608	0.0449321288369673	0.0185834746451718	0.00551465519618386	0.189048456104275	0.0981047937569677	0.0196061955577963	0.0284645413142485	0.0300932891965092	0.0959044442991347	0.108423121230602	0.029916980379447
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae_2|Pelotomaculum|Unassigned	0.219520830874543	0.198124090886292	0.175755504564761	0.240409207161125	0.229283489096573	0.0900996396014416	0.234101604923374	0.253378378378378	0.16220600162206	0.135484665599212	0.0119463608398292	0.00225917223929152	0.205620287868403	0.205380981721093	0.197087738823966	0.0609070464767616	0.155845461629339	0.0613685179502915	0.134930005059875	0.101891884449095	0.0115700566932778	0.0812467685944309	0.137473916779183	0.36909388672973	0.238575035323003	0.273884721673904	0.099009900990099	0.0159989029323703	0.156002496039937	0.181616623817723	0.30079565301766	0.377185135037114	0.0116808784020558	0.330732914236663	0.0129560530679934	0.11519941017902	0.0283781866338741	0.00696880299193942	0.00827198279427579	0.152565420715731	0.182831661092531	0.120438058426463	0.00406636304489265	0.0526632560938911	0.246300050131869	0.0338822253845633	0.0473685522674578
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Romboutsia|Unassigned	0.434320783665762	0.403771881426493	0.436947712737392	0.485933503836317	1.12398753894081	2.85933856264575	0.480270302884035	0.56949806949807	1.45225060827251	0.913905653405592	0.836245258788042	0.332098319175854	1.74777244688143	0.759909632368043	1.62539417547765	1.86235007496252	0.384586381117563	7.00437948059918	1.37821362311158	1.22270261338914	0.57850283466389	1.87852377083487	3.33865226463729	0.469311432133167	0.176035948393672	0.498420844848006	0.403284230862111	0.299408040591502	1.11361781788509	0.448144915913862	0.230448282553852	0.14265335235378	0.098119378577269	1.28506147592719	0.318718905472637	0.0253438702393844	0.0520266754954358	0.0348440149596971	0.0413599139713789	0.0198998374846605	0.020066889632107	0.0196061955577963	0.0121990891346779	0.0175544186979637	0.00871858584537588	0.0316234103589257	0.0324100620777343
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Unassigned|Unassigned	0	0	0	0.00255754475703325	0.00996884735202492	0.0052999788000848	0.0144805116447448	0	0	0	0.00298659020995729	0.00677751671787457	0.013180787683872	0.00684603272403642	0.0185494342422556	0	0	0	0	0.0110153388593617	0.00462802267731112	0.00738606987222099	0.0245489137105683	0	0	0	0	0.00914223024706877	0.0168002688043009	0.00707597235653466	0.0315350281389482	0.0145071205783505	0.0210255811237005	0.0100987149385241	0.015547263681592	3.8315323825542	5.14354632738968	0.664359218564891	0.708633192709626	0.198998374846605	0.020066889632107	0.16245133462174	0.26024723487313	0.478984853044438	0.237581464286493	0.797361704050055	6.13048789608835
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Acetivibrio|Unassigned	0.420158149415791	0.0376184982695491	0.273397451545184	0.0716112531969309	0.0623052959501558	0.423998304006784	0.528538675033184	0.760135135135135	0.32441200324412	0.0344870057888903	1.32305946301108	0.670974155069583	0.026361575367744	0.141484676296753	0.104340567612688	2.54169790104948	0.0703818213809919	0.401684844765544	0.238536973230851	0.448875058518988	0.0370241814184889	0.241278282492552	0.702098932122253	0.241988707193664	0.0115813123943205	0.056750888274773	0.335667713112775	0.415971476241629	0.196803148850382	0.0754770384697031	0.118862798369882	0.154742619502406	0.028034108164934	0.0605922896311444	0.0725538971807628	0.0368638112572864	0.0449321288369673	0.190480615113011	0.0965064659332175	0.198998374846605	0.0535117056856187	0.190460185418592	0.313109954456734	0.268331828668874	0.0501318686109113	0.284610693230331	0.0548477973623196
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Acutalibacter|Unassigned	0.110940634958102	0.00501579976927321	0.0244104867451057	0.0792838874680307	0.241744548286604	0.0158999364002544	0.311331000362013	0.526061776061776	0.296532846715328	0.0123167877817465	0.173222232177523	0.0700343394180372	0.171350239890336	0.616142945163278	0.250417362270451	0.473200899550225	0.349395470427067	0.108789645457335	0.197576078837674	0.0908765455897337	0.0856184195302557	0.118177117955536	0.184116852829262	0.114883527657598	0.0115813123943205	0.0468811685748125	0.152137164936006	0.143990126391333	0.0744011904190467	0.0707597235653466	0.356588395109645	0.0604463357431273	0.165868473309193	0.0580676108965134	0.158063847429519	0.0437757758680276	0.0260133377477179	0.232293433064647	0.435657760498525	0.212264933169712	0.216276477146042	0.159650449542055	0.272446324007807	0.0376166114956365	0.132958434141982	0.309457658512344	0.122161003216075
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Anaeromassilibacillus|Unassigned	0.037767024666588	0	0.0219694380705951	0.0383631713554987	0.0224299065420561	0.0317998728005088	0.0386146977193194	0.028957528957529	0.0152068126520681	0.0147801453380958	0.0418122629394021	0.0587384782215796	0.0105446301470976	0.0753063599644006	0.0370988684845112	0.0117128935532234	0.0150818188673554	0.0167368685318977	0.0337325012649688	0.0165230082890425	0.0370241814184889	0.0172341630351823	0.0319135878237388	0.0611082593923395	0.044008987098418	0.0468811685748125	0.0120743781695243	0.0251411331794391	0.0240003840061441	0.0495318064957426	0.0218319425577334	0.0314320945864262	0.0373788108865787	0.0126233936731551	0.00259121061359867	0.00691196461074119	0.0118242444307809	0.11846965086297	0.0606612071580224	0.0232164770654373	0.0557413600891862	0.0252079657171666	0.0935263500325309	0.0652021265924366	0.132958434141982	0.0135528901538253	0.0224377352845853
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Anaerotruncus|Unassigned	0.493331759707306	0.644530270351607	0.161109212517698	0.398976982097187	0.483489096573209	0.317998728005088	0.376493302763364	0.801158301158301	0.506893755068938	0.194605246951595	0.388256727294448	0.212362190493403	0.427057520957452	0.20309897081308	0.143758115377481	0.119471514242879	0.299122740869216	0.161789729141678	0.163843577572706	0.192768430038829	0.319333564734467	0.312676957924022	0.139928808150239	0.347094913348488	0.296481597294605	0.609455191472562	0.144892538034291	0.155417914200169	0.136802188835021	0.0448144915913862	0.0776246846497186	0.152324766072681	0.691508001401705	0.308010805624984	0.360178275290216	0.00691196461074119	0.00709454665846852	0.0139376059838788	0.00275732759809193	0.0729660707770887	0.0245261984392419	0.00280088507968518	0.00406636304489265	0.0125388704985455	0.0174371716907518	0.0225881502563755	0.0249308169828725
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Butyricicoccus|Unassigned	0.056650536999882	0.142950293424287	0.17331445589025	0.140664961636829	0.179439252336449	0.190799236803053	0.164112465307108	0.509169884169884	0.149533657745337	0.182288459169848	0.125436788818206	0.0700343394180372	0.126535561765171	0.449556148878392	0.199406418104248	0.0421664167916042	0.155845461629339	0.153421294875729	0.0578271450256608	0.165230082890425	0.122642600948745	0.0960189083388729	0.0957407634712164	0.171103126298551	0.111180598985477	0.207264113699171	0.0893503984544796	0.0388544785500423	0.0432006912110594	0.183975281269901	0.152823597904134	0.188592567518557	0.189230230113305	0.121184579262289	0.339448590381426	0.0737276225145727	0.364186728468051	0.564473042347093	0.507348278048915	0.467646180889523	0.889632107023411	1.79256645099852	0.309043591411841	0.268331828668874	1.24021883650472	0.43369248492241	0.186981127371544
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Clostridium_IV|Unassigned	0.819072347456627	0.647038170236244	0.768930332470829	1.32736572890026	1.32585669781931	0.975196099215603	1.03535658259925	0.694980694980695	0.717254663422547	1.33021308042862	0.668996207030433	0.826857039580698	0.674856329414246	1.36692453389927	0.864867371545168	1.26967766116942	0.970263680466531	0.616474657591565	1.0167939667012	0.619612810839093	1.58741177831771	0.556417263707315	0.562170123972014	0.843293979614285	0.560535519885113	0.505823134622977	0.516783385655639	0.63538500217128	0.566409062545001	1.14866617921079	1.2444207257908	0.872845088130758	1.15874313748394	1.01997020879093	0.481965174129353	0.193535009100753	0.0898642576739346	0.130084322516202	0.0606612071580224	0.431163145500978	0.225195094760312	0.148446909223315	0.0569290826284971	0.150466445982546	0.12641949475795	0.162634681845904	0.167036473785246
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Colidextribacter|Unassigned	0.177032928124631	0.102823895270101	0.236781721427525	0.18925831202046	0.161993769470405	0.476998092007632	0.562326535537589	0.644305019305019	0.215429845904298	0.160118241162705	0.776513454588896	0.718416772094704	0.363789740074867	0.385659843454052	0.681691708402894	1.44302848575712	0.334313651559711	0.7196853468716	1.15895236488929	0.715997025858508	0.2915654286706	0.713986754314696	1.04332883269915	0.496199066265796	0.0115813123943205	0.74763126727201	0.441922241004588	1.21363106529838	0.715211443383094	0.160388706748119	0.278963710459926	0.406199376193815	0.247634622123584	0.454442172233583	0.171019900497512	0.147455245029145	0.0378375821784988	0.234616367395294	0.173711638679792	0.374780272627774	0.176142697881828	0.182057530179537	0.19925178919974	0.210653024375564	0.31822838335622	0.149081791692078	0.167036473785246
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Dysosmobacter|Unassigned	0.0873362445414847	0.0401263981541857	0.146462920470634	0.265984654731458	0.186915887850467	0.25439898240407	0.14239169783999	0.156853281853282	0.0608272506082725	0.0936075871412735	0.071678165038975	0.0451834447858305	0.126535561765171	0.333173592569772	0.310703023557781	0.0609070464767616	0.29409546791343	0.0753159083935396	0.14938679131629	0.156968578745904	0.222145088510934	0.0960189083388729	0.0319135878237388	0.188213438928406	0.0277951497463693	0.547769443347809	0.118328906061338	0.107421205403058	0.122401958431335	0.21227917069604	0.206190568600815	0.186174714088832	0.098119378577269	0.176727511424171	0.015547263681592	0.0506877404787687	0.014189093316937	0.0278752119677577	0.0110293103923677	0.0563828728732049	0.11371237458194	0.0196061955577963	0.0081327260897853	0.1103420603872	0.309509797510844	0.144564161640803	0.0747924509486176
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Faecalibacterium|Unassigned	0.122742830166411	0.173045092039926	0.200165991309867	0.127877237851662	0.134579439252336	0.211999152003392	0.185833232774225	0.0796332046332046	0.167274939172749	0.145338095824609	0.146342920287907	0.149105367793241	0.147624822059366	0.157458752652838	0.208681135225376	0.0843328335832084	0.170927280496695	0.167368685318977	0.0915596462906296	0.176245421749787	0.0948744648848779	0.120639141246276	0.240579354363569	0.100217545403437	0.176035948393672	0.152980655349388	0.144892538034291	0.191986835188444	0.156002496039937	0.0872703257305942	0.198913254414904	0.0749534563214778	0.172877000350426	0.138857330404706	0.13733416252073	0.158975186047047	0.14189093316937	0.150990731492021	0.30054870819202	0.149248781134954	0.173913043478261	0.148446909223315	0.195185426154847	0.140435349583709	0.0850062119924148	0.112940751281878	0.206925780957842
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Flavonifractor|Unassigned	0.705771273456863	0.852685960776446	0.751842991749256	1.01023017902813	0.702803738317757	0.283548865804537	0.767467117171473	1.46476833976834	0.519566098945661	0.872028574947654	2.27876833019741	0.616754021326586	0.427057520957452	0.928778439560941	0.359395288443702	0.117128935532234	0.560540934570043	0.245474071801166	0.395152157675349	1.71563902734558	0.55767673261599	0.243740305783293	0.382963053884866	1.25149715235511	0.743520255715378	0.276352151598895	0.398454479594301	0.477681530409343	1.08001728027648	0.561360473618416	0.502134678827867	0.703595348050001	1.40637775960752	0.676613900881113	0.927653399668325	0.0483837522751884	0.0212836399754056	0.0534274896048689	0.038602586373287	0.109449106165633	0.249721293199554	0.0448141612749629	0.0609954456733897	0.0351088373959274	0.302970858126812	0.0858349709742269	0.0349031437760215
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Flintibacter|Unassigned	2.52094889649475	1.36178963735768	1.5476248596397	3.81585677749361	4.73520249221184	3.41053635785457	4.53964040062749	4.98310810810811	2.22779805352798	1.73913043478261	4.40522055968701	2.39472257364902	2.2855485843834	3.2336094566532	2.07753663513263	1.12443778110945	2.71975466907976	1.03210689280036	1.84083078331687	2.68223501225456	2.89945620733542	1.89083388728857	1.37473916779183	2.7792036371636	1.85764250804901	1.90979076194236	1.40062786766482	1.09249651452472	1.75442807084913	2.47187300988277	3.87880846109063	4.58425010275877	3.69349375073005	3.62038930546088	1.85789800995025	0.228094832154459	0.203377004209431	0.232293433064647	0.126837069512229	1.06795794501012	1.32441471571906	0.140044253984259	0.178919973975277	0.253285184070619	1.23150025065934	0.605362426870864	0.264266660018449
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Gemmiger|Unassigned	0.047208780833235	0.0626974971159151	0.0317336327686374	0.0358056265984655	0.0473520249221184	0.0026499894000424	0.127911186195246	0.0217181467181467	0.0582927818329278	0.024633575563493	0.020906131469701	0.0384059280679559	0.0474508356619392	0.00228201090801214	0.136802077536635	0.0327961019490255	0.0301636377347108	0.050210605595693	0.0216851793846228	0.06609203315617	0.0393381927571445	0.00246202329074033	0.189026635571376	0.0415536163867908	0.0532740370138744	0.0592183181997631	0.0386380101424777	0.0502822663588783	0.0504008064129026	0.0117932872608911	0.0970308558121483	0.0241785342972509	0.0537320406494568	0.0403948597540963	0.0259121061359867	0.0506877404787687	0.0472969777231235	0.00464586866129294	0.110293103923677	0.0232164770654373	0.0334448160535117	0.0364115060359073	0.0365972674040338	0.0225699668973819	0.0196168181520957	0.00677644507691265	0.124654084914363
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Harryflintia|Unassigned	0.084975805499823	0.157997692732106	0.0878777522823805	0.191815856777494	0.348909657320872	0.249099003603986	0.178592976951852	0.294401544401544	0.230636658556367	0.234018967853184	0.215034495116925	0.0677751671787457	0.229345705699373	0.0798703817804249	0.0997032090521239	0.0890179910044978	0.130709096850413	0.0390526932410946	0.0554176806495916	0.0688458678710104	0.0948744648848779	0.0812467685944309	0.0662820670185344	0.190657769304099	0.132026961295254	0.212198973549151	0.108669403525718	0.0502822663588782	0.040800652810445	0.0660424086609902	0.0557927420919853	0.0725356028917527	0.123817311061792	0.0555429321618824	0.274668325041459	0.0184319056286432	0.00709454665846852	0.0255522776371112	0.038602586373287	0.0663327916155351	0.0468227424749164	0.0476150463546481	0.0243981782693559	0.0200621927976728	0.0414132827655354	0.0158117051794629	0.0224377352845853
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Intestinimonas|Unassigned	1.00082615366458	0.28840848673321	0.307572132988332	0.731457800511509	1.17383177570093	1.02554589781641	1.13430674550501	0.97972972972973	0.560117599351176	0.234018967853184	0.713795060179793	0.492499548165552	0.537776137501977	0.654937130599484	0.507790762381747	0.433377061469265	0.550486388658472	0.265000418421713	0.650555381538684	0.190014595323989	0.777507809788268	0.502252751311027	0.461519577758684	0.804184693603187	0.370601996618257	0.895677062771417	0.193190050712388	0.148561241514868	0.208803340853454	0.231148430313466	0.924218901610712	0.427960057061341	0.60039714986567	0.807897195081926	0.152881426202322	0.304126442872612	0.219930946412524	0.176543009129132	0.0579038795599305	0.361513714304667	0.29654403567447	0.140044253984259	0.130123617436565	0.238238539472364	0.102443383683167	0.295904768358519	0.598339607588941
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Lawsonibacter|Unassigned	0.436681222707424	0.110347594924011	0.251428013474589	2.0997442455243	0.408722741433022	0.378948484206063	0.699891396162664	0.412644787644788	0.390308191403082	0.100997659810321	0.492787384642953	0.621272365805169	0.287341171508409	0.292097396225554	0.139120756816917	0.693403298350825	0.465022748410125	0.203631900471422	0.115654290051322	0.165230082890425	0.587758880018512	0.125563187827757	0.135019025408126	0.337317591845714	0.268686447548236	0.222068693249112	0.142477662400386	0.150846799076635	0.333605337685403	0.389178479609406	1.06491364253833	1.75536158998042	0.796635907020208	0.699336009492792	1.29042288557214	0.112895421975439	0.0520266754954358	0.227647564403354	0.0634185347561144	0.447746343404862	0.358974358974359	0.151247794303	0.081327260897853	0.0451399337947638	0.143856666448702	0.090352601025502	0.0648201241554686
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Monoglobus|Unassigned	0.0141626342499705	0.0100315995385464	0.00976419469804228	0.0281329923273657	0.00498442367601246	0.013249947000212	0.0289610232894896	0.00241312741312741	0.00506893755068938	0.00492671511269861	0.00597318041991458	0.00451834447858305	0.0026361575367744	0.00228201090801214	0.0278241513633834	0.00702773613193403	0.0125681823894628	0.0111579123545985	0.0337325012649688	0.0578305290116487	0.00694203401596668	0.00492404658148066	0.108015220326501	0.00733299112708074	0.0138975748731846	0.00493485984998026	0.0120743781695243	0.00685667268530158	0.0168002688043009	0.00471731490435644	0.0169803997671259	0.0120892671486254	0.014017054082467	0.00252467873463102	0.00518242122719735	0.0299518466465452	0.0425672799508111	0.0627192269274548	0.126837069512229	0.0298497562269908	0.00891861761426979	0.0532168165140184	0.0528627195836044	0.0601865783930184	0.0130778787680638	0.00677644507691265	0.107202513026352
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Neglecta|Unassigned	0.120382391124749	0.122887094347194	0.178196553239272	0.0434782608695652	0.0448598130841121	0.0238499046003816	0.0917099070833836	0.115830115830116	0.0658961881589619	0.056657223796034	0.0925842965086761	0.112958611964576	0.0738124110296831	0.312635494397663	0.09506585049156	0.377155172413793	0.0502727295578513	0.086473820748138	0.106016432547045	0.0468151901522871	0.0509082494504223	0.0566265356870276	0.10065054621333	0.134438170663147	0.0949667616334283	0.00740228977497039	0.0458826370441922	0.0937078600324549	0.100801612825805	0.0731183810175248	0.0315350281389482	0.0870427234701032	0.056068216329868	0.0782650407735616	0.0388681592039801	0.0138239292214824	0.0378375821784988	0.144021928500081	0.0634185347561144	0.169148618619615	0.173913043478261	0.661008878805703	0.431034482758621	0.0626943524927275	0.276815100590684	0.0813173409229518	0.0997232679314901
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Oscillibacter|Unassigned	1.53900625516346	0.351105983849125	0.624908460674706	1.49872122762148	1.18130841121495	1.28259486962052	1.25015083866297	1.49372586872587	0.549979724249797	0.876955290060352	1.2304751665024	0.603198987890837	0.561501555332947	1.24825996668264	0.695603784084585	0.398238380809595	0.960209134554961	0.496527099779631	1.06739271859866	0.677443339850742	0.796019900497512	0.480094541694364	0.517982079292991	1.20994353596832	0.331225534477567	0.690880378997237	1.01666264187394	0.783946243686147	1.11361781788509	1.25716442201099	1.71016883368911	1.4555477646945	1.20313047541175	2.27221086116792	0.660758706467662	0.0737276225145727	0.0425672799508111	0.0859485702339195	0.077205172746574	0.795993499386422	0.840579710144927	0.109234518107722	0.0731945348080677	0.145450897783128	0.555809847642712	0.32301054866617	0.0722993692503303
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Paludicola|Unassigned	0.0165230732916322	0	0.0195283893960846	0.0051150895140665	0.0274143302180685	0.0291498834004664	0.00482683721491493	0.041023166023166	0.00253446877534469	0.0024633575563493	0.0238927216796583	0.0564793059822881	0.0105446301470976	0.0273841308961457	0.0162307549619737	0.0468515742128936	0.0075409094336777	0.0167368685318977	0.048189287521384	0.00826150414452125	0.0115700566932778	0.0270822561981436	0.029458696452682	0.0439979467624844	0.00694878743659231	0.00246742992499013	0.0144892538034291	0.00914223024706877	0.0240003840061441	0	0.0121288569765185	0.0120892671486255	0.00934470272164467	0.0277714660809412	0.00518242122719735	0	0.00236484888615617	0.0209064089758183	0.038602586373287	0.00994991874233027	0.0312151616499443	0.0224070806374814	0.0487963565387118	0.0100310963988364	0.00871858584537588	0.00677644507691265	0.00997232679314901
