OTU	Group
ASV_333	NC13
ASV_333	NC14
ASV_333	NC2
ASV_333	NC3
ASV_333	NC4
ASV_333	NC5
ASV_333	NC6
ASV_333	NC7
ASV_333	NC9
ASV_100	HD10
ASV_100	HD11
ASV_100	HD12
ASV_100	HD13
ASV_100	HD14
ASV_100	HD15
ASV_100	HD2
ASV_100	HD3
ASV_100	HD4
ASV_100	HD5
ASV_100	HD6
ASV_100	HD7
ASV_100	HD8
ASV_100	HD9
ASV_100	MD1
ASV_100	MD10
ASV_100	MD11
ASV_100	MD14
ASV_100	MD2
ASV_100	MD3
ASV_100	MD4
ASV_100	MD5
ASV_100	MD6
ASV_100	MD7
ASV_100	MD8
ASV_100	MD9
ASV_96	HD10
ASV_96	HD11
ASV_96	HD12
ASV_96	HD13
ASV_96	HD14
ASV_96	HD15
ASV_96	HD2
ASV_96	HD3
ASV_96	HD4
ASV_96	HD5
ASV_96	HD7
ASV_96	HD8
ASV_96	HD9
ASV_96	MD11
ASV_96	MD14
ASV_96	MD2
ASV_96	MD3
ASV_96	MD4
ASV_96	MD5
ASV_90	HD10
ASV_90	HD11
ASV_90	HD12
ASV_90	HD13
ASV_90	HD14
ASV_90	HD15
ASV_90	HD2
ASV_90	HD4
ASV_90	HD5
ASV_90	HD6
ASV_90	HD7
ASV_90	HD8
ASV_90	HD9
ASV_90	MD1
ASV_90	MD10
ASV_90	MD11
ASV_90	MD12
ASV_90	MD14
ASV_90	MD2
ASV_90	MD3
ASV_90	MD4
ASV_90	MD6
ASV_90	MD8
ASV_90	MD9
ASV_84	HD11
ASV_84	HD12
ASV_84	HD13
ASV_84	HD14
ASV_84	HD15
ASV_84	HD3
ASV_84	HD4
ASV_84	HD6
ASV_84	HD8
ASV_84	MD1
ASV_84	MD10
ASV_84	MD11
ASV_84	MD12
ASV_84	MD14
ASV_84	MD2
ASV_84	MD4
ASV_84	MD6
ASV_84	MD7
ASV_84	NC11
ASV_84	NC12
ASV_84	NC13
ASV_84	NC14
ASV_84	NC15
ASV_84	NC4
ASV_84	NC6
ASV_84	NC8
ASV_84	NC9
ASV_103	HD10
ASV_103	HD11
ASV_103	HD14
ASV_103	HD2
ASV_103	HD3
ASV_103	HD4
ASV_103	HD5
ASV_103	HD6
ASV_103	HD7
ASV_103	HD8
ASV_103	HD9
ASV_103	MD1
ASV_103	MD10
ASV_103	MD11
ASV_103	MD12
ASV_103	MD2
ASV_103	MD3
ASV_103	MD4
ASV_103	MD5
ASV_103	MD6
ASV_103	MD7
ASV_103	MD9
ASV_103	NC2
ASV_103	NC3
ASV_103	NC5
ASV_103	NC9
ASV_107	HD10
ASV_107	HD11
ASV_107	HD13
ASV_107	HD15
ASV_107	HD3
ASV_107	HD4
ASV_107	HD5
ASV_107	HD7
ASV_107	HD8
ASV_107	HD9
ASV_107	MD2
ASV_107	MD4
ASV_107	MD5
ASV_107	NC2
ASV_107	NC3
ASV_107	NC9
ASV_111	HD10
ASV_111	HD11
ASV_111	HD12
ASV_111	HD13
ASV_111	HD14
ASV_111	HD15
ASV_111	HD2
ASV_111	HD4
ASV_111	HD6
ASV_111	HD7
ASV_111	HD8
ASV_111	HD9
ASV_111	MD1
ASV_111	MD10
ASV_111	MD11
ASV_111	MD12
ASV_111	MD14
ASV_111	MD2
ASV_111	MD3
ASV_111	MD4
ASV_111	MD6
ASV_111	MD7
ASV_111	MD8
ASV_111	MD9
ASV_111	NC10
ASV_111	NC11
ASV_111	NC12
ASV_111	NC13
ASV_111	NC15
ASV_111	NC6
ASV_111	NC9
ASV_99	HD10
ASV_99	HD4
ASV_99	HD6
ASV_99	HD7
ASV_99	HD9
ASV_99	MD1
ASV_99	MD10
ASV_99	MD11
ASV_99	MD12
ASV_99	MD14
ASV_99	MD2
ASV_99	MD3
ASV_99	MD4
ASV_99	MD5
ASV_99	MD6
ASV_99	MD7
ASV_99	MD8
ASV_99	NC1
ASV_99	NC10
ASV_99	NC11
ASV_99	NC12
ASV_99	NC13
ASV_99	NC14
ASV_99	NC15
ASV_99	NC2
ASV_99	NC3
ASV_99	NC5
ASV_99	NC7
ASV_99	NC9
ASV_104	HD10
ASV_104	HD2
ASV_104	HD3
ASV_104	HD4
ASV_104	HD5
ASV_104	HD6
ASV_104	HD7
ASV_104	HD8
ASV_104	HD9
ASV_104	MD10
ASV_104	MD2
ASV_104	MD3
ASV_104	MD5
ASV_104	MD6
ASV_104	MD7
ASV_104	MD8
ASV_104	MD9
ASV_104	NC1
ASV_104	NC10
ASV_104	NC11
ASV_104	NC12
ASV_104	NC13
ASV_104	NC14
ASV_104	NC15
ASV_104	NC2
ASV_104	NC3
ASV_104	NC4
ASV_104	NC5
ASV_104	NC6
ASV_104	NC7
ASV_104	NC8
ASV_104	NC9
ASV_135	HD10
ASV_135	HD11
ASV_135	HD12
ASV_135	HD14
ASV_135	HD15
ASV_135	HD9
ASV_135	MD10
ASV_135	MD11
ASV_135	MD12
ASV_135	MD14
ASV_135	MD2
ASV_135	MD3
ASV_135	MD4
ASV_135	MD7
ASV_135	MD9
ASV_135	NC9
ASV_128	HD11
ASV_128	HD12
ASV_128	HD15
ASV_128	MD2
ASV_128	NC1
ASV_128	NC10
ASV_128	NC11
ASV_128	NC12
ASV_128	NC13
ASV_128	NC15
ASV_128	NC2
ASV_128	NC3
ASV_128	NC4
ASV_128	NC5
ASV_128	NC6
ASV_128	NC7
ASV_128	NC9
ASV_119	HD10
ASV_119	HD2
ASV_119	HD3
ASV_119	HD4
ASV_119	HD5
ASV_119	HD6
ASV_119	HD7
ASV_119	HD8
ASV_119	MD1
ASV_119	MD6
ASV_119	NC1
ASV_119	NC10
ASV_119	NC14
ASV_119	NC2
ASV_119	NC3
ASV_119	NC4
ASV_119	NC5
ASV_119	NC6
ASV_119	NC7
ASV_119	NC8
ASV_119	NC9
ASV_106	HD10
ASV_106	HD11
ASV_106	HD14
ASV_106	HD2
ASV_106	HD3
ASV_106	HD4
ASV_106	HD5
ASV_106	HD6
ASV_106	HD7
ASV_106	HD8
ASV_106	HD9
ASV_106	MD1
ASV_106	MD10
ASV_106	MD11
ASV_106	MD2
ASV_106	MD3
ASV_106	MD4
ASV_106	MD5
ASV_106	MD6
ASV_106	MD7
ASV_106	MD9
ASV_106	NC3
ASV_106	NC5
ASV_106	NC6
ASV_106	NC9
ASV_136	MD14
ASV_136	NC12
ASV_136	NC15
ASV_136	NC3
ASV_136	NC6
ASV_112	HD12
ASV_112	HD14
ASV_112	HD15
ASV_112	HD7
ASV_86	HD10
ASV_86	HD11
ASV_86	HD12
ASV_86	HD14
ASV_86	HD2
ASV_86	HD4
ASV_86	HD6
ASV_86	HD9
ASV_86	MD1
ASV_86	MD10
ASV_86	MD11
ASV_86	MD12
ASV_86	MD14
ASV_86	MD2
ASV_86	MD5
ASV_86	MD6
ASV_86	MD7
ASV_86	MD8
ASV_86	MD9
ASV_116	MD13
ASV_116	MD15
ASV_114	HD10
ASV_114	HD11
ASV_114	HD12
ASV_114	HD14
ASV_114	HD15
ASV_114	HD2
ASV_114	HD3
ASV_114	HD4
ASV_114	HD5
ASV_114	HD6
ASV_114	HD7
ASV_114	HD8
ASV_114	HD9
ASV_114	MD1
ASV_114	MD10
ASV_114	MD11
ASV_114	MD12
ASV_114	MD14
ASV_114	MD2
ASV_114	MD3
ASV_114	MD4
ASV_114	MD5
ASV_114	MD6
ASV_114	MD7
ASV_114	MD9
ASV_129	HD10
ASV_129	HD11
ASV_129	HD14
ASV_129	HD3
ASV_129	HD4
ASV_129	HD6
ASV_129	HD7
ASV_129	HD9
ASV_129	MD10
ASV_129	MD11
ASV_129	MD2
ASV_129	MD3
ASV_129	MD4
ASV_129	MD5
ASV_129	MD7
ASV_129	MD9
ASV_129	NC1
ASV_129	NC10
ASV_129	NC11
ASV_129	NC12
ASV_129	NC13
ASV_129	NC14
ASV_129	NC15
ASV_129	NC2
ASV_129	NC3
ASV_129	NC5
ASV_129	NC6
ASV_129	NC7
ASV_129	NC8
ASV_129	NC9
ASV_155	HD10
ASV_155	MD3
ASV_155	NC1
ASV_155	NC10
ASV_155	NC11
ASV_155	NC12
ASV_155	NC14
ASV_155	NC15
ASV_155	NC3
ASV_155	NC4
ASV_155	NC5
ASV_155	NC6
ASV_155	NC7
ASV_155	NC8
ASV_155	NC9
ASV_113	HD10
ASV_113	HD11
ASV_113	HD12
ASV_113	HD13
ASV_113	HD14
ASV_113	HD15
ASV_113	HD2
ASV_113	HD5
ASV_113	HD8
ASV_113	MD1
ASV_113	MD10
ASV_113	MD11
ASV_113	MD12
ASV_113	MD14
ASV_113	MD2
ASV_113	MD3
ASV_113	MD4
ASV_113	MD5
ASV_113	MD6
ASV_113	MD7
ASV_113	MD8
ASV_113	MD9
ASV_115	MD13
ASV_115	MD15
ASV_377	HD12
ASV_377	HD13
ASV_377	HD14
ASV_377	HD15
ASV_377	HD2
ASV_377	HD3
ASV_377	HD4
ASV_377	HD5
ASV_377	HD6
ASV_377	HD7
ASV_377	HD8
ASV_377	HD9
ASV_377	MD1
ASV_377	MD10
ASV_377	MD11
ASV_377	MD12
ASV_377	MD14
ASV_377	MD2
ASV_377	MD3
ASV_377	MD4
ASV_377	MD5
ASV_377	MD6
ASV_377	MD7
ASV_377	MD8
ASV_377	MD9
ASV_377	NC1
ASV_377	NC10
ASV_377	NC2
ASV_377	NC3
ASV_377	NC4
ASV_377	NC5
ASV_377	NC6
ASV_377	NC7
ASV_377	NC9
ASV_153	HD11
ASV_153	HD12
ASV_153	HD13
ASV_153	HD14
ASV_153	HD15
ASV_153	HD4
ASV_153	HD9
ASV_153	MD2
ASV_153	MD3
ASV_153	MD4
ASV_153	NC1
ASV_153	NC10
ASV_153	NC12
ASV_153	NC2
ASV_153	NC3
ASV_153	NC4
ASV_153	NC6
ASV_153	NC7
ASV_153	NC9
ASV_124	HD10
ASV_124	HD14
ASV_124	HD4
ASV_124	HD7
ASV_124	HD9
ASV_124	MD11
ASV_124	MD14
ASV_124	MD3
ASV_124	MD4
ASV_124	MD9
ASV_124	NC14
ASV_110	HD10
ASV_110	HD3
ASV_110	HD6
ASV_110	HD7
ASV_110	HD9
ASV_110	MD1
ASV_110	MD10
ASV_110	MD11
ASV_110	MD12
ASV_110	MD13
ASV_110	MD14
ASV_110	MD15
ASV_110	MD2
ASV_110	MD3
ASV_110	MD4
ASV_110	MD5
ASV_110	MD6
ASV_110	MD7
ASV_110	NC2
ASV_110	NC4
ASV_110	NC5
ASV_110	NC8
ASV_121	HD2
ASV_121	HD5
ASV_121	MD10
ASV_121	MD5
ASV_121	NC1
ASV_121	NC11
ASV_121	NC12
ASV_121	NC13
ASV_121	NC14
ASV_121	NC15
ASV_121	NC2
ASV_121	NC3
ASV_121	NC7
ASV_121	NC8
ASV_154	HD10
ASV_154	HD11
ASV_154	HD13
ASV_154	HD14
ASV_154	HD15
ASV_154	HD5
ASV_154	HD7
ASV_154	HD8
ASV_154	HD9
ASV_154	MD11
ASV_154	MD12
ASV_154	MD14
ASV_154	MD2
ASV_154	MD3
ASV_154	MD4
ASV_154	MD5
ASV_154	MD9
ASV_154	NC1
ASV_154	NC10
ASV_154	NC12
ASV_154	NC13
ASV_154	NC14
ASV_154	NC15
ASV_154	NC4
ASV_154	NC5
ASV_154	NC6
ASV_154	NC9
ASV_138	HD10
ASV_138	HD12
ASV_138	HD13
ASV_138	HD14
ASV_138	HD15
ASV_138	HD2
ASV_138	HD3
ASV_138	HD4
ASV_138	HD5
ASV_138	HD6
ASV_138	HD7
ASV_138	HD8
ASV_138	HD9
ASV_138	MD1
ASV_138	MD10
ASV_138	MD11
ASV_138	MD12
ASV_138	MD14
ASV_138	MD2
ASV_138	MD3
ASV_138	MD4
ASV_138	MD5
ASV_138	MD6
ASV_138	MD7
ASV_138	MD8
ASV_138	NC1
ASV_138	NC4
ASV_138	NC5
ASV_138	NC7
ASV_138	NC9
ASV_159	HD10
ASV_159	HD13
ASV_159	HD14
ASV_159	HD15
ASV_159	HD7
ASV_159	HD8
ASV_159	MD10
ASV_159	MD12
ASV_159	MD14
ASV_159	MD2
ASV_159	MD4
ASV_159	MD7
ASV_159	MD8
ASV_159	NC10
ASV_159	NC11
ASV_159	NC12
ASV_159	NC14
ASV_159	NC15
ASV_159	NC2
ASV_159	NC5
ASV_159	NC6
ASV_159	NC7
ASV_159	NC9
ASV_108	HD12
ASV_108	HD14
ASV_108	HD2
ASV_108	MD11
ASV_108	MD12
ASV_108	MD13
ASV_108	MD15
ASV_108	MD5
ASV_108	MD6
ASV_108	NC1
ASV_108	NC11
ASV_108	NC15
ASV_105	HD3
ASV_105	MD1
ASV_105	MD10
ASV_105	MD12
ASV_105	MD6
ASV_105	NC1
ASV_105	NC11
ASV_105	NC12
ASV_105	NC13
ASV_105	NC15
ASV_105	NC2
ASV_105	NC3
ASV_105	NC5
ASV_105	NC7
ASV_105	NC8
ASV_272	HD10
ASV_272	HD14
ASV_272	HD15
ASV_272	HD3
ASV_272	HD4
ASV_272	HD5
ASV_272	HD7
ASV_272	HD8
ASV_272	HD9
ASV_272	MD2
ASV_272	MD4
ASV_272	MD5
ASV_134	HD13
ASV_134	HD14
ASV_134	HD2
ASV_134	HD4
ASV_134	HD5
ASV_134	HD6
ASV_134	HD7
ASV_134	HD8
ASV_134	MD2
ASV_134	MD3
ASV_134	MD4
ASV_134	MD5
ASV_134	MD6
ASV_134	MD7
ASV_134	MD8
ASV_1046	HD10
ASV_1046	HD11
ASV_1046	HD12
ASV_1046	HD13
ASV_1046	HD14
ASV_1046	HD15
ASV_1046	HD2
ASV_1046	HD4
ASV_1046	HD6
ASV_1046	HD7
ASV_1046	HD9
ASV_1046	MD11
ASV_1046	MD12
ASV_1046	MD14
ASV_1046	MD5
ASV_1046	MD7
ASV_1046	MD8
ASV_1046	MD9
ASV_127	HD10
ASV_127	HD12
ASV_127	HD14
ASV_127	HD15
ASV_127	HD2
ASV_127	HD3
ASV_127	HD4
ASV_127	HD5
ASV_127	HD6
ASV_127	HD7
ASV_127	HD9
ASV_127	MD1
ASV_127	MD10
ASV_127	MD11
ASV_127	MD12
ASV_127	MD14
ASV_127	MD2
ASV_127	MD3
ASV_127	MD4
ASV_127	MD5
ASV_127	MD6
ASV_127	MD7
ASV_127	MD9
ASV_127	NC1
ASV_127	NC3
ASV_127	NC5
ASV_120	HD2
ASV_120	MD10
ASV_120	MD5
ASV_120	NC11
ASV_120	NC12
ASV_120	NC13
ASV_120	NC14
ASV_120	NC15
ASV_120	NC7
ASV_167	HD10
ASV_167	HD12
ASV_167	HD13
ASV_167	HD14
ASV_167	HD15
ASV_167	HD2
ASV_167	HD3
ASV_167	HD4
ASV_167	HD7
ASV_167	HD8
ASV_167	HD9
ASV_167	MD1
ASV_167	MD12
ASV_167	MD2
ASV_167	MD3
ASV_167	MD4
ASV_167	MD8
ASV_167	MD9
ASV_167	NC10
ASV_183	HD8
ASV_183	MD11
ASV_183	NC1
ASV_183	NC12
ASV_183	NC13
ASV_183	NC2
ASV_183	NC3
ASV_183	NC5
ASV_183	NC8
ASV_123	MD11
ASV_123	MD12
ASV_123	MD14
ASV_123	MD2
ASV_123	MD4
ASV_123	NC10
ASV_123	NC11
ASV_123	NC13
ASV_123	NC14
ASV_123	NC15
ASV_123	NC2
ASV_123	NC3
ASV_123	NC4
ASV_123	NC5
ASV_123	NC6
ASV_123	NC8
ASV_123	NC9
ASV_149	HD10
ASV_149	HD2
ASV_149	HD4
ASV_149	HD5
ASV_149	HD6
ASV_149	HD7
ASV_149	HD8
ASV_149	HD9
ASV_149	MD12
ASV_149	MD2
ASV_149	MD3
ASV_149	MD4
ASV_149	MD5
ASV_149	MD7
ASV_149	MD8
ASV_149	MD9
ASV_139	HD10
ASV_139	HD14
ASV_139	HD2
ASV_139	HD3
ASV_139	HD4
ASV_139	HD5
ASV_139	HD6
ASV_139	MD10
ASV_139	MD11
ASV_139	MD12
ASV_139	MD3
ASV_139	MD4
ASV_139	MD5
ASV_139	MD6
ASV_139	MD7
ASV_139	MD9
ASV_139	NC1
ASV_139	NC11
ASV_139	NC12
ASV_139	NC13
ASV_139	NC14
ASV_139	NC15
ASV_139	NC2
ASV_139	NC3
ASV_150	HD10
ASV_150	HD3
ASV_150	HD4
ASV_150	HD5
ASV_150	HD6
ASV_150	HD7
ASV_150	HD8
ASV_150	HD9
ASV_150	MD1
ASV_150	MD10
ASV_150	MD13
ASV_150	MD15
ASV_150	MD2
ASV_150	MD3
ASV_150	MD4
ASV_150	MD5
ASV_150	MD6
ASV_150	MD7
ASV_150	MD8
ASV_150	MD9
ASV_150	NC10
ASV_150	NC6
ASV_150	NC7
ASV_150	NC8
ASV_150	NC9
ASV_141	HD10
ASV_141	HD14
ASV_141	HD4
ASV_141	HD6
ASV_141	HD7
ASV_141	HD9
ASV_141	MD10
ASV_141	MD2
ASV_141	MD3
ASV_141	MD4
ASV_141	MD5
ASV_141	MD7
ASV_141	NC1
ASV_141	NC14
ASV_141	NC15
ASV_141	NC2
ASV_141	NC3
ASV_141	NC5
ASV_141	NC6
ASV_141	NC7
ASV_141	NC8
ASV_141	NC9
ASV_137	HD12
ASV_137	HD15
ASV_137	HD3
ASV_137	HD7
ASV_137	HD8
ASV_137	MD11
ASV_137	MD14
ASV_137	MD3
ASV_137	MD4
ASV_137	MD7
ASV_137	MD9
ASV_137	NC3
ASV_137	NC5
ASV_144	HD10
ASV_144	HD11
ASV_144	HD12
ASV_144	HD13
ASV_144	HD14
ASV_144	HD2
ASV_144	HD4
ASV_144	HD5
ASV_144	HD6
ASV_144	HD7
ASV_144	HD9
ASV_144	MD11
ASV_144	MD12
ASV_144	MD14
ASV_144	MD5
ASV_144	NC2
ASV_144	NC3
ASV_144	NC5
ASV_1505	HD10
ASV_1505	HD11
ASV_1505	HD12
ASV_1505	HD13
ASV_1505	HD15
ASV_1505	HD2
ASV_1505	HD4
ASV_1505	HD5
ASV_1505	HD6
ASV_1505	HD7
ASV_1505	HD8
ASV_1505	HD9
ASV_1505	MD1
ASV_1505	MD10
ASV_1505	MD2
ASV_1505	MD3
ASV_1505	MD4
ASV_1505	MD5
ASV_1505	MD8
ASV_1505	MD9
ASV_1505	NC10
ASV_1505	NC13
ASV_1505	NC14
ASV_1505	NC15
ASV_1505	NC4
ASV_1505	NC5
ASV_1505	NC6
ASV_1505	NC7
ASV_174	HD10
ASV_174	HD11
ASV_174	HD12
ASV_174	HD13
ASV_174	HD14
ASV_174	HD15
ASV_174	HD2
ASV_174	HD4
ASV_174	HD6
ASV_174	HD8
ASV_174	MD1
ASV_174	MD11
ASV_174	MD2
ASV_174	MD3
ASV_174	MD4
ASV_174	MD8
ASV_174	MD9
ASV_174	NC10
ASV_174	NC13
ASV_174	NC15
ASV_174	NC4
ASV_174	NC5
ASV_174	NC6
ASV_174	NC8
ASV_174	NC9
ASV_1497	HD10
ASV_1497	HD11
ASV_1497	HD12
ASV_1497	HD13
ASV_1497	HD14
ASV_1497	HD15
ASV_1497	HD3
ASV_1497	HD7
ASV_1497	HD8
ASV_1497	HD9
ASV_1497	MD1
ASV_1497	MD11
ASV_1497	MD14
ASV_1497	MD2
ASV_1497	MD3
ASV_1497	MD4
ASV_1497	MD7
ASV_1497	MD8
ASV_1497	MD9
ASV_1497	NC1
ASV_1497	NC10
ASV_1497	NC2
ASV_1497	NC3
ASV_1497	NC4
ASV_1497	NC5
ASV_1497	NC9
ASV_140	HD10
ASV_140	HD11
ASV_140	HD12
ASV_140	HD13
ASV_140	HD2
ASV_140	HD4
ASV_140	HD5
ASV_140	HD7
ASV_140	HD8
ASV_140	HD9
ASV_140	MD10
ASV_140	MD2
ASV_140	MD3
ASV_140	MD4
ASV_140	MD7
ASV_140	MD8
ASV_140	NC12
ASV_140	NC14
ASV_140	NC15
ASV_140	NC4
ASV_131	HD10
ASV_131	HD2
ASV_131	HD3
ASV_131	HD9
ASV_131	MD1
ASV_131	MD10
ASV_131	MD11
ASV_131	MD2
ASV_131	MD3
ASV_131	MD4
ASV_131	MD5
ASV_131	MD6
ASV_131	MD7
ASV_131	NC1
ASV_131	NC10
ASV_131	NC2
ASV_131	NC3
ASV_131	NC5
ASV_131	NC6
ASV_131	NC7
ASV_131	NC8
ASV_131	NC9
ASV_143	HD10
ASV_143	HD11
ASV_143	HD12
ASV_143	HD13
ASV_143	HD14
ASV_143	HD15
ASV_143	HD2
ASV_143	HD3
ASV_143	HD4
ASV_143	HD5
ASV_143	HD6
ASV_143	HD8
ASV_143	HD9
ASV_143	MD12
ASV_143	MD3
ASV_143	MD4
ASV_143	MD5
ASV_143	MD7
ASV_143	MD8
ASV_143	NC12
ASV_151	HD10
ASV_151	HD11
ASV_151	HD14
ASV_151	HD2
ASV_151	HD3
ASV_151	HD4
ASV_151	HD5
ASV_151	HD6
ASV_151	HD7
ASV_151	HD9
ASV_151	MD10
ASV_151	MD11
ASV_151	MD2
ASV_151	MD3
ASV_151	MD4
ASV_151	MD5
ASV_151	MD6
ASV_151	MD7
ASV_151	MD9
ASV_196	HD13
ASV_196	HD14
ASV_196	HD15
ASV_196	HD8
ASV_196	HD9
ASV_196	MD1
ASV_196	MD14
ASV_196	MD8
ASV_196	MD9
ASV_196	NC1
ASV_196	NC10
ASV_196	NC12
ASV_196	NC13
ASV_196	NC15
ASV_196	NC2
ASV_196	NC4
ASV_196	NC5
ASV_196	NC6
ASV_196	NC7
ASV_196	NC9
ASV_133	HD11
ASV_133	HD12
ASV_133	HD13
ASV_133	HD14
ASV_133	HD15
ASV_133	HD4
ASV_133	HD6
ASV_133	HD8
ASV_133	HD9
ASV_133	MD1
ASV_133	MD10
ASV_133	MD2
ASV_133	MD3
ASV_133	MD4
ASV_133	MD6
ASV_133	MD8
ASV_133	NC12
ASV_133	NC13
ASV_133	NC15
ASV_133	NC6
ASV_148	HD12
ASV_148	HD13
ASV_148	HD14
ASV_148	HD15
ASV_148	HD2
ASV_148	HD3
ASV_148	HD4
ASV_148	HD5
ASV_148	HD6
ASV_148	MD1
ASV_148	MD14
ASV_148	MD2
ASV_148	MD4
ASV_148	MD7
ASV_148	NC1
ASV_148	NC11
ASV_148	NC15
ASV_148	NC3
ASV_148	NC4
ASV_148	NC5
ASV_148	NC6
ASV_148	NC7
ASV_148	NC9
ASV_152	MD10
ASV_152	MD11
ASV_152	MD14
ASV_152	NC1
ASV_152	NC10
ASV_152	NC11
ASV_152	NC12
ASV_152	NC13
ASV_152	NC14
ASV_152	NC15
ASV_152	NC2
ASV_152	NC3
ASV_152	NC4
ASV_152	NC5
ASV_152	NC6
ASV_152	NC7
ASV_152	NC8
ASV_152	NC9
ASV_165	NC2
ASV_165	NC4
ASV_165	NC5
ASV_164	HD13
ASV_164	MD4
ASV_164	NC12
ASV_164	NC14
ASV_1610	HD12
ASV_1610	HD13
ASV_1610	HD15
ASV_1610	HD3
ASV_1610	HD7
ASV_1610	HD8
ASV_1610	MD12
ASV_1610	MD14
ASV_1610	MD2
ASV_1610	MD3
ASV_1610	MD7
ASV_1610	MD9
ASV_1610	NC1
ASV_1610	NC10
ASV_1610	NC12
ASV_1610	NC15
ASV_1610	NC3
ASV_1610	NC4
ASV_1610	NC5
ASV_177	NC1
ASV_177	NC2
ASV_177	NC3
ASV_177	NC4
ASV_177	NC5
ASV_176	HD10
ASV_176	HD11
ASV_176	HD12
ASV_176	HD13
ASV_176	HD14
ASV_176	HD15
ASV_176	HD4
ASV_176	HD7
ASV_176	HD8
ASV_176	HD9
ASV_176	MD10
ASV_176	MD2
ASV_176	MD3
ASV_176	MD4
ASV_176	MD5
ASV_176	MD7
ASV_176	MD9
ASV_619	HD11
ASV_619	HD12
ASV_619	HD13
ASV_619	HD14
ASV_619	HD15
ASV_619	HD4
ASV_619	HD6
ASV_619	HD8
ASV_619	HD9
ASV_619	MD1
ASV_619	MD10
ASV_619	MD6
ASV_619	MD8
ASV_619	NC13
ASV_191	MD14
ASV_191	NC11
ASV_191	NC12
ASV_191	NC14
ASV_191	NC15
ASV_191	NC6
ASV_191	NC8
ASV_191	NC9
ASV_180	HD10
ASV_180	HD7
ASV_180	HD9
ASV_180	NC1
ASV_180	NC10
ASV_180	NC12
ASV_180	NC2
ASV_180	NC3
ASV_180	NC4
ASV_180	NC5
ASV_180	NC6
ASV_180	NC7
ASV_180	NC9
ASV_145	HD10
ASV_145	HD3
ASV_145	HD7
ASV_145	HD9
ASV_145	MD1
ASV_145	MD10
ASV_145	MD11
ASV_145	MD2
ASV_145	MD4
ASV_145	MD5
ASV_145	MD6
ASV_145	MD7
ASV_145	NC1
ASV_145	NC10
ASV_145	NC2
ASV_145	NC3
ASV_145	NC5
ASV_145	NC6
ASV_145	NC7
ASV_145	NC8
ASV_145	NC9
ASV_156	NC11
ASV_156	NC12
ASV_156	NC13
ASV_156	NC14
ASV_156	NC6
ASV_156	NC8
ASV_156	NC9
ASV_197	HD13
ASV_197	HD4
ASV_197	HD6
ASV_197	HD8
ASV_197	MD1
ASV_197	MD10
ASV_197	MD12
ASV_197	MD14
ASV_197	MD2
ASV_197	MD3
ASV_197	MD4
ASV_197	MD6
ASV_197	MD8
ASV_197	MD9
ASV_197	NC1
ASV_197	NC10
ASV_197	NC11
ASV_197	NC14
ASV_197	NC15
ASV_197	NC2
ASV_197	NC4
ASV_197	NC6
ASV_197	NC7
ASV_197	NC9
ASV_173	HD10
ASV_173	HD11
ASV_173	HD13
ASV_173	HD14
ASV_173	HD15
ASV_173	HD2
ASV_173	HD4
ASV_173	HD5
ASV_173	HD6
ASV_173	HD7
ASV_173	HD9
ASV_173	MD2
ASV_173	MD4
ASV_173	MD5
ASV_173	NC11
ASV_173	NC14
ASV_173	NC15
ASV_173	NC4
ASV_173	NC5
ASV_147	MD13
ASV_147	MD15
ASV_170	HD14
ASV_170	MD11
ASV_170	MD12
ASV_170	MD14
ASV_170	NC1
ASV_170	NC10
ASV_170	NC11
ASV_170	NC12
ASV_170	NC13
ASV_170	NC15
ASV_170	NC2
ASV_170	NC3
ASV_170	NC4
ASV_170	NC5
ASV_170	NC6
ASV_170	NC7
ASV_170	NC9
ASV_158	HD10
ASV_158	HD13
ASV_158	HD2
ASV_158	HD8
ASV_158	MD1
ASV_158	MD10
ASV_158	MD11
ASV_158	MD14
ASV_158	MD5
ASV_158	MD6
ASV_158	MD7
ASV_158	MD8
ASV_158	MD9
ASV_158	NC15
ASV_193	HD10
ASV_193	HD11
ASV_193	HD12
ASV_193	HD13
ASV_193	HD14
ASV_193	HD15
ASV_193	HD8
ASV_193	HD9
ASV_193	MD1
ASV_193	MD12
ASV_193	MD14
ASV_193	MD7
ASV_193	MD8
ASV_193	MD9
ASV_193	NC12
ASV_193	NC13
ASV_193	NC14
ASV_193	NC5
ASV_187	HD10
ASV_187	HD11
ASV_187	HD12
ASV_187	HD13
ASV_187	HD14
ASV_187	HD2
ASV_187	HD4
ASV_187	HD5
ASV_187	HD6
ASV_187	HD8
ASV_187	HD9
ASV_187	MD11
ASV_187	MD14
ASV_187	MD2
ASV_187	MD3
ASV_187	MD4
ASV_187	MD5
ASV_187	MD6
ASV_187	MD7
ASV_187	MD8
ASV_187	MD9
ASV_187	NC15
ASV_166	HD10
ASV_166	HD13
ASV_166	HD6
ASV_166	HD8
ASV_166	HD9
ASV_166	MD11
ASV_166	MD14
ASV_166	MD6
ASV_166	MD7
ASV_166	MD8
ASV_166	MD9
ASV_1446	HD11
ASV_1446	HD12
ASV_1446	HD13
ASV_1446	HD4
ASV_1446	HD6
ASV_1446	HD8
ASV_1446	MD1
ASV_1446	MD11
ASV_1446	MD7
ASV_1446	MD8
ASV_1446	MD9
ASV_1446	NC12
ASV_1446	NC14
ASV_1446	NC6
ASV_239	HD13
ASV_239	HD14
ASV_239	HD2
