X1	X2	elements	Kingdom	Phylum	Class	Order	Family	Genus	Species	mean
ASV_316	16.2755138148483	0.500968600545177	ASV_316	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	21.9111111111111
ASV_318	-9.98317047093608	-4.06004411043184	ASV_318	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	45.8444444444444
ASV_319	-6.144782479306	-3.60809545995737	ASV_319	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Caecibacterium	Unassigned	28.9333333333333
ASV_32	-8.68948661402216	3.49432682654312	ASV_32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	308.955555555556
ASV_320	12.1525048050386	19.7254983860731	ASV_320	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Unassigned	28.2222222222222
ASV_321	15.5425566567259	-0.0300103363746	ASV_321	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Unassigned	21.6222222222222
ASV_322	-0.300190976994856	-1.8383091907356	ASV_322	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Unassigned	23.8222222222222
ASV_324	12.0068371172271	18.9083515955077	ASV_324	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	31.8
ASV_325	-16.8146644787656	-4.62171491989815	ASV_325	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerocolumna	Unassigned	30.4
ASV_327	-16.7308873446322	7.1498162693373	ASV_327	Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Vallitalea	Unassigned	24.2666666666667
ASV_329	-11.4527865838394	-19.5457293496104	ASV_329	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Schaedlerella	Unassigned	26.5777777777778
ASV_33	7.59395654398298	-8.30890869864164	ASV_33	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Unassigned	292.044444444444
ASV_333	5.50407996755165	0.91670703528184	ASV_333	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiracea_incertae_sedis	Unassigned	119.688888888889
ASV_334	-6.86782039626081	24.1637292495877	ASV_334	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	24.9333333333333
ASV_336	-1.59358463432738	21.8608984291606	ASV_336	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalimonas	Unassigned	28.5777777777778
ASV_34	-2.26350273347749	11.446779140617	ASV_34	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	264.133333333333
ASV_340	3.66440267786467	16.7545656100201	ASV_340	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	24.2888888888889
ASV_342	-15.5694965193304	11.2304060878426	ASV_342	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	28.3777777777778
ASV_345	-4.17548778818845	0.731521963089719	ASV_345	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	25.2666666666667
ASV_346	-3.45411461258281	2.94366004469696	ASV_346	Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Unassigned	Unassigned	22.4666666666667
ASV_347	-24.8753774054004	3.89575548212678	ASV_347	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Unassigned	33.7333333333333
ASV_349	6.20673390808437	-14.3475747169642	ASV_349	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Lawsonibacter	Unassigned	24.3111111111111
ASV_35	0.945754188379767	-19.4226924365674	ASV_35	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	301.511111111111
ASV_350	17.0196863711072	14.4254204584997	ASV_350	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	27.6222222222222
ASV_351	5.43727211906041	-20.9777634408994	ASV_351	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	21.1555555555556
ASV_352	-8.97451953847346	-5.54393887950631	ASV_352	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	24.6888888888889
ASV_353	-3.9766665829853	-23.0156807836637	ASV_353	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	19.4222222222222
ASV_355	9.5931165123869	-17.3997159541254	ASV_355	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	21.5333333333333
ASV_356	8.73467946149248	19.1310389823465	ASV_356	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	32.7777777777778
ASV_358	15.7846299029939	2.07548519591428	ASV_358	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Turicimonas	Unassigned	17.2
ASV_36	11.7755228507074	-16.5813871278871	ASV_36	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Unassigned	294.844444444444
ASV_361	-0.574658588882871	5.70571036861494	ASV_361	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	17.5777777777778
ASV_364	0.80583367597642	17.9055052631734	ASV_364	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Dysosmobacter	Unassigned	19.7111111111111
ASV_365	-4.03704094859155	9.88512821090683	ASV_365	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2	Alkaliphilus	Unassigned	19.1111111111111
ASV_366	2.18351307876933	2.63704919627719	ASV_366	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Unassigned	Unassigned	16
ASV_367	-0.873812909458495	0.681606274097521	ASV_367	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Unassigned	17.2222222222222
ASV_368	-2.36270317107319	3.88229646506735	ASV_368	Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Vallitalea	Unassigned	19.8666666666667
ASV_369	16.8929291381175	2.42164710134796	ASV_369	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Unassigned	17.5333333333333
ASV_37	2.70567798110101	24.1244621984817	ASV_37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	250.288888888889
ASV_371	-0.960042986247421	-1.87295303593247	ASV_371	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiracea_incertae_sedis	Unassigned	18.3111111111111
ASV_372	6.46287310119277	14.7411149790998	ASV_372	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	22.6888888888889
ASV_373	-0.186850435572467	4.93162832787686	ASV_373	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Unassigned	16
ASV_374	-12.0812927676714	-19.0841328385745	ASV_374	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Unassigned	20
ASV_376	-13.3682969944958	4.13950228882926	ASV_376	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	21.8222222222222
ASV_377	-2.40816951595377	-20.8782024104	ASV_377	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	Unassigned	97.2888888888889
ASV_378	13.4682867458598	11.7176138609686	ASV_378	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Unassigned	27.2888888888889
ASV_38	-24.6705680718991	-0.797441594794488	ASV_38	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	285.888888888889
ASV_384	1.15392293224024	3.53148882464186	ASV_384	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Unassigned	14.8666666666667
ASV_385	-13.0586998964725	12.7410557858405	ASV_385	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	22.8888888888889
ASV_388	4.31636270907645	16.7499893130447	ASV_388	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Unassigned	27.5333333333333
ASV_39	-25.5296212169812	2.99407431061971	ASV_39	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Unassigned	245.444444444444
ASV_390	-13.714328035553	12.3403654838471	ASV_390	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	20.1111111111111
ASV_391	6.72610699953243	20.0435129881741	ASV_391	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Muricomes	Unassigned	16.7333333333333
ASV_392	-11.1696413488467	9.02374213420008	ASV_392	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Unassigned	Unassigned	147.777777777778
ASV_394	15.8357656257138	2.24098948205971	ASV_394	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Turicimonas	Unassigned	13.7333333333333
ASV_396	-13.6143512987932	-6.52736307347314	ASV_396	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus2	Unassigned	21.3777777777778
ASV_397	-18.4882508965883	11.3064280661179	ASV_397	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	24.4
ASV_399	-14.618986801102	-5.134665895149	ASV_399	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Unassigned	21.1777777777778
ASV_4	-8.22461093917815	2.77729554163711	ASV_4	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Unassigned	930.333333333333
ASV_40	3.53341989642414	3.36397087824983	ASV_40	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Unassigned	Unassigned	223.933333333333
ASV_400	-2.28460815673295	6.87305122499214	ASV_400	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Unassigned	16.8666666666667
ASV_401	1.33254230676451	4.34428202348769	ASV_401	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	17.0444444444444
ASV_404	-11.4352109683009	-12.3097215582191	ASV_404	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	19.1333333333333
ASV_405	16.9196924405925	-9.19260844106806	ASV_405	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Unassigned	13.7555555555556
ASV_406	-14.074722790683	-17.2412766738962	ASV_406	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum	Unassigned	15.9555555555556
ASV_407	-13.3672251631118	7.01445652295876	ASV_407	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Merdimonas	Unassigned	30.6888888888889
ASV_409	-11.9442951310371	-12.5694874420032	ASV_409	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	16.1555555555556
ASV_41	3.0702988475863	0.581501736276621	ASV_41	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	335.155555555556
ASV_410	16.5516448910862	-8.78789808633477	ASV_410	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Unassigned	27.8666666666667
ASV_411	-14.0718274774288	13.3684411921132	ASV_411	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerocolumna	Unassigned	37.2888888888889
ASV_413	7.5310608768634	22.7780942228284	ASV_413	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Unassigned	17.2
ASV_414	0.282657604842413	2.41416341578001	ASV_414	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Monoglobus	Unassigned	16
ASV_415	-5.00595144158098	-0.971510468448637	ASV_415	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	15.8666666666667
ASV_416	12.1661090768361	-8.85299976496544	ASV_416	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	19.0222222222222
ASV_417	4.52790828260024	21.6030258733748	ASV_417	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	292.044444444444
ASV_418	-12.2155267518004	2.54676038532903	ASV_418	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	14.8222222222222
ASV_419	13.340539143969	10.8610319707194	ASV_419	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	16.4888888888889
ASV_42	8.95838069749746	18.529383574467	ASV_42	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	259.644444444444
ASV_420	14.3960327823391	-8.22455568623952	ASV_420	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	14.5555555555556
ASV_421	0.483099036790181	1.60418845149618	ASV_421	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	14.1555555555556
ASV_422	-12.694449913071	9.85902188075231	ASV_422	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	Unassigned	15.2
ASV_424	-11.0730405642019	17.8570027194109	ASV_424	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	15.0444444444444
ASV_425	13.9540038283928	-7.22774843820907	ASV_425	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Unassigned	12.0666666666667
ASV_426	-1.88279335673665	19.5678310903311	ASV_426	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Unassigned	14.7111111111111
ASV_429	-13.6888058902889	14.0597125349553	ASV_429	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	14.6888888888889
ASV_43	18.6577753182984	-8.71399348797068	ASV_43	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiracea_incertae_sedis	Unassigned	289.422222222222
ASV_430	-23.6141069744646	-5.57671997009873	ASV_430	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Unassigned	14.1333333333333
ASV_431	3.2316914261516	-2.68456512864229	ASV_431	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	11.5555555555556
ASV_432	12.8367243217692	19.1357231298354	ASV_432	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Unassigned	14.2222222222222
ASV_433	-3.32260973795845	8.18201758394102	ASV_433	Bacteria	Acidobacteria	Acidobacteria_Gp15	Unassigned	Unassigned	Gp15	Unassigned	10.9111111111111
ASV_434	-20.8892967309281	9.51257700950517	ASV_434	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	Unassigned	13.7555555555556
ASV_435	-7.71034146012988	24.0446335445273	ASV_435	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	21.7777777777778
ASV_436	11.3214175889849	-18.5400128481693	ASV_436	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Unassigned	16.3555555555556
ASV_439	-1.45971825016883	-1.00807526313688	ASV_439	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Unassigned	12.0444444444444
ASV_44	-19.4688491529371	-8.7820661969491	ASV_44	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	309.688888888889
ASV_442	-11.4292883272965	4.81320892343798	ASV_442	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Unassigned	14.4222222222222
ASV_443	-13.9518584348166	8.22685243889247	ASV_443	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	18.5777777777778
ASV_444	1.8403724581395	3.16776684065888	ASV_444	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Enteroscipio	Unassigned	11.6
ASV_446	-18.4278678032104	8.2892309925643	ASV_446	Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Vallitalea	Unassigned	14.1111111111111
ASV_447	17.8334754182083	-10.7713679610633	ASV_447	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	20.0222222222222
ASV_448	-14.7879057641747	12.7950917408581	ASV_448	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	18.9111111111111
ASV_449	-17.8355335121669	10.0002451063724	ASV_449	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	12.8666666666667
ASV_45	0.452020816607299	3.36121288198371	ASV_45	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	251.111111111111
ASV_450	-19.1483214062326	-7.85330575218436	ASV_450	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	45.9111111111111
ASV_451	4.15233953231187	3.10961621824604	ASV_451	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	22.4888888888889
ASV_453	-14.7474701910431	7.28076614591711	ASV_453	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus2	Unassigned	13.5555555555556
ASV_454	-14.3559753443195	-0.517174633142774	ASV_454	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	18.1777777777778
ASV_455	7.74073765886632	-15.3457426114575	ASV_455	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Unassigned	12.8
ASV_456	-8.1730533855606	15.0455507247786	ASV_456	Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Vallitalea	Unassigned	14.0444444444444
ASV_457	-12.6886263288082	8.24955346854419	ASV_457	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Unassigned	11.4222222222222
ASV_46	2.16563849621121	-21.0387783734631	ASV_46	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	309.488888888889
ASV_460	-23.113402220208	-5.0735934220799	ASV_460	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	25.1555555555556
ASV_461	13.0616769924916	14.2267235231773	ASV_461	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	12.3333333333333
ASV_462	15.0782609430199	12.3923394534764	ASV_462	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	13.5333333333333
ASV_464	9.25477894585096	15.4406890428436	ASV_464	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	13.9333333333333
ASV_466	-9.72083835079801	-14.6746960975934	ASV_466	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Herbinix	Unassigned	12.9111111111111
ASV_467	7.06519998430076	-17.0324753608465	ASV_467	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Unassigned	15.5555555555556
ASV_468	-16.0441247395216	-12.19511328035	ASV_468	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Unassigned	21.2444444444444
ASV_469	-5.48424683631866	22.3644833010765	ASV_469	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Ileibacterium	Unassigned	14.1333333333333
ASV_47	16.6715462059218	1.42571920510781	ASV_47	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Unassigned	196.466666666667
ASV_470	-16.9074701536346	11.5306811595957	ASV_470	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	12.2666666666667
ASV_471	-6.96158950106626	-6.44482427771323	ASV_471	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Unassigned	12.7333333333333
ASV_473	-25.477959109513	3.8248069570407	ASV_473	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	12.6666666666667
ASV_475	6.51383335164747	-16.2333304512478	ASV_475	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiracea_incertae_sedis	Unassigned	14.3111111111111
ASV_476	-2.9907785436949	4.14392179101274	ASV_476	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	13.0666666666667
ASV_477	-8.77682431600599	0.342313249998359	ASV_477	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	14.4666666666667
ASV_479	-9.60650613574638	23.4603043749146	ASV_479	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto	Unassigned	12.6222222222222
ASV_48	-24.4601896525449	0.578053793576005	ASV_48	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	223.044444444444
ASV_480	13.162410726734	-13.2262384440079	ASV_480	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	30.8
ASV_481	5.89783154457214	-16.7361707824306	ASV_481	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	19.0444444444444
ASV_482	-17.0994616360669	-10.200275710433	ASV_482	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Lawsonibacter	Unassigned	13.9555555555556
ASV_483	10.4815813816774	20.877216605851	ASV_483	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	15
ASV_484	-1.01370686208633	5.69366183562296	ASV_484	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Unassigned	Unassigned	10.9111111111111
ASV_485	2.01056511172708	23.3717460548948	ASV_485	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Unassigned	12.0222222222222
ASV_487	-14.1578240995818	4.32784550257066	ASV_487	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	21.5333333333333
ASV_489	2.00320055045549	3.64422996883271	ASV_489	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Unassigned	9.46666666666667
ASV_490	12.1461767898418	-13.7012061116885	ASV_490	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	36.0444444444444
ASV_491	-13.4358588115432	10.1430275443753	ASV_491	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	9.37777777777778
ASV_492	-15.3237288621496	-10.6081811568786	ASV_492	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Unassigned	10.9555555555556
ASV_493	-22.5376082693356	-12.3241103205171	ASV_493	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	13.4888888888889
ASV_496	-2.2379561686626	20.0734260116713	ASV_496	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	11.8666666666667
ASV_497	-4.72822173731998	-19.3224294740423	ASV_497	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	15.7777777777778
ASV_5	14.846393496443	15.9494028996176	ASV_5	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	Unassigned	639.911111111111
ASV_50	-12.3524222717932	-0.068137257805277	ASV_50	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	296.622222222222
ASV_500	-14.6557957692252	19.3259283755072	ASV_500	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	11.4222222222222
ASV_502	-7.76711755261723	-6.09398809983033	ASV_502	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	8.8
ASV_503	-11.0150333532987	-12.0501727003391	ASV_503	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	11.0222222222222
ASV_504	-9.67763578024608	2.70173049134297	ASV_504	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiracea_incertae_sedis	Unassigned	12.7111111111111
ASV_505	3.32815956487236	-6.32113782247596	ASV_505	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Unassigned	Unassigned	9.17777777777778
ASV_507	-5.14601608470092	1.32132389320463	ASV_507	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	172.911111111111
ASV_508	2.54489230515186	4.58283468259092	ASV_508	Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Vallitalea	Unassigned	12.3777777777778
ASV_509	-14.7002849776409	10.7234214611643	ASV_509	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	11.8888888888889
ASV_51	-11.4859665243348	-20.2690136527678	ASV_51	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	312.177777777778
ASV_510	3.35195611779485	1.15578917529107	ASV_510	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Unassigned	8.28888888888889
ASV_512	-13.4008312676259	17.0189460544357	ASV_512	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Unassigned	9.95555555555556
ASV_513	-15.7709782953311	7.58794158915482	ASV_513	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Unassigned	10.5333333333333
ASV_515	-2.59520827579904	7.5508209815577	ASV_515	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Ihubacter	Unassigned	10.0888888888889
ASV_516	0.286514518345077	4.44583538367609	ASV_516	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Enteroscipio	Unassigned	7.84444444444444
ASV_52	-6.10275457892355	-12.511029270302	ASV_52	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	298.422222222222
ASV_521	-12.010407768997	-11.4091358842804	ASV_521	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	10.2444444444444
ASV_522	-15.2094735385148	-0.314668124398529	ASV_522	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalimonas	Unassigned	10.6222222222222
